subject,stimulus_index,stimulus_label,root_area_id,node,n_neurons,n_frames,n_windows,FCV_raw,FCS_raw,FCV_z,FCS_z
13,10,OMR forward,67,rTL,126,50,7,0.24272764016724488,0.13049698722915568,0.6926679189634825,-1.010751130817133
13,10,OMR forward,68,rTS,144,50,7,0.16221601289344426,0.27305702112878544,-0.9353355069963032,0.06520231743593029
13,10,OMR forward,69,rTG,2,50,7,0.12332304328043625,-0.014415263581212185,-1.7217795265712401,-2.1044576324815734
13,10,OMR forward,70,rVR,91,50,7,0.23561616607147298,0.13545000548942634,0.5488687612074404,-0.9733688650402416
13,10,OMR forward,71,rNX,449,50,7,0.21538682337931755,0.08317936125895238,0.1398167978712019,-1.3678748030914643
13,11,OMR rightward,0,MON,1012,50,7,0.2259076214376006,-0.08830858704516546,0.48605814860864804,-2.1912004486864505
13,11,OMR rightward,1,Cb,1875,50,7,0.19500844238598555,0.09829959114969763,-0.2681737147991884,-0.9512190430900507
13,11,OMR rightward,2,MOS1,1217,50,7,0.2280351176131153,0.3317973135044106,0.5379891530593187,0.6003358607181525
13,11,OMR rightward,3,MOS2,627,50,7,0.19712173446771158,0.21859979061912355,-0.2165894244184399,-0.15184351799459
13,11,OMR rightward,4,MOS3,1262,50,7,0.2576311903973036,-0.02157533550074332,1.2604129135185969,-1.7477686985320589
13,11,OMR rightward,5,MOS4,967,50,7,0.254813901545786,0.022668427100994513,1.191644451525197,-1.4537759942975856
13,11,OMR rightward,6,MOS5,1257,50,7,0.24138324096106706,0.056270950601382735,0.8638094581524114,-1.2304926166629369
13,11,OMR rightward,7,IPN,112,50,7,0.17965425355924197,0.30994168799943633,-0.642960968226405,0.45510873564785076
13,11,OMR rightward,8,IO,13,50,7,0.2782755100151977,0.03356179646278775,1.7643293324040807,-1.3813913025676656
13,11,OMR rightward,9,Hc,71,50,7,0.1981552687860092,0.18546670240657578,-0.19136142358762778,-0.37200757345545316
13,11,OMR rightward,10,Ra,382,50,7,0.22094457743156465,0.31379939415047764,0.3649129905902206,0.4807425741099089
13,11,OMR rightward,11,T,1384,50,7,0.2005740247528987,0.38727739771922776,-0.1323209287903868,0.9689921193707507
13,11,OMR rightward,12,aRF,603,50,7,0.23623594965515926,0.13077966756747458,0.7381669254924741,-0.7353941462394035
13,11,OMR rightward,13,imRF,814,50,7,0.2119688595345596,0.25412619421333543,0.14582068320002345,0.08422373420555225
13,11,OMR rightward,14,pRF,953,50,7,0.22697153092165745,0.14852971455956548,0.51202759042835,-0.6174479317081644
13,11,OMR rightward,16,Hb,556,50,7,0.20797237901871235,0.37182647540532165,0.04826880515480294,0.8663232194656689
13,11,OMR rightward,17,Hi,480,50,7,0.13982475437351752,0.4203544244130756,-1.6151770047518055,1.18878365503409
13,11,OMR rightward,18,HR,382,50,7,0.17756056054314157,0.37347829763882634,-0.6940668562598558,0.8772993131969826
13,11,OMR rightward,19,OG,66,50,7,0.16119286322621357,0.11908282460957625,-1.0935932911344028,-0.813117791110046
13,11,OMR rightward,20,OB,254,50,7,0.24006193165781342,-0.042253176370797396,0.8315570291714863,-1.8851696336613541
13,11,OMR rightward,21,OE,53,50,7,0.25755981236805,0.1344730562508446,1.2586706153196576,-0.7108521709877257
13,11,OMR rightward,22,P,1563,50,7,0.2589892924800313,0.10916156130487852,1.2935634338881739,-0.8790429940505338
13,11,OMR rightward,24,PT,420,50,7,0.166860137214499,0.37825946890485607,-0.9552582689162685,0.9090694291918874
13,11,OMR rightward,25,PO,557,50,7,0.22149306540018843,0.19908064868232334,0.37830127841304123,-0.28154508460843425
13,11,OMR rightward,26,PrT,541,50,7,0.18116120022089763,0.39897935278991414,-0.6061772340444007,1.0467497334107072
13,11,OMR rightward,28,SP,988,50,7,0.26957080517057336,0.16735271890456832,1.5518523036646048,-0.49237208770688434
13,11,OMR rightward,29,TeO,7514,50,7,0.2124737449477839,0.3117846699872199,0.15814465677186157,0.4673550552776064
13,11,OMR rightward,30,Th,901,50,7,0.15417281652922518,0.39884683246508673,-1.2649487466510383,1.0458691571131455
13,11,OMR rightward,31,TL,192,50,7,0.22802563095104023,0.12142972382545156,0.5377575888872596,-0.7975230223456496
13,11,OMR rightward,32,TS,118,50,7,0.16973237402212846,0.39151754366928515,-0.8851485577181739,0.9971672089404895
13,11,OMR rightward,33,TG,2,50,7,0.13324733157284502,-0.125644287156631,-1.7757282558735763,-2.43929018596901
13,11,OMR rightward,34,VR,129,50,7,0.23748650193691762,0.2356297213643198,0.7686922147302224,-0.03868236039201769
13,11,OMR rightward,35,NX,340,50,7,0.23979743974034368,0.19982513597993753,0.8251009278156449,-0.27659808595770885
13,11,OMR rightward,36,rMON,1179,50,7,0.20225703210783175,0.04497223828748992,-0.09123965050400158,-1.3055707472783067
13,11,OMR rightward,37,rCb,1969,50,7,0.20848418665699595,0.3468274684058871,0.060761746410108675,0.7002088286735163
13,11,OMR rightward,38,rMOS1,1455,50,7,0.13022162949246432,0.42858765318308584,-1.8495839694635856,1.24349213931163
13,11,OMR rightward,39,rMOS2,648,50,7,0.16818757644114976,0.43059752884335784,-0.9228562118970502,1.2568474406194623
13,11,OMR rightward,40,rMOS3,1513,50,7,0.13112060445922208,0.4269231951271467,-1.8276404879490094,1.2324320825674693
13,11,OMR rightward,41,rMOS4,1291,50,7,0.17321461038426422,0.4265280809292169,-0.8001490949216726,1.2298066121124258
13,11,OMR rightward,42,rMOS5,1685,50,7,0.2379909143048363,0.2970658342170094,0.7810046415278975,0.3695507530029777
13,11,OMR rightward,43,rIPN,121,50,7,0.20195207915422012,0.3282977628939089,-0.09868338336402403,0.5770819083622469
13,11,OMR rightward,44,rIO,36,50,7,0.1760621337253871,0.2223512604840391,-0.730642625766462,-0.12691560260980445
13,11,OMR rightward,45,rHc,67,50,7,0.18499425910330997,0.26800476127444045,-0.5126143876462953,0.1764445857167998
13,11,OMR rightward,46,rRa,231,50,7,0.19710936078150557,0.31313123500493123,-0.2168914592520774,0.4763027637839565
13,11,OMR rightward,47,rT,1382,50,7,0.19760304820681782,0.3737729894225526,-0.20484082236906243,0.8792574928209272
13,11,OMR rightward,48,raRF,704,50,7,0.15952294356383234,0.4385217911512816,-1.134355106087326,1.3095028923255139
13,11,OMR rightward,49,rimRF,777,50,7,0.20662913391805895,0.37708206227755325,0.01548093549694214,0.9012457510508527
13,11,OMR rightward,50,rpRF,1043,50,7,0.1568176071611845,0.43302270481404226,-1.2003908707497364,1.2729623458612234
13,11,OMR rightward,52,rHb,466,50,7,0.1895886718569383,0.29957571310739556,-0.4004673145268004,0.3862284955568324
13,11,OMR rightward,53,rHi,442,50,7,0.1506704281370418,0.44162563292394386,-1.3504401093504101,1.3301274229395774
13,11,OMR rightward,54,rHR,315,50,7,0.17862462624665645,0.3871437840798324,-0.668093601209623,0.968104278173291
13,11,OMR rightward,55,rOG,23,50,7,0.18180057424888768,0.14172421649946282,-0.5905704678018424,-0.6626693744765391
13,11,OMR rightward,56,rOB,138,50,7,0.23641480170112145,0.10307714297780596,0.7425326049713699,-0.9194729776794487
13,11,OMR rightward,57,rOE,55,50,7,0.32773708805355584,-0.011318592356209701,2.9716590840666286,-1.6796142858786152
13,11,OMR rightward,58,rP,1354,50,7,0.22086613190711427,0.1375544562697053,0.36299817874413937,-0.6903767622272278
13,11,OMR rightward,60,rPT,499,50,7,0.24319504484101034,0.32852884439871577,0.9080345883481519,0.578617407888096
13,11,OMR rightward,61,rPO,624,50,7,0.20500087050552127,0.2950041719579917,-0.024264073446682664,0.3558513380548704
13,11,OMR rightward,62,rPrT,493,50,7,0.14328027384832712,0.4364600244753202,-1.5308296863918542,1.2958027835435675
13,11,OMR rightward,64,rSP,1066,50,7,0.2473610585949223,0.17253895846948786,1.009724678927806,-0.45791035785304446
13,11,OMR rightward,65,rTeO,7228,50,7,0.24022146182417156,0.26990274200518627,0.8354510722604975,0.18905636316980892
13,11,OMR rightward,66,rTh,1300,50,7,0.18491704978344314,0.39277595670821863,-0.5144990244225128,1.0055291616905353
13,11,OMR rightward,67,rTL,126,50,7,0.2625365626701858,0.2392591891070056,1.380150336441868,-0.014565129536021815
13,11,OMR rightward,68,rTS,144,50,7,0.15721679375223094,0.3211233034151602,-1.1906469469416172,0.529408776161345
13,11,OMR rightward,69,rTG,2,50,7,0.1636360606337287,-0.03847924414197697,-1.0339561942955138,-1.860092459472173
13,11,OMR rightward,70,rVR,91,50,7,0.2560678532825475,0.1835187510680128,1.2222527195785742,-0.3849513975803661
13,11,OMR rightward,71,rNX,449,50,7,0.2644980466870665,0.1356536019143938,1.4280290759587118,-0.7030076344544456
13,12,OMR leftward,0,MON,1012,50,7,0.21315311201573098,0.1523676022462097,0.2876791538738054,-0.21459265372354744
13,12,OMR leftward,1,Cb,1875,50,7,0.17314236141668754,0.3352359337413619,-1.0023617958808992,1.1980636288786837
13,12,OMR leftward,2,MOS1,1217,50,7,0.14601564463360983,0.3481612604229721,-1.8769911132175523,1.2979116659454348
13,12,OMR leftward,3,MOS2,627,50,7,0.21008751923959382,0.1811904079211046,0.18883721371326034,0.008063271367248891
13,12,OMR leftward,4,MOS3,1262,50,7,0.13987404096295947,0.31934167150672277,-2.075010898242335,1.0752805902874143
13,12,OMR leftward,5,MOS4,967,50,7,0.188349117568782,0.2772607116158167,-0.5120601180712071,0.7502055382990013
13,12,OMR leftward,6,MOS5,1257,50,7,0.20678101374320168,0.27125564284959186,0.08222767934884274,0.7038164339051064
13,12,OMR leftward,7,IPN,112,50,7,0.21208049952326316,0.06639100610790992,0.2530955977598887,-0.8787611168931461
13,12,OMR leftward,8,IO,13,50,7,0.2502329992922349,0.032320036085903094,1.4832221587611503,-1.1419590662724575
13,12,OMR leftward,9,Hc,71,50,7,0.21010022778250537,0.1662505149576117,0.18924696710509012,-0.10734727284085316
13,12,OMR leftward,10,Ra,382,50,7,0.1944084675353266,0.08382720016934007,-0.31669238643149633,-0.7440666682471595
13,12,OMR leftward,11,T,1384,50,7,0.1772544061144837,0.3404406686365823,-0.8697797780992687,1.2382701610261435
13,12,OMR leftward,12,aRF,603,50,7,0.17824427285661204,0.31043584353394665,-0.837864140101306,1.0064831460571628
13,12,OMR leftward,13,imRF,814,50,7,0.2276089682698923,0.2805951485594427,0.7537700482566166,0.7759640349115164
13,12,OMR leftward,14,pRF,953,50,7,0.19782734706090746,0.22092711780765478,-0.20645964837377284,0.3150290123034558
13,12,OMR leftward,16,Hb,556,50,7,0.1792141930299008,0.3310854660449667,-0.8065916265192792,1.1660013017435684
13,12,OMR leftward,17,Hi,480,50,7,0.1515296955868605,0.3493869970115372,-1.6992051076509038,1.3073804705136978
13,12,OMR leftward,18,HR,382,50,7,0.13077375784574802,0.2511456574153206,-2.3684254855668936,0.5484669699793868
13,12,OMR leftward,19,OG,66,50,7,0.20705815102774683,-0.04809500344641105,0.09116323892756281,-1.7631645526583921
13,12,OMR leftward,20,OB,254,50,7,0.23209696320720652,0.02393136839032722,0.8984735882988162,-1.206761451824555
13,12,OMR leftward,21,OE,53,50,7,0.23682236804828247,0.0498912561617935,1.050831783481059,-1.0062215428300727
13,12,OMR leftward,22,P,1563,50,7,0.26156669874627475,0.20314518255888442,1.8486473554649951,0.17766371596909603
13,12,OMR leftward,24,PT,420,50,7,0.1389158062957767,0.28745305623609296,-2.105906643551594,0.8289413125282421
13,12,OMR leftward,25,PO,557,50,7,0.24205089545395606,0.2850957014523468,1.2194118365729625,0.8107307671683436
13,12,OMR leftward,26,PrT,541,50,7,0.16236378232428278,0.34998108002048584,-1.3498886030811736,1.3119697566307464
13,12,OMR leftward,28,SP,988,50,7,0.25997530069158803,0.13769411981117927,1.7973369294627664,-0.3279451788984641
13,12,OMR leftward,29,TeO,7514,50,7,0.2054563584936474,0.21104316448343638,0.03951767039756339,0.23867555817477046
13,12,OMR leftward,30,Th,901,50,7,0.19479345675531093,0.36163429121801877,-0.30427942612562814,1.4019907125616642
13,12,OMR leftward,31,TL,192,50,7,0.21493871787722746,-0.11156543686859854,0.34525129753430345,-2.2534731030796373
13,12,OMR leftward,32,TS,118,50,7,0.14791526400044286,0.3593094441048572,-1.8157429052866496,1.3840312886764827
13,12,OMR leftward,33,TG,2,50,7,0.13253653111065597,0.05063345141395004,-2.311589518662578,-1.0004880909124874
13,12,OMR leftward,34,VR,129,50,7,0.18066335171966885,0.1782048456448741,-0.7598673330605517,-0.015000171450509043
13,12,OMR leftward,35,NX,340,50,7,0.1980364571249864,-0.010582328926691623,-0.19971744679972578,-1.473379465736991
13,12,OMR leftward,36,rMON,1179,50,7,0.21208442265152805,0.15533206407684025,0.2532220886663844,-0.19169221166594735
13,12,OMR leftward,37,rCb,1969,50,7,0.25318687853481525,0.06665678470162924,1.578462191165095,-0.8767079795503977
13,12,OMR leftward,38,rMOS1,1455,50,7,0.24502401271646657,0.06563253350487262,1.3152721481051552,-0.8846203112058075
13,12,OMR leftward,39,rMOS2,648,50,7,0.21297789644650536,0.18752015112004247,0.2820297907413619,0.05696048295183298
13,12,OMR leftward,40,rMOS3,1513,50,7,0.24797221555292787,0.032626138465616544,1.410329159790134,-1.1395944280309085
13,12,OMR leftward,41,rMOS4,1291,50,7,0.19687060618195606,0.13607913964358306,-0.23730723042790997,-0.34042088675547627
13,12,OMR leftward,42,rMOS5,1685,50,7,0.21767958397827591,0.2447823830273474,0.4336232839431652,0.4993107302488871
13,12,OMR leftward,43,rIPN,121,50,7,0.21457574673471408,0.0720107000854637,0.3335482519675276,-0.8353490294158579
13,12,OMR leftward,44,rIO,36,50,7,0.20400636441435618,-0.044964003482163166,-0.007233557989345892,-1.7389776049558625
13,12,OMR leftward,45,rHc,67,50,7,0.20047874104374727,0.20293628504109257,-0.12097245404259843,0.17604998444698994
13,12,OMR leftward,46,rRa,231,50,7,0.2147596001635283,-0.042564767002494903,0.3394761200622797,-1.7204435238564146
13,12,OMR leftward,47,rT,1382,50,7,0.23816614059679161,0.29584707574353314,1.094158179231667,0.893785040780804
13,12,OMR leftward,48,raRF,704,50,7,0.221840502960553,0.2351351132550486,0.5677811239082428,0.42478565451614453
13,12,OMR leftward,49,rimRF,777,50,7,0.21601059739553702,0.2627241746270689,0.3798112208329116,0.6379109155147454
13,12,OMR leftward,50,rpRF,1043,50,7,0.2126105302741199,0.2020317126109772,0.2701850390474709,0.16906217023102696
13,12,OMR leftward,52,rHb,466,50,7,0.20776572078271216,0.2369445689404413,0.11397695636717022,0.43876368406976407
13,12,OMR leftward,53,rHi,442,50,7,0.19502287729091317,0.2949217003462028,-0.29688236705499377,0.88663652382264
13,12,OMR leftward,54,rHR,315,50,7,0.1914841278038225,0.2696153292970329,-0.4109799953404162,0.6911450258678903
13,12,OMR leftward,55,rOG,23,50,7,0.21967877238738223,-0.00920264327807666,0.4980818325934314,-1.4627214060084603
13,12,OMR leftward,56,rOB,138,50,7,0.24783284767137317,0.17667740116503133,1.4058356106416106,-0.026799666875080036
13,12,OMR leftward,57,rOE,55,50,7,0.23535532150302052,0.06665390235536037,1.0035307433793688,-0.8767302456504493
13,12,OMR leftward,58,rP,1354,50,7,0.22902150313754746,0.32082872446536564,0.7993135033267913,1.0867680615593045
13,12,OMR leftward,60,rPT,499,50,7,0.17997279254250462,0.2164353350797249,-0.7821325893587445,0.2803300294953661
13,12,OMR leftward,61,rPO,624,50,7,0.23253533353938605,0.2957579028652633,0.912607681541313,0.8930961810657532
13,12,OMR leftward,62,rPrT,493,50,7,0.2071910505941839,0.26371297431741475,0.09544823434358439,0.6455493845890874
13,12,OMR leftward,64,rSP,1066,50,7,0.23651515266017925,0.29026661966059536,1.0409264349156309,0.850676065700792
13,12,OMR leftward,65,rTeO,7228,50,7,0.21860343360622675,0.1311953345149357,0.46341037450328876,-0.37814823922586066
13,12,OMR leftward,66,rTh,1300,50,7,0.1892257796365989,0.3223918228021489,-0.4837944657240736,1.0988429827210395
13,12,OMR leftward,67,rTL,126,50,7,0.21352629612099022,-0.16802036805202805,0.29971148944297377,-2.689586959251954
13,12,OMR leftward,68,rTS,144,50,7,0.19646677310245392,0.2578445354005827,-0.2503277612008511,0.6002157446026036
13,12,OMR leftward,69,rTG,2,50,7,0.16671248718102816,0.03125390536066626,-1.2096761037002493,-1.1501949169239465
13,12,OMR leftward,70,rVR,91,50,7,0.2055131974125487,0.12366855701532932,0.041350291176344936,-0.43629253045241423
13,12,OMR leftward,71,rNX,449,50,7,0.19669206655284824,0.051552593799214765,-0.24306376908951208,-0.993387723918738
14,10,OMR forward,0,MON,1151,25,2,0.15165397667911698,0.10058461439078456,1.5796700008561608,-2.12769734213983
14,10,OMR forward,1,Cb,1873,25,2,0.06570439290820962,0.728842881202027,-0.25764578493378615,0.8485780856451967
14,10,OMR forward,2,MOS1,1898,25,2,0.04135309577729331,0.6828247541859204,-0.7781953985578388,0.6305743952745321
14,10,OMR forward,3,MOS2,1068,25,2,0.044313091345591235,0.6421404310254301,-0.7149205536441291,0.4378387677224749
14,10,OMR forward,4,MOS3,1413,25,2,0.04477972552466487,0.7148618681133204,-0.7049454693471958,0.7823452194663578
14,10,OMR forward,5,MOS4,1173,25,2,0.0602791798404054,0.7076093436496468,-0.37361876785501996,0.7479875174018867
14,10,OMR forward,6,MOS5,1380,25,2,0.07748386922108634,0.633702492805277,-0.005839821153041696,0.3978653531054653
14,10,OMR forward,7,IPN,141,25,2,0.10979604985781341,0.5853039514510329,0.6848869625320931,0.16858482154255508
14,10,OMR forward,8,IO,3,25,2,0.032994110169860154,0.5767091342835451,-0.9568826653939859,0.12786821741136847
14,10,OMR forward,9,Hc,34,25,2,0.05208843579546586,0.6449352655035722,-0.5487095905313046,0.45107885961054534
14,10,OMR forward,10,Ra,636,25,2,0.06860601573210741,0.6839195837071742,-0.19561875484407973,0.6357609791586729
14,10,OMR forward,11,T,1553,25,2,0.035463098079471025,0.6717279283294076,-0.9041039285784152,0.5780049157024132
14,10,OMR forward,12,aRF,405,25,2,0.03053318816827534,0.654686683158445,-1.0094889799651106,0.49727467793152735
14,10,OMR forward,13,imRF,606,25,2,0.04591749262153642,0.7123652519496779,-0.680623798945552,0.7705178902723074
14,10,OMR forward,14,pRF,745,25,2,0.042908159416323394,0.677381209373888,-0.7449533181829827,0.6047864518124745
14,10,OMR forward,16,Hb,532,25,2,0.09719902641196447,0.7047205099405767,0.41560456446120836,0.7343021188365771
14,10,OMR forward,17,Hi,284,25,2,0.0420261444081687,0.7235235554096319,-0.7638078608891545,0.8233786103901494
14,10,OMR forward,18,HR,243,25,2,0.04365214265879799,0.7228433218168846,-0.7290494348156679,0.8201561099724097
14,10,OMR forward,19,OG,19,25,2,0.08698102538492111,-0.021767515012463576,0.19717774070549796,-2.7073214482074546
14,10,OMR forward,20,OB,192,25,2,0.17544175193204273,0.18958102798569001,2.0881733939327147,-1.706090730757044
14,10,OMR forward,21,OE,47,25,2,0.14282208561382304,0.3417764362191057,1.3908735906734933,-0.9850887516729858
14,10,OMR forward,22,P,1221,25,2,0.17404743613967766,0.4787275470953804,2.05836756703637,-0.3363042507101323
14,10,OMR forward,24,PT,437,25,2,0.050602788115584996,0.7196357234707274,-0.5804677889379763,0.8049606137184147
14,10,OMR forward,25,PO,631,25,2,0.1409410264854192,0.5850465577290623,1.3506628126919196,0.1673654589803157
14,10,OMR forward,26,PrT,652,25,2,0.04552995197146727,0.7088231398473076,-0.6889081270687134,0.7537376873372108
14,10,OMR forward,28,SP,1001,25,2,0.14293244683522396,0.3784756803854021,1.393232745951772,-0.8112318135306219
14,10,OMR forward,29,TeO,7219,25,2,0.11603685210579974,0.6108111317121595,0.8182945252351466,0.28942110473002847
14,10,OMR forward,30,Th,1209,25,2,0.06681974174765683,0.6512315733877003,-0.233803342196181,0.4809066349558875
14,10,OMR forward,31,TL,109,25,2,0.08393927001141285,0.4620655257998743,0.1321551435146341,-0.4152379745921055
14,10,OMR forward,32,TS,251,25,2,0.05098548699906374,0.5039048840284699,-0.5722869616556262,-0.21703054877962913
14,10,OMR forward,33,TG,1,25,2,0.031139512966045627,-0.060344959725547064,-0.996527775577797,-2.8900760681331836
14,10,OMR forward,34,VR,89,25,2,0.04555416359098895,0.3810283224214588,-0.6883905632970808,-0.7991390705152255
14,10,OMR forward,35,NX,653,25,2,0.03633382215073477,0.5450774790240511,-0.8854907484906057,-0.02198180965924104
14,10,OMR forward,36,rMON,1275,25,2,0.11263378823465478,0.06861997112014885,0.7455483559555873,-2.279124847912532
14,10,OMR forward,37,rCb,1784,25,2,0.06899775691729435,0.7175908084911523,-0.18724463327292157,0.7952731483444854
14,10,OMR forward,38,rMOS1,1923,25,2,0.04114040689735681,0.7035890089184357,-0.7827419783017373,0.7289418094437464
14,10,OMR forward,39,rMOS2,913,25,2,0.034847726959029275,0.6561728836592456,-0.9172585132093366,0.5043153207132699
14,10,OMR forward,40,rMOS3,1490,25,2,0.05681844940242284,0.7149393564959906,-0.44759765623471404,0.7827123085783732
14,10,OMR forward,41,rMOS4,1294,25,2,0.07065162656370341,0.7095845524705823,-0.15189040960284994,0.7573447607348436
14,10,OMR forward,42,rMOS5,1831,25,2,0.08010775690943539,0.6220075399189959,0.050250156929847016,0.342462340135642
14,10,OMR forward,43,rIPN,134,25,2,0.08307121571065447,0.6385731736868425,0.11359903422669035,0.4209394431575762
14,10,OMR forward,44,rIO,12,25,2,0.05106329381491676,0.6380176590920618,-0.5706237111227341,0.41830777951610326
14,10,OMR forward,45,rHc,13,25,2,0.04999282869135809,0.6749490039567707,-0.5935066895312655,0.5932642584714568
14,10,OMR forward,46,rRa,379,25,2,0.0811869476041047,0.6031593307389252,0.07331965898210367,0.25317189255407313
14,10,OMR forward,47,rT,1615,25,2,0.04240648812844165,0.690752450988973,-0.755677379150625,0.6681306208592953
14,10,OMR forward,48,raRF,457,25,2,0.03644174074613182,0.7161425367728905,-0.8831838084194148,0.7884121872469156
14,10,OMR forward,49,rimRF,664,25,2,0.055277749659196955,0.7212330215858465,-0.48053268436628244,0.8125275640985592
14,10,OMR forward,50,rpRF,947,25,2,0.06217344452612586,0.7037972852906321,-0.33312569904836586,0.7299284862317857
14,10,OMR forward,52,rHb,452,25,2,0.08015365300509213,0.6730518779158275,0.05123126256592562,0.5842769201150055
14,10,OMR forward,53,rHi,285,25,2,0.0443841496493846,0.7212126200471976,-0.7134015638184309,0.8124309149951929
14,10,OMR forward,54,rHR,202,25,2,0.0455577501973134,0.721388475881493,-0.688313893601566,0.8132640045478426
14,10,OMR forward,55,rOG,0,25,2,,,,
14,10,OMR forward,56,rOB,129,25,2,0.2676114348950054,-0.004273002190269182,4.058454180055924,-2.624443925722882
14,10,OMR forward,57,rOE,55,25,2,0.12433731524672663,0.07376109193364044,0.9957307766874156,-2.254769590915864
14,10,OMR forward,58,rP,1123,25,2,0.13199052741070236,0.5006634976964668,1.159330958374762,-0.23238611034010687
14,10,OMR forward,60,rPT,435,25,2,0.06221865757453695,0.6961879164409337,-0.33215919468703237,0.6938802896147175
14,10,OMR forward,61,rPO,624,25,2,0.18548237490814304,0.5396867347880503,2.302808465840982,-0.04751961863789075
14,10,OMR forward,62,rPrT,624,25,2,0.049560317467901883,0.6855004092960799,-0.6027523387074794,0.6432498935182948
14,10,OMR forward,64,rSP,895,25,2,0.17390820014102543,0.4588478327211146,2.055391165208109,-0.4304812930653723
14,10,OMR forward,65,rTeO,6806,25,2,0.07921534236017154,0.43661715819695146,0.031173306677710146,-0.5357956419957498
14,10,OMR forward,66,rTh,1386,25,2,0.08018787521186085,0.5489199175141379,0.05196281934563435,-0.003778857362464162
14,10,OMR forward,67,rTL,93,25,2,0.07535574472094349,0.3504766701585474,-0.051332033758291006,-0.9438727520469571
14,10,OMR forward,68,rTS,203,25,2,0.07943369956736887,0.4371108745473676,0.03584105637611485,-0.5334567378863023
14,10,OMR forward,69,rTG,0,25,2,,,,
14,10,OMR forward,70,rVR,89,25,2,0.043730595806215106,0.1961742181350464,-0.7273723678669951,-1.674856522042462
14,10,OMR forward,71,rNX,781,25,2,0.049654161998577084,0.5247156642799538,-0.6007462552565207,-0.11844272722990566
14,11,OMR rightward,0,MON,1151,25,2,0.1635356053075321,0.046679319524553294,1.7850560927034602,-2.562592712345377
14,11,OMR rightward,1,Cb,1873,25,2,0.2030429540615302,0.3860223558031892,2.828431615467313,-0.6368621236375291
14,11,OMR rightward,2,MOS1,1898,25,2,0.12393890702882468,0.6290725917153187,0.739320879654319,0.7424184975929866
14,11,OMR rightward,3,MOS2,1068,25,2,0.07700544613080455,0.6453660102041818,-0.5001757163968896,0.8348816720924866
14,11,OMR rightward,4,MOS3,1413,25,2,0.1070403997638937,0.6068171206038567,0.2930371018877374,0.6161213973034281
14,11,OMR rightward,5,MOS4,1173,25,2,0.055549433669666456,0.6589076291843347,-1.066821642385588,0.9117287180100423
14,11,OMR rightward,6,MOS5,1380,25,2,0.07114438731910888,0.4343277272309824,-0.6549642682605172,-0.3627349973598774
14,11,OMR rightward,7,IPN,141,25,2,0.07657275172679558,0.45689425461991867,-0.5116030271180165,-0.23467269040832037
14,11,OMR rightward,8,IO,3,25,2,0.08299914345365932,0.30659623026452104,-0.3418842269714184,-1.0875957563936536
14,11,OMR rightward,9,Hc,34,25,2,0.03721968013342186,0.5393026903844876,-1.5509041430134334,0.2329851913025333
14,11,OMR rightward,10,Ra,636,25,2,0.12865099814932845,0.5263614009824592,0.8637655890874975,0.15954494295647986
14,11,OMR rightward,11,T,1553,25,2,0.12088134508590168,0.6104194906806545,0.6585717180124028,0.6365644107355326
14,11,OMR rightward,12,aRF,405,25,2,0.11305276846083609,0.33343677734665783,0.4518216958953636,-0.9352789058681487
14,11,OMR rightward,13,imRF,606,25,2,0.12264006587202832,0.5903640680510266,0.7050189304296834,0.5227523188450542
14,11,OMR rightward,14,pRF,745,25,2,0.13487011795398962,0.49325526398161895,1.0280104088987156,-0.028328370713415228
14,11,OMR rightward,16,Hb,532,25,2,0.040136935601752424,0.5721263596517167,-1.4738604272162026,0.4192555348307589
14,11,OMR rightward,17,Hi,284,25,2,0.08934034091729097,0.61478515994277,-0.17441537808046523,0.6613390545014193
14,11,OMR rightward,18,HR,243,25,2,0.11340715024475563,0.6271980236403598,0.4611807971946534,0.731780551041464
14,11,OMR rightward,19,OG,19,25,2,0.10916783619748047,-0.09173448343739256,0.3492219680214291,-3.3480742627737072
14,11,OMR rightward,20,OB,192,25,2,0.07974763566658563,0.31801637315666437,-0.4277554318005054,-1.0227878300663926
14,11,OMR rightward,21,OE,47,25,2,0.04118365767472971,0.37272894202436496,-1.4462168564749336,-0.7123006351301073
14,11,OMR rightward,22,P,1221,25,2,0.08301769802721454,0.4943573796135882,-0.3413942070512414,-0.022073998123215352
14,11,OMR rightward,24,PT,437,25,2,0.09368905958252144,0.6514690847179982,-0.059567210491679824,0.8695158800176177
14,11,OMR rightward,25,PO,631,25,2,0.06955334898717515,0.6555883248368085,-0.6969830446065431,0.8928920682724786
14,11,OMR rightward,26,PrT,652,25,2,0.09724753947818716,0.6161339346328674,0.034411022380986755,0.6689931873413889
14,11,OMR rightward,28,SP,1001,25,2,0.08242164799352741,0.5725082453796381,-0.3571356838930348,0.4214226900366355
14,11,OMR rightward,29,TeO,7219,25,2,0.21022029935048037,0.311812390757697,3.017982841482124,-1.0579946780056166
14,11,OMR rightward,30,Th,1209,25,2,0.10396650328129467,0.6335896456266437,0.21185655065853928,0.7680522308891619
14,11,OMR rightward,31,TL,109,25,2,0.1538020631254948,0.46566490516352044,1.5279965839582816,-0.18490031193283382
14,11,OMR rightward,32,TS,251,25,2,0.07073041939062502,0.3482725321107032,-0.6658970191894342,-0.8510877962788784
14,11,OMR rightward,33,TG,1,25,2,0.1143375306131519,-0.017976206539596994,0.4857518234431926,-2.9295049838808294
