epsilon,run,layer,fc_state_mean,fc_state_std,fc_state_width_p95_p05,fcv_from_fc_state
1.0,43,Layer 1,0.49679640902337074,0.3686930502150375,1.0602828579416588,0.3676006239613425
1.0,43,Layer 4,0.576057009003694,0.35180426241225066,0.9851723937715542,0.3507618771212972
1.0,44,Layer 1,-0.5320964381173833,0.30358153937188137,0.8750049319017216,0.3026820365373323
1.0,44,Layer 4,0.36977077752203624,0.10079524235694994,0.36480333045787317,0.10049658913054912
1.0,45,Layer 1,0.07676677776461195,0.5108636976371294,1.4021219303974,0.5093500240947801
1.0,45,Layer 4,0.5807134772976059,0.20545618661954315,0.5753157268332849,0.2048474262099929
1.0,46,Layer 1,0.19283413981903957,0.3321831218820641,1.059308990382418,0.3311988734315803
1.0,46,Layer 4,0.18767230235258264,0.2642104769597536,0.8956384504370676,0.26342762938135805
1.0,47,Layer 1,0.7567497560121972,0.20835164975872944,0.5690276552574229,0.20773431018027963
1.0,47,Layer 4,0.8518891040315508,0.15305002746469784,0.4342179721898999,0.1525965449050628
1.0,48,Layer 1,0.03602330093733947,0.3998238979951887,1.1422603766555288,0.39863923198976814
1.0,48,Layer 4,0.3839907653153811,0.16327283584407945,0.4812577987820441,0.1627890634152602
1.0,49,Layer 1,0.31936172969567506,0.3627702775958923,0.9967356614268088,0.3616954003366794
1.0,49,Layer 4,0.24866322117838002,0.411624685769273,1.1310177901652265,0.4104050543898884
