subset_fraction,n_morphologies,iteration,sampling_attempts,metric,n_regions,full_reproducibility_r,full_reproducibility_p,fcv_pearson_r,fcv_pearson_p,fcv_spearman_rho,fcv_spearman_p
0.6,1715,36,1,OO_fraction,42,0.9324161371395013,2.7920241374953775e-19,0.34274651326618844,0.02628312669566358,0.2534046900756785,0.10539518424432585
0.6,1715,37,2,DCApost,42,0.980696542109738,5.692621718993561e-30,0.306673144170914,0.04822548641261959,0.2791507981524998,0.07340802643818414
0.6,1715,37,2,OO_fraction,42,0.839253876563934,3.852159273650698e-12,0.5803329262211605,5.611935947312737e-05,0.4360408918480724,0.003894374499376755
0.6,1715,38,1,DCApost,42,0.9698057126784799,3.9611674147763105e-26,0.22412307680361077,0.15361604812011095,0.13783323879750425,0.384043956333352
0.6,1715,38,1,OO_fraction,42,0.9431169081558737,9.817409280650104e-21,0.4495650113864947,0.002818698405921793,0.30175989162132855,0.05211886246657148
0.6,1715,39,1,DCApost,42,0.9776839083297834,1.0069819210035801e-28,0.16015089123039847,0.3109969263187601,0.07851875860951302,0.6211174134632405
0.6,1715,39,1,OO_fraction,42,0.9400919635980834,2.6904426878553373e-20,0.34068915917323545,0.027258048479530887,0.2529398285318258,0.10605735945236093
0.6,1715,40,2,DCApost,42,0.9768530641568643,2.076013698794206e-28,0.2378223963136893,0.12936623465073005,0.18774815655133298,0.2337906911775714
0.6,1715,40,2,OO_fraction,42,0.9639762976158976,1.2818508202876915e-24,0.41092558239398214,0.0068655779776032235,0.28586498735962995,0.06647396992405101
0.6,1715,41,1,DCApost,42,0.970012186047082,3.4597624486690004e-26,0.25040027682777893,0.10973099951706984,0.19730978040677416,0.21039506308319963
0.6,1715,41,1,OO_fraction,42,0.9457426275012568,3.909251441692511e-21,0.46041600577261205,0.0021540337101080467,0.3155462881748426,0.04179124147234721
0.6,1715,42,1,DCApost,42,0.9873551070320923,1.2801743544485332e-33,0.2648477930959697,0.09006986246887466,0.2512762336925695,0.10845309701467813
0.6,1715,42,1,OO_fraction,42,0.9559617629149122,6.615941853047446e-23,0.4105000519185716,0.00692936526765218,0.31054520701627414,0.04532568629190518
0.6,1715,43,1,DCApost,42,0.9618936857970343,3.869772717269282e-24,0.31845821680079767,0.03983885268107398,0.2942225103314156,0.058579208459401594
0.6,1715,43,1,OO_fraction,42,0.8605845801798976,2.748237166089884e-13,0.5903730970289934,3.865498180883452e-05,0.4532782294732815,0.0025733871447518966
0.6,1715,44,1,DCApost,42,0.9743060409705063,1.636287922754781e-27,0.2729751976130422,0.08027674991774844,0.2554898306458148,0.10246374508350678
0.6,1715,44,1,OO_fraction,42,0.8684143025640148,9.328143260025066e-14,0.4062124774434736,0.0076011730023037155,0.29524273019330677,0.0576690950137954
0.6,1715,45,1,DCApost,42,0.9715729203466132,1.2050651237387578e-26,0.17737173812440254,0.26111973491940144,0.09132161089052751,0.5651729088300829
0.6,1715,45,1,OO_fraction,42,0.8791305506140707,1.8906995965975908e-14,0.17929868805224033,0.2558905498808698,0.02505880314726969,0.8748325033801954
0.6,1715,46,1,DCApost,42,0.9464108691502976,3.0700440491339747e-21,0.1343575224397815,0.3962627639638934,0.05923344947735191,0.7094318567701288
0.6,1715,46,1,OO_fraction,42,0.7766413980850421,1.4909310044947399e-09,0.4263196557691579,0.004874461048163759,0.32960443693144875,0.03304113821130486
0.6,1715,47,1,DCApost,42,0.9648650992431153,7.841428663693719e-25,0.2570923135298436,0.10025358163031431,0.15225670529130542,0.3357555313432876
0.6,1715,47,1,OO_fraction,42,0.9789510881068916,3.164323474575702e-29,0.4495853258633211,0.002817302365273267,0.3392264516667609,0.02796928373844162
0.6,1715,48,1,DCApost,42,0.9629268107040395,2.2546329551129827e-24,0.2356408648671772,0.13302322115585447,0.19876833319828216,0.20697496499044213
0.6,1715,48,1,OO_fraction,42,0.8018694825562613,1.7458816587671444e-10,0.4302289503680533,0.004457175875058086,0.34457881738753693,0.025439416328309195
0.6,1715,49,1,DCApost,42,0.9792368442061075,2.4137304400833312e-29,0.2886825661047127,0.06372338584961149,0.2653755773438133,0.08940708650704435
0.6,1715,49,1,OO_fraction,42,0.8733361059542758,4.562711330758043e-14,0.42647461516691737,0.004857295499834548,0.33641300385188483,0.02938058606368829
0.6,1715,50,1,DCApost,42,0.9726382070044243,5.6688696569077074e-27,0.2915040356373372,0.06106038898993099,0.2686168057693866,0.08541933007711944
0.6,1715,50,1,OO_fraction,42,0.6642898212545109,1.612286157239083e-06,0.6618252326522475,1.8178757291006848e-06,0.45603372022995803,0.002403681477035177
0.6,1715,51,2,DCApost,42,0.9271366103125736,1.196233198111306e-18,0.3889808778974819,0.010897963810048213,0.3551576047321935,0.020997125316122286
0.6,1715,51,2,OO_fraction,42,0.797626729091038,2.5569164728722027e-10,0.6494410989967523,3.268864371163829e-06,0.4409857690376491,0.0034654483172438873
0.6,1715,52,1,DCApost,42,0.9829941789912338,4.6096267114111155e-31,0.2904391558617613,0.06205484288938262,0.2934122032250223,0.05931020793204042
0.6,1715,52,1,OO_fraction,42,0.7833869352888139,8.640357599660283e-10,0.6010275673119442,2.566828779098306e-05,0.43739363569949946,0.0037726605151731127
0.6,1715,53,1,DCApost,42,0.9827495257225736,6.1201995583122125e-31,0.27217416318580967,0.0812033028241792,0.15873916214245198,0.31533719560377627
0.6,1715,53,1,OO_fraction,42,0.9031401854168486,2.834139594109387e-16,0.44887969135304623,0.0028661518782599127,0.40572554092488755,0.007680906662781867
0.6,1715,54,1,DCApost,42,0.9868288698088994,2.8796970750311947e-33,0.17741089818378505,0.2610127635439259,0.08937687383518354,0.5735189585173133
0.6,1715,54,1,OO_fraction,42,0.8915543842009473,2.432394488879686e-15,0.4227671516940225,0.005282724683408896,0.34687097531472433,0.02441580886656072
0.6,1715,55,3,DCApost,42,0.9567993863281965,4.540979985622789e-23,0.1771530699334913,0.2617175947378131,0.1564703022445507,0.32239242931408896
0.6,1715,55,3,OO_fraction,42,0.842985183032262,2.4975115796982433e-12,0.07627294575833711,0.6311647319218792,-0.02199052811638628,0.8900581644709739
0.6,1715,56,1,DCApost,42,0.9678699303702544,1.3484810385267756e-25,0.30550422858703846,0.049129756261794215,0.30427031845069286,0.05009910289739843
0.6,1715,56,1,OO_fraction,42,0.9495610225926497,9.41053699067911e-22,0.4732503593836589,0.0015492926213976005,0.34976899020768343,0.02317099952268101
0.6,1715,57,1,DCApost,42,0.9803933024191003,7.753483647239606e-30,0.2609574036811811,0.09507329192844806,0.22631877481565515,0.14952075203076037
0.6,1715,57,1,OO_fraction,42,0.9266840602191105,1.3482085897639845e-18,0.31175045100057425,0.04445249323283401,0.22341117269627953,0.15496129904371278
0.6,1715,58,1,DCApost,42,0.9788817526600333,3.3773045206193175e-29,0.32136867203070324,0.037962474972401516,0.30605299408475817,0.048703543266048664
0.6,1715,58,1,OO_fraction,42,0.8098512979577958,8.30313435410675e-11,0.36717634221563195,0.016757829921507907,0.20590388734924836,0.19080258539899003
0.6,1715,59,1,DCApost,42,0.9378992029280694,5.4100725821565894e-20,0.3387824101461461,0.028188216537093434,0.2550036463819788,0.10314161436309409
0.6,1715,59,1,OO_fraction,42,0.8368173664332444,5.082058372926299e-12,0.6256994081943894,9.379707495210632e-06,0.4469034089530439,0.003006944571414924
0.6,1715,60,2,DCApost,42,0.9781588233344283,6.57755767210302e-29,0.27994606124411864,0.0725581873881884,0.21335386111336196,0.17489450113732238
0.6,1715,60,2,OO_fraction,42,0.9445359872382378,6.0017968838439e-21,0.469764000626755,0.0016965089510927365,0.3842256480851994,0.011998754565565962
0.6,1715,61,1,DCApost,42,0.9867062359887832,3.4622661975993935e-33,0.27878377049576014,0.07380287331723148,0.23928368851794832,0.12695895829580023
0.6,1715,61,1,OO_fraction,42,0.9505798247620495,6.316420220343305e-22,0.3852461430638169,0.011754853705713919,0.2832482410171856,0.0691119449694416
0.6,1715,62,1,DCApost,42,0.977723863487073,9.718851873056279e-29,0.17684576734787127,0.2625593263555004,0.0882424438862329,0.5784132904491238
0.6,1715,62,1,OO_fraction,42,0.7579574095029002,6.154489554310794e-09,0.5787855574695207,5.937372507068843e-05,0.41642351021073587,0.006085942027307643
0.6,1715,63,1,DCApost,42,0.9695322172255232,4.732109747980682e-26,0.3329256713616834,0.031211196421976943,0.345758042298031,0.024908438882921567
0.6,1715,63,1,OO_fraction,42,0.9403522249662608,2.4720559901624224e-20,0.3765998178244004,0.013961655918236794,0.263968945774637,0.09118192469337401
0.6,1715,64,1,DCApost,42,0.9769408601000747,1.9256209207709367e-28,0.28466333204161554,0.06767529203152284,0.2162709666963779,0.1689326247119047
0.6,1715,64,1,OO_fraction,42,0.955438385440463,8.338973853491468e-23,0.4750287248974477,0.0014786484038987334,0.41001948893243184,0.0070020168504479185
0.6,1715,65,1,DCApost,42,0.9735682487783547,2.8630176161999e-27,0.23666334777338124,0.13129972592416245,0.18077951543635037,0.2519198959840988
0.6,1715,65,1,OO_fraction,42,0.8332770623780703,7.541049558744295e-12,0.5703024499896336,8.047097700212069e-05,0.4701686508121994,0.0016788101768907273
0.6,1715,66,1,DCApost,42,0.9744062174003659,1.5147013007048923e-27,0.21003472929527678,0.18186001056601117,0.18077951543635037,0.2519198959840988
0.6,1715,66,1,OO_fraction,42,0.8795342707161071,1.7751716363126998e-14,0.16171081846416635,0.3062453439473075,0.11394051269227805,0.4724617313072198
0.6,1715,67,1,DCApost,42,0.9769217901110646,1.9573809554315694e-28,0.23867478768138303,0.12795792965276354,0.2214569321772952,0.15869833433630695
0.6,1715,67,1,OO_fraction,42,0.9337319276693147,1.9075611587264698e-19,0.42643769085760436,0.004861380991879548,0.31801062615541636,0.04013401717468874
0.6,1715,68,1,DCApost,42,0.9879430279170931,4.966544278671187e-34,0.18489225591322495,0.24110973797327115,0.07041568754557978,0.6576755365441587
0.6,1715,68,1,OO_fraction,42,0.7906815653622066,4.684989505348304e-10,0.49857273263936763,0.0007781020210286438,0.359719598302363,0.01929283927817077
0.6,1715,69,1,DCApost,42,0.9745482151961136,1.3569593840500946e-27,0.29604595214206486,0.05696054394216417,0.2900089133781703,0.06246026882944831
0.6,1715,69,1,OO_fraction,42,0.9622051993655639,3.293315605478221e-24,0.4164382660484806,0.00608395736830678,0.2801556650356829,0.07233549416438174
0.6,1715,70,1,DCApost,42,0.9684192801738506,9.599362950324963e-26,0.3455536441504698,0.024999807584625555,0.32695891742970584,0.03456117880288501
0.6,1715,70,1,OO_fraction,42,0.9728305884127816,4.93146010259962e-27,0.38401157565280913,0.012050462158055882,0.26945527505168115,0.08441060552789655
0.6,1715,71,1,DCApost,42,0.993023470537841,9.207203062213802e-39,0.2746302713052817,0.07838851434342838,0.23247710882424444,0.1384627406043392
0.6,1715,71,1,OO_fraction,42,0.8585245658332715,3.6125407027079e-13,0.548501023415216,0.00016939900692297845,0.41389092042196474,0.006434992452334016
0.6,1715,72,1,DCApost,42,0.9733185962745311,3.447352926700056e-27,0.3574782800663933,0.02011503379107386,0.36877076411960136,0.01625396429518134
0.6,1715,72,1,OO_fraction,42,0.9296533618551641,6.063423903605569e-19,0.2648486828572429,0.09006874194135417,0.14691827152894474,0.35317071467528127
0.6,1715,73,1,DCApost,42,0.9741713738643791,1.81438670009108e-27,0.2984049190757244,0.05491980894780044,0.2981119844421036,0.05516999063643044
0.6,1715,73,1,OO_fraction,42,0.966270190350155,3.5116202449424466e-25,0.37607858245406095,0.014105236451335868,0.32430470480883977,0.03614348050352274
0.6,1715,74,1,DCApost,42,0.9837224643808247,1.9336165239197661e-31,0.30022622433331775,0.053384661170738285,0.26586176160764935,0.08879989917039885
0.6,1715,74,1,OO_fraction,42,0.9076737255148996,1.1341483694699324e-16,0.451647302853202,0.002678720054479571,0.4045901906204805,0.007869619878160448
0.6,1715,75,1,DCApost,42,0.9506365274646882,6.176285917453213e-22,0.22188446412543264,0.15787522427421508,0.131674904788915,0.4058459057677498
0.6,1715,75,1,OO_fraction,42,0.9246010944333158,2.3153586033210146e-18,0.3593840915648628,0.019414086816062742,0.23234133015186942,0.1386998215495989
0.6,1715,76,1,DCApost,42,0.958122297249306,2.4677959501606316e-23,0.24032682557243498,0.12526115764373652,0.22486022202414718,0.1522321209615571
0.6,1715,76,1,OO_fraction,42,0.7598968050840785,5.3440087934650325e-09,0.44918295629007304,0.0028450671595349284,0.28681417023170813,0.06553704448580797
0.6,1715,77,1,DCApost,42,0.9608520239561117,6.573042225830416e-24,0.27522952163484615,0.07771348201936233,0.2619722874969614,0.09374787124107566
0.6,1715,77,1,OO_fraction,42,0.9700988929594955,3.267690364926222e-26,0.395157810661501,0.00959784237953535,0.2916666906245334,0.06090961528766815
0.6,1715,78,1,DCApost,42,0.9796871928800722,1.5631718316619093e-29,0.20740147338014742,0.18752528742373176,0.16668017178510655,0.2914188778287384
0.6,1715,78,1,OO_fraction,42,0.9594760369650636,1.2951247579554604e-23,0.32925240412868095,0.03324017409955037,0.25602149364378773,0.10172637459346688
0.6,1715,79,1,DCApost,42,0.9676387610734194,1.5530749191003486e-25,0.10342572368243866,0.5145309556837475,0.029738270804634957,0.8516990134310933
0.6,1715,79,1,OO_fraction,42,0.9396317234512648,3.1220381186234787e-20,0.342264553461679,0.026508874247553084,0.24919893669897514,0.11150216529652042
0.6,1715,80,2,DCApost,42,0.9604554179718647,8.01185470653092e-24,0.2983721134192742,0.05494778139538787,0.2870918077951544,0.06526498088749745
0.6,1715,80,2,OO_fraction,42,0.9388867608849925,3.9623987498533706e-20,0.2478358490154119,0.11353798227572502,0.17184337821703713,0.2765143014979872
0.6,1715,81,1,DCApost,42,0.9778213657402334,8.910469286263131e-29,0.31290287675874867,0.0436303821399848,0.26229641033951867,0.09332758953752289
0.6,1715,81,1,OO_fraction,42,0.9365127638586143,8.305767728382477e-20,0.33387819696680765,0.030702085299151267,0.27029686035307265,0.08340747919476296
0.6,1715,82,1,DCApost,42,0.9688703544296253,7.229089111348935e-26,0.2850526780259368,0.0672841874926143,0.2689409286119439,0.08502828707116679
0.6,1715,82,1,OO_fraction,42,0.9435054237151527,8.590831914696037e-21,0.49373552705436,0.0008911562501834202,0.4148083433601439,0.006306600159849566
0.6,1715,83,1,DCApost,42,0.9684806372291638,9.238364752880717e-26,0.22444968512669186,0.15300173813164955,0.11060692002268863,0.48559850330010956
0.6,1715,83,1,OO_fraction,42,0.5585816133318635,0.00012084565695559587,0.4580769525968554,0.0022842812078028704,0.2871383456148465,0.06521946517170199
0.6,1715,84,1,DCApost,42,0.9797919469150285,1.4109536996991396e-29,0.15341656118923125,0.33204339697378943,0.05064419414958269,0.7500970591069018
0.6,1715,84,1,OO_fraction,42,0.9698060535151665,3.9602856112729996e-26,0.43879509912591597,0.003650081809207369,0.3796809946919938,0.013138009039927949
0.6,1715,85,1,DCApost,42,0.9667082884234418,2.714565728846631e-25,0.28860307345128094,0.06379972868415762,0.22534640628798316,0.15132436125696666
0.6,1715,85,1,OO_fraction,42,0.9571134270638157,3.935834281433088e-23,0.41923055798755005,0.005718338493451642,0.2900964502438411,0.06237761084445176
0.6,1715,86,1,DCApost,42,0.9716421149055166,1.1484651322895197e-26,0.0958925001045162,0.5457807844667648,0.025686735272668345,0.8717218291221416
0.6,1715,86,1,OO_fraction,42,0.9281279223402158,9.18037402972994e-19,0.3233604564969518,0.03672051693579391,0.2676718767210142,0.08656733757674659
0.6,1715,87,1,DCApost,42,0.9774263731439822,1.2637563838874341e-28,0.3561085249643586,0.020631837079083087,0.33473786565108177,0.030248511397716157
0.6,1715,87,1,OO_fraction,42,0.9524176248654942,3.0108723018764727e-22,0.3595163499404742,0.01936621422249203,0.31068050115595525,0.04522697893800461
0.6,1715,88,1,DCApost,42,0.9840664261383145,1.2653852525399788e-31,0.248390640837468,0.11270601075558154,0.19714771898549552,0.21077748754271192
0.6,1715,88,1,OO_fraction,42,0.9020188663736352,3.5301029500579496e-16,0.30580303508207435,0.048897308668591266,0.1794134969200371,0.25558121718843513
0.6,1715,89,1,DCApost,42,0.9627086521495495,2.530267781050433e-24,0.25403997815236184,0.10449535215558281,0.28077141236528647,0.07168440637850222
0.6,1715,89,1,OO_fraction,42,0.9382236599168516,4.8866927091224176e-20,0.49893083939245797,0.0007702652298144995,0.3903210437346103,0.010603780237644288
0.6,1715,90,1,DCApost,42,0.987393107325205,1.2058055088077918e-33,0.29128671162240727,0.06126230222441936,0.2606757961267321,0.09544361326972366
0.6,1715,90,1,OO_fraction,42,0.9040165667219924,2.3827352320203363e-16,0.5048449426384662,0.0006506380056474985,0.37725910212732444,0.013781826912939832
0.6,1715,91,1,DCApost,42,0.9711075001506104,1.6604085599893013e-26,0.19346010994908436,0.21961030805429632,0.13086459768252168,0.4087665370229696
0.6,1715,91,1,OO_fraction,42,0.9162459408880715,1.7513389630504513e-17,0.25911504539553887,0.0975162186485894,0.16438250478807656,0.2982154335869906
0.6,1715,92,1,DCApost,42,0.9521492693081257,3.36096179917303e-22,0.20613943394806913,0.19028444870669647,0.06409529211571185,0.6867537721858009
0.6,1715,92,1,OO_fraction,42,0.9384535067380738,4.545347004920303e-20,0.2908955690432155,0.06162704790443,0.21725739039331876,0.16695018389352345
0.6,1715,93,1,DCApost,42,0.9455929824601332,4.1249044254969984e-21,0.17722719592794584,0.2615148252918089,0.11822380682278584,0.4558627803162958
0.6,1715,93,1,OO_fraction,42,0.9225112453747649,3.922682514758454e-18,0.3074093445874567,0.047662898906002366,0.21146611170222376,0.17883223671648898
0.6,1715,94,1,DCApost,42,0.9803721114949305,7.921282451560377e-30,0.25636631053496944,0.10125032022233518,0.20233368446641278,0.1987786413959235
0.6,1715,94,1,OO_fraction,42,0.9133774148174226,3.343101843086495e-17,0.40803975171931495,0.007308294015303135,0.3038262246972626,0.050451728619706426
0.6,1715,95,1,DCApost,42,0.9863453780881611,5.896143385674681e-33,0.23955530138849848,0.12651523406507517,0.17640385706182646,0.26377291054957347
0.6,1715,95,1,OO_fraction,42,0.9530781767595826,2.2904470741700245e-22,0.4044520879514177,0.00789284489914698,0.3101607954499945,0.04560709709947612
0.6,1715,96,1,DCApost,42,0.9753401017072634,7.263989170798928e-28,0.3082013158186787,0.047063629032009946,0.3139940037274127,0.042863424284014025
0.6,1715,96,1,OO_fraction,42,0.882750388497995,1.0655094628018386e-14,0.4688053298493883,0.0017390998675399746,0.3542477593188468,0.021351693281195558
0.6,1715,97,1,DCApost,42,0.9622942139374338,3.144184719044505e-24,0.3419596800438696,0.026652505466842294,0.3099424681954461,0.04576755427235395
0.6,1715,97,1,OO_fraction,42,0.8943407933993384,1.4840551039456087e-15,0.44254012045321217,0.003339451650369296,0.3249027504233267,0.03578187151890499
0.6,1715,98,1,DCApost,42,0.980978921431158,4.250423611222675e-30,0.2410920437658914,0.12402655989144926,0.17040758447451587,0.28060785381643094
0.6,1715,98,1,OO_fraction,42,0.852167756888374,8.181659389916905e-13,0.398638501690901,0.008925592472434971,0.32944323311440904,0.03313215915605258
0.6,1715,99,1,DCApost,42,0.9599417142016912,1.032249449720095e-23,0.2373751948541938,0.130109707242753,0.20978850984523137,0.18238449851023145
0.6,1715,99,1,OO_fraction,42,0.9506613140608667,6.115958611860557e-22,0.32137490280402053,0.03795853693513986,0.22715115733172295,0.14798937318660174
0.6,1715,100,1,DCApost,42,0.9796902074428244,1.5585815612540674e-29,0.23689738723595077,0.13090758213517473,0.19309618345352889,0.22049565680933417
0.6,1715,100,1,OO_fraction,42,0.9729913794082358,4.385899284874242e-27,0.329739530411968,0.032965018639825074,0.25324256295470876,0.1056257680407421
0.6,1715,101,1,DCApost,42,0.9780357257156167,7.351782059318525e-29,0.3161349842790611,0.0413903758854077,0.33182076006806577,0.03181046284918212
0.6,1715,101,1,OO_fraction,42,0.9013719865601849,4.002055173384079e-16,0.5967781459944563,3.0274219231083162e-05,0.5032425834900229,0.0006812869324335943
0.6,1715,102,1,DCApost,42,0.9710708771744165,1.7024409237471173e-26,0.2842653041619482,0.06807697480745903,0.2953569402803663,0.05756791855641724
0.6,1715,102,1,OO_fraction,42,0.9392029306728474,3.582472379898752e-20,0.35552277210832633,0.02085621338720063,0.25049727046230424,0.10958893798349627
0.6,1715,103,2,DCApost,42,0.9573910810663081,3.46523693065484e-23,0.10254284094958153,0.5181465262776761,0.04529616724738676,0.7757668047325171
0.6,1715,103,2,OO_fraction,42,0.7768298402167363,1.4687572064825e-09,0.4212473896117539,0.0054662535568279135,0.32563232246769047,0.035344758577042064
0.6,1715,104,1,DCApost,42,0.9768493113701279,2.082684241338749e-28,0.3818695933879183,0.012578385232130389,0.3788185722388786,0.013364272981569468
0.6,1715,104,1,OO_fraction,42,0.927308500796768,1.1428770575826533e-18,0.4293182635647133,0.004551496630831242,0.33164313067037166,0.03190768243798642
0.6,1715,105,1,DCApost,42,0.9478068917970526,1.8344019469092917e-21,0.314417081465022,0.04256900610986986,0.2311806174540151,0.14073881138140562
0.6,1715,105,1,OO_fraction,42,0.952223303567527,3.260707329469861e-22,0.350096174977388,0.023033851828016823,0.23136817274809202,0.14040784562603878
0.6,1715,106,1,DCApost,42,0.979052244853144,2.8763317181303235e-29,0.22225074610451673,0.15717251397054768,0.17640385706182646,0.26377291054957347
0.6,1715,106,1,OO_fraction,42,0.5610974068212509,0.0001108879967349719,0.5397531834679938,0.0002251461531886562,0.3608949712786055,0.018873083560961876
0.6,1715,107,3,DCApost,42,0.9875166058707837,9.91420423395784e-34,0.28782396451182035,0.06455181793509399,0.2499797423223402,0.11034855432180476
0.6,1715,107,3,OO_fraction,42,0.8521700236737151,8.179330502893499e-13,0.5963535418435658,3.077364889831848e-05,0.45103765053777195,0.002719056210818057
0.6,1715,108,1,DCApost,42,0.9785782457454221,4.480321386378711e-29,0.27118684535404974,0.08235679155777098,0.20622315857710075,0.19010051824513982
0.6,1715,108,1,OO_fraction,42,0.741119927989116,1.9894331658877144e-08,0.5813714990425152,5.4027064610147395e-05,0.4044261032589763,0.007897221392939779
0.6,1715,109,1,DCApost,42,0.9889502729215798,8.755864186110166e-35,0.28113155437989573,0.07130574010317153,0.22907381897739243,0.14449626078071556
0.6,1715,109,1,OO_fraction,42,0.9360050593100312,9.694146381017012e-20,0.4112737111310291,0.006813771153579167,0.28230644766386664,0.07008136807053474
0.6,1715,110,1,DCApost,42,0.9746511971178562,1.2524502291407934e-27,0.29961051639009223,0.05389972610659591,0.30183939713151287,0.05205390735828027
0.6,1715,110,1,OO_fraction,42,0.9509359523557881,5.483834514123049e-22,0.41804122454374215,0.005871670037327538,0.29626353561965424,0.05676980964657085
0.6,1715,111,1,DCApost,42,0.9675060194189419,1.683520940008703e-25,0.2546072356036423,0.10369684948152669,0.20670934284093673,0.189034933447992
0.6,1715,111,1,OO_fraction,42,0.9157112359922088,1.979074033731698e-17,0.5316796169765369,0.0002907549128531809,0.3932393319120654,0.009986595105544387
0.6,1715,112,1,DCApost,42,0.9855186275751572,1.8962663166571563e-32,0.33784395435564474,0.02865559300777136,0.3084839154039381,0.046851272661754
0.6,1715,112,1,OO_fraction,42,0.9536818265091601,1.777766143335731e-22,0.4125115231767487,0.006632292126355007,0.31031130953605157,0.045496744165711166
0.6,1715,113,1,DCApost,42,0.9875356966028758,9.617006099799553e-34,0.23493842212042176,0.13421698110260763,0.18369662101936635,0.2442194774078018
0.6,1715,113,1,OO_fraction,42,0.8355533779169374,5.857262205849076e-12,0.5982422202678297,2.860837361696642e-05,0.48492221882044423,0.001135289286331816
0.6,1715,114,2,DCApost,42,0.9719901333942443,9.000096161681741e-27,0.3005049705556539,0.053152782357696854,0.22939794181994977,0.1439134288298177
0.6,1715,114,2,OO_fraction,42,0.8922195847639094,2.1644125000255527e-15,0.563216005579511,0.00010308614040996912,0.40124808047956684,0.008448490627107745
0.6,1715,115,1,DCApost,42,0.9778896903714714,8.382475501324858e-29,0.3470621196017181,0.024332023152167953,0.34964751640871894,0.02322209158426119
0.6,1715,115,1,OO_fraction,42,0.9248581785971391,2.1676931662777744e-18,0.32769577075952194,0.034132143598910425,0.1974708333411237,0.21001549710193743
0.6,1715,116,1,DCApost,42,0.9836879691567851,2.016607516479235e-31,0.33044460450759194,0.03257007810009813,0.32631067174459116,0.03494227599472375
0.6,1715,116,1,OO_fraction,42,0.9508755339390792,5.617342362135739e-22,0.3746388251976421,0.01450836188508391,0.308085414745882,0.04715094649104273
0.6,1715,117,1,DCApost,42,0.9654982812653607,5.482306517463807e-25,0.35576099859047317,0.02076471370987564,0.3394376468681631,0.027865650590805063
0.6,1715,117,1,OO_fraction,42,0.9027958605083277,3.0326920333796463e-16,0.39929237217429303,0.008803925703237996,0.34738542755073676,0.02419085069223212
0.6,1715,118,1,DCApost,42,0.9735182493325136,2.9719413845672593e-27,0.28865759725813833,0.06374735750824924,0.24981768090106152,0.1105872450633964
0.6,1715,118,1,OO_fraction,42,0.9339276645388942,1.80126620995857e-19,0.25172397889251247,0.10780428752808599,0.12921531541286996,0.4147481633623131
0.6,1715,119,1,DCApost,42,0.9855540641249252,1.8061703110232193e-32,0.2666263973601374,0.08785142996573057,0.23814925856899766,0.1288248367419099
0.6,1715,119,1,OO_fraction,42,0.8962265011916043,1.0539316945552835e-15,0.27745675659559077,0.07524442088003575,0.16188393028826933,0.3057209091809892
0.6,1715,120,1,DCApost,42,0.9783594074379955,5.479274501341496e-29,0.26289598630165906,0.09255396934444915,0.20962644842395267,0.1827303042279394
0.6,1715,120,1,OO_fraction,42,0.9335415584284695,2.016617049476421e-19,0.5872615190784051,4.344666541204163e-05,0.4546044471991058,0.0024904362546753125
0.6,1715,121,1,DCApost,42,0.9549346375684822,1.0392760945739191e-22,0.1766226481650074,0.2631715970101023,0.10299003322259137,0.5163136119420488
0.6,1715,121,1,OO_fraction,42,0.8879755174626359,4.500370202087262e-15,0.24733163062979252,0.11429814157629342,0.1891501682647387,0.23025366281298473
0.6,1715,122,1,DCApost,42,0.9815725369933657,2.2666945652196067e-30,0.24038184605454435,0.12517208174546512,0.1426950814358642,0.36732951348803444
0.6,1715,122,1,OO_fraction,42,0.6716294145497603,1.1203024225198582e-06,0.5738469870957317,7.094281792109282e-05,0.3875599360543749,0.011217469568450237
0.6,1715,123,1,DCApost,42,0.9595360895029356,1.2579715759297274e-23,0.26504281263237717,0.08982452106801667,0.2733165869864679,0.07988438588822189
0.6,1715,123,1,OO_fraction,42,0.8475116684657522,1.453974041048182e-12,0.5656498836026697,9.474016694683512e-05,0.4106491665905807,0.006906954866279875
0.6,1715,124,1,DCApost,42,0.9926141253073576,2.869221188929084e-38,0.22092958725338493,0.1597179085482116,0.1554979337168787,0.3254461834215052
0.6,1715,124,1,OO_fraction,42,0.9321479470410542,3.0146121573079797e-19,0.49366103618670154,0.000893006082906983,0.334198471747244,0.030532451539792296
0.6,1715,125,1,DCApost,42,0.9646763625812521,8.713150551139365e-25,0.2512831573542255,0.10844304164614922,0.20638521999837942,0.18974485154037588
0.6,1715,125,1,OO_fraction,42,0.9419582672790708,1.4536681617516297e-20,0.3881974012242051,0.011073156549370182,0.24758746281104974,0.11391196907161895
0.6,1715,126,1,DCApost,42,0.968720128452279,7.948779778050423e-26,0.27340500184503486,0.07978301413024619,0.28028522810145046,0.07219810949582128
0.6,1715,126,1,OO_fraction,42,0.9448395757782755,5.393010336072041e-21,0.378426928830742,0.013468112445787992,0.24385702609656942,0.11964160364460234
0.6,1715,127,1,DCApost,42,0.982325257809351,9.91119583733886e-31,0.2070258227645186,0.18834357488944042,0.13831942306134024,0.3823526564755342
0.6,1715,127,1,OO_fraction,42,0.971125097659432,1.640563786405555e-26,0.4008184018293589,0.00852550516493093,0.30046234841629194,0.05318818565860514
0.6,1715,128,1,DCApost,42,0.9663976006952486,3.259447198895613e-25,0.24255686450725933,0.12168873464594995,0.20038894741106883,0.2032205951763117
