realization,null_type,max_relative_margin_error,metric,n_regions,pearson_r,pearson_p,spearman_rho,spearman_p
104,strength_preserving,7.105427357601002e-16,OO_fraction,41,0.3209053687785425,0.040785025060687465,0.24392612942700662,0.1243160308148518
104,root_pair_preserving,7.423234588417631e-16,DCApost,41,0.16565807090177936,0.3006225684977348,0.06742160278745646,0.6753364958836108
104,root_pair_preserving,7.423234588417631e-16,OO_fraction,41,0.5746841170297214,8.51025710140161e-05,0.4385185601471971,0.004132272407637854
105,strength_preserving,6.430435700070417e-16,DCApost,41,-0.08020504800752504,0.6181421491810608,0.009059233449477353,0.9551708580650319
105,strength_preserving,6.430435700070417e-16,OO_fraction,41,0.3290457449980472,0.035671212079185964,0.2505663045530818,0.11408065954574745
105,root_pair_preserving,8.534847641270881e-16,DCApost,41,0.16115229878420612,0.31414364982477083,0.032404181184669,0.8406015705913977
105,root_pair_preserving,8.534847641270881e-16,OO_fraction,41,0.5177323577029143,0.0005267357849062093,0.3597717674042899,0.020866873369847265
106,strength_preserving,7.657935433611992e-16,DCApost,41,-0.1450842921534191,0.3654309439201097,-0.0799651567944251,0.6191965534600608
106,strength_preserving,7.657935433611992e-16,OO_fraction,41,0.30868968184373846,0.049564364310644926,0.20540548347021134,0.19762366805744538
106,root_pair_preserving,6.149389464320002e-16,DCApost,41,0.12209409380875606,0.44698058544106334,0.038153310104529624,0.8127875503048548
106,root_pair_preserving,6.149389464320002e-16,OO_fraction,41,0.5409328016441728,0.00026068134765479695,0.40191819982923355,0.00919251331951552
107,strength_preserving,7.084125401742085e-16,DCApost,41,0.21983132561812158,0.1672672931020781,0.21045296167247393,0.18659114337581145
107,strength_preserving,7.084125401742085e-16,OO_fraction,41,0.35041900728232134,0.024695198642581535,0.2700818999007488,0.08767596864991782
107,root_pair_preserving,6.58457702641034e-16,DCApost,41,0.09489057022289038,0.5550966964278613,-0.039721254355400706,0.8052396279983494
107,root_pair_preserving,6.58457702641034e-16,OO_fraction,41,0.4996154044189711,0.0008819144237452435,0.3351634305099603,0.032184344845139545
108,strength_preserving,6.53050093271411e-16,DCApost,41,-0.18386248528076052,0.24984377995103957,-0.25696864111498263,0.10482824088993464
108,strength_preserving,6.53050093271411e-16,OO_fraction,41,0.31343069873888135,0.04599181365571284,0.22948249172212015,0.14893445762144852
108,root_pair_preserving,9.168293364646454e-16,DCApost,41,0.11074259353350871,0.49063811997371287,0.018118466898954706,0.9104776192585139
108,root_pair_preserving,9.168293364646454e-16,OO_fraction,41,0.5043151582226871,0.0007736494195391228,0.3771677917959199,0.01506143571755765
109,strength_preserving,8.812488404998245e-16,DCApost,41,-0.1939556628935796,0.22433005124805122,-0.2177700348432056,0.1713852266298571
109,strength_preserving,8.812488404998245e-16,OO_fraction,41,0.26474736226067774,0.09437009666286834,0.18448132556153107,0.24822564233270566
109,root_pair_preserving,8.662627751505701e-16,DCApost,41,0.13749115673300097,0.39131847831562194,0.0372822299651568,0.8169881197910096
109,root_pair_preserving,8.662627751505701e-16,OO_fraction,41,0.5193157231101361,0.0005028451164361172,0.37044781883160777,0.01711705663353755
110,strength_preserving,9.309174393458752e-16,DCApost,41,-0.09176547077211811,0.5682568346918179,-0.06724738675958189,0.6761294833670366
110,strength_preserving,9.309174393458752e-16,OO_fraction,41,0.2953927744078483,0.060789069957719336,0.20644882134115858,0.19530643141232304
110,root_pair_preserving,7.572023742515794e-16,DCApost,41,0.08952475168404256,0.577780096029703,-0.004878048780487806,0.9758525572256787
110,root_pair_preserving,7.572023742515794e-16,OO_fraction,41,0.5116903830649163,0.0006275121562301058,0.35197770180613713,0.024019377999894533
111,strength_preserving,8.697056674854681e-16,DCApost,41,0.051104469124773656,0.7510038041802906,0.08745644599303137,0.5866340918040509
111,strength_preserving,8.697056674854681e-16,OO_fraction,41,0.30727075431571954,0.050676011799502534,0.2127289387382494,0.1817622242161564
111,root_pair_preserving,9.86864910777917e-16,DCApost,41,0.12708123143309535,0.4284945794238323,0.02526132404181185,0.8754229095575513
111,root_pair_preserving,9.86864910777917e-16,OO_fraction,41,0.5060949785356648,0.0007358501754851727,0.39703707472786764,0.01016185314549598
112,strength_preserving,6.841263717569086e-16,DCApost,41,0.16707810514960697,0.29643972315798917,0.12299651567944254,0.4436036184676019
112,strength_preserving,6.841263717569086e-16,OO_fraction,41,0.2642039946778889,0.0950734473133304,0.1938971966204372,0.22447248428283695
112,root_pair_preserving,1.5757190838873288e-10,DCApost,41,0.14970173722036045,0.35020383878877254,0.07229965156794427,0.6532760936486242
112,root_pair_preserving,1.5757190838873288e-10,OO_fraction,41,0.5324940652356461,0.00033867063989094856,0.4081917598826453,0.008063924881753117
113,strength_preserving,5.869196746499943e-16,DCApost,41,-0.06442409893985909,0.6890279945323075,-0.129616724738676,0.4192626615107983
113,strength_preserving,5.869196746499943e-16,OO_fraction,41,0.3633507545497009,0.019539831408704245,0.2822791469930407,0.073754397480084
113,root_pair_preserving,7.0262787971275e-16,DCApost,41,0.13722156109110584,0.3922568379372682,0.05017421602787458,0.7553957784220293
113,root_pair_preserving,7.0262787971275e-16,OO_fraction,41,0.5153358788201959,0.0005648298388583364,0.3261002488217034,0.03745722188955243
114,strength_preserving,6.603301319745365e-16,DCApost,41,0.007050544482096674,0.9651037892735569,0.04651567944250873,0.7727413063866813
114,strength_preserving,6.603301319745365e-16,OO_fraction,41,0.3126447658008972,0.04656919423281572,0.19829238844325947,0.2139377130698295
114,root_pair_preserving,8.04506591572692e-16,DCApost,41,0.05736548546084846,0.7216514898921497,-0.05836236933797911,0.7170128958609399
114,root_pair_preserving,8.04506591572692e-16,OO_fraction,41,0.4567076375532248,0.002686097123175658,0.3248802051328996,0.0382181015731643
115,strength_preserving,6.996113090560986e-16,DCApost,41,0.0015278852808080015,0.9924356219463858,0.09982578397212546,0.5346103226686483
115,strength_preserving,6.996113090560986e-16,OO_fraction,41,0.30237990556917577,0.05466236241388493,0.22702711330918096,0.1534521392078574
115,root_pair_preserving,8.10872351965165e-16,DCApost,41,0.12756328035686823,0.4267307099822499,0.007142857142857145,0.9646471793522318
115,root_pair_preserving,8.10872351965165e-16,OO_fraction,41,0.5779018430308668,7.599492486546209e-05,0.4477560337909973,0.0033300208790591566
116,strength_preserving,9.082080736685645e-16,DCApost,41,-0.0512147346207301,0.7504837217388434,0.006620209059233451,0.9672325179275898
116,strength_preserving,9.082080736685645e-16,OO_fraction,41,0.2801511104770298,0.07604929157490493,0.20000007601046893,0.20993856573469466
116,root_pair_preserving,8.497766478455801e-16,DCApost,41,0.10712716234630133,0.5049907081359836,0.010627177700348435,0.947421972944924
116,root_pair_preserving,8.497766478455801e-16,OO_fraction,41,0.4980237654137476,0.0009215249911700768,0.3660131066411422,0.018599248388968283
117,strength_preserving,5.267629840556082e-16,DCApost,41,0.007213745200581077,0.964296550383063,-0.03135888501742161,0.8456803196898756
117,strength_preserving,5.267629840556082e-16,OO_fraction,41,0.34829035220038973,0.025643639687413688,0.22894516111747668,0.14991465947020194
117,root_pair_preserving,1.222439115286194e-15,DCApost,41,0.10626951553094743,0.5084263177258207,0.0073170731707317095,0.9637854778951255
117,root_pair_preserving,1.222439115286194e-15,OO_fraction,41,0.49092920847520194,0.0011180137720860747,0.36113293188592704,0.02035354430381225
118,strength_preserving,8.389250477107157e-16,DCApost,41,-0.20704989717937725,0.19398017636279918,-0.16637630662020908,0.2985022373412322
118,strength_preserving,8.389250477107157e-16,OO_fraction,41,0.23245298195757047,0.14360036328282394,0.14239652767895866,0.37447446512232097
118,root_pair_preserving,9.152915482451474e-16,DCApost,41,0.16807188520945857,0.2935348162477918,0.08414634146341465,0.6009282154875436
118,root_pair_preserving,9.152915482451474e-16,OO_fraction,41,0.5708375499967061,9.728330464622118e-05,0.4303268382366572,0.0049796715436567504
119,strength_preserving,7.038206982320635e-16,DCApost,41,0.041483204603310814,0.7967785760093741,0.02874564459930314,0.8584037485824217
119,strength_preserving,7.038206982320635e-16,OO_fraction,41,0.3451234203997384,0.0271105642814049,0.25472769302668063,0.1079992796383292
119,root_pair_preserving,6.430435700070417e-16,DCApost,41,0.10740243326519588,0.5038905100963844,0.0186411149825784,0.9079061384762451
119,root_pair_preserving,6.430435700070417e-16,OO_fraction,41,0.5043101277542805,0.0007737586634364563,0.3153859605292615,0.04458049637722847
120,strength_preserving,6.961839419572322e-16,DCApost,41,0.09527060087481577,0.5535061621990081,0.1329268292682927,0.407381226423588
120,strength_preserving,6.961839419572322e-16,OO_fraction,41,0.25545803280184093,0.10695790464151617,0.1694856790603102,0.2894339062812723
120,root_pair_preserving,6.619320973602098e-16,DCApost,41,0.13176118033428222,0.411543075798,0.02857142857142858,0.8592532719338759
120,root_pair_preserving,6.619320973602098e-16,OO_fraction,41,0.5603620141537029,0.00013888326371654124,0.38623097348417673,0.012622871567736768
121,strength_preserving,8.33532537335301e-16,DCApost,41,-0.06212697709784279,0.6995873369163417,-0.042857142857142864,0.7901966318733724
121,strength_preserving,8.33532537335301e-16,OO_fraction,41,0.35347171459212817,0.023386133849931715,0.2773856472473228,0.07911478526742893
121,root_pair_preserving,8.76283555037025e-16,DCApost,41,0.18838960883820832,0.238169164580723,0.0829268292682927,0.6062322983458468
121,root_pair_preserving,8.76283555037025e-16,OO_fraction,41,0.4781648865328063,0.0015668196729188095,0.32522878904398644,0.0379994303420415
122,strength_preserving,5.982697777867693e-16,DCApost,41,0.07409992976602642,0.6452063343896833,0.07648083623693382,0.6345953902969056
122,strength_preserving,5.982697777867693e-16,OO_fraction,41,0.301546706795866,0.05536586077188099,0.2256927384934428,0.15594886294953023
122,root_pair_preserving,7.546532238829803e-16,DCApost,41,0.2228604999458022,0.16134611220286418,0.1482578397212544,0.3549232919569044
122,root_pair_preserving,7.546532238829803e-16,OO_fraction,41,0.588219874884311,5.243510361943939e-05,0.44328280861129354,0.003699659750126192
123,strength_preserving,7.93375053827661e-16,DCApost,41,-0.18901777476082862,0.23657898657789145,-0.16219512195121955,0.3109806554412506
123,strength_preserving,7.93375053827661e-16,OO_fraction,41,0.3208733802637965,0.04080623853463243,0.25125438224241026,0.11305763426074214
123,root_pair_preserving,7.363658790376813e-16,DCApost,41,0.16554718632606913,0.3009507723014715,0.037979094076655055,0.8136272542116401
123,root_pair_preserving,7.363658790376813e-16,OO_fraction,41,0.516162395035159,0.0005514221028348472,0.3409150650428925,0.029166908356880968
124,strength_preserving,8.049293485835026e-16,DCApost,41,-0.19361723264633487,0.22515538117865996,-0.2318815331010453,0.1446154139612517
124,strength_preserving,8.049293485835026e-16,OO_fraction,41,0.32811734932777886,0.036226453017670183,0.22718956405082327,0.15315018663549362
124,root_pair_preserving,6.481104193991932e-16,DCApost,41,0.09629510675681463,0.5492290403562208,-0.007142857142857145,0.9646471793522318
124,root_pair_preserving,6.481104193991932e-16,OO_fraction,41,0.4981597486428479,0.0009180800247433236,0.3691503618409235,0.017540019041239432
125,strength_preserving,6.202333657986042e-16,DCApost,41,-0.05659740464559525,0.7252321733161379,-0.07351916376306622,0.6478052944772175
125,strength_preserving,6.202333657986042e-16,OO_fraction,41,0.3344464304918462,0.03257789080762668,0.2343307637572736,0.1403018770812056
125,root_pair_preserving,9.152915482451474e-16,DCApost,41,0.16360376206275262,0.30674027424678624,0.08257839721254358,0.6077514378608551
125,root_pair_preserving,9.152915482451474e-16,OO_fraction,41,0.551697489264149,0.00018479007771434738,0.45007841770557044,0.0031511762966068726
126,strength_preserving,6.48777415190399e-16,DCApost,41,0.06200588493472116,0.7001455427293096,-0.06585365853658538,0.6824857534526003
126,strength_preserving,6.48777415190399e-16,OO_fraction,41,0.39514169858823156,0.01056114347146164,0.30316283968485264,0.05400784936489636
126,root_pair_preserving,7.743016361084013e-16,DCApost,41,0.14869550520471153,0.3534887030287748,0.09303135888501746,0.5629087906388235
126,root_pair_preserving,7.743016361084013e-16,OO_fraction,41,0.5788474650556771,7.349197470845847e-05,0.4073203001049283,0.008213190071210675
127,strength_preserving,7.703349048585246e-16,DCApost,41,-0.06292836977913552,0.6958970528137985,-0.13693379790940768,0.3932598771863264
127,strength_preserving,7.703349048585246e-16,OO_fraction,41,0.29262769084006107,0.06335963212087618,0.18029649397979503,0.2593059274949858
127,root_pair_preserving,9.898107761832242e-16,DCApost,41,0.17516211801311107,0.27334357778881074,0.11724738675958188,0.4653558576154423
127,root_pair_preserving,9.898107761832242e-16,OO_fraction,41,0.5216519863581859,0.0004693644533040387,0.38657955739526356,0.012536220226082133
128,strength_preserving,6.359778520195001e-16,DCApost,41,-0.04607118465758761,0.7748563451043882,-0.028222996515679447,0.8609527875089777
128,strength_preserving,6.359778520195001e-16,OO_fraction,41,0.360843244782656,0.020461896772064534,0.24471129937151415,0.12307107630211718
128,root_pair_preserving,9.936574912847463e-16,DCApost,41,0.14718117065283884,0.3584674212829524,0.0407665505226481,0.8002173067941821
128,root_pair_preserving,9.936574912847463e-16,OO_fraction,41,0.5215893913035369,0.00047023478836728333,0.3882209503089473,0.01213496929907194
129,strength_preserving,6.259426715574179e-16,DCApost,41,0.04074197595013948,0.8003352897067787,0.09843205574912894,0.5403584271723293
129,strength_preserving,6.259426715574179e-16,OO_fraction,41,0.28685246393009667,0.06900669253381929,0.17106755436584814,0.2848896228555059
129,root_pair_preserving,1.2483260612569603e-15,DCApost,41,0.13312999026627628,0.4066583336601192,0.052961672473867606,0.7422587238413587
129,root_pair_preserving,1.2483260612569603e-15,OO_fraction,41,0.5863462270741902,5.614287420841956e-05,0.41917215308187955,0.006373932847786718
130,strength_preserving,8.374913803475478e-16,DCApost,41,-0.10493701360616767,0.5137873932655533,-0.05313588850174217,0.7414400053143427
130,strength_preserving,8.374913803475478e-16,OO_fraction,41,0.2953807830640601,0.060800035653050685,0.2061029554005007,0.19607246295437236
130,root_pair_preserving,8.115619942482524e-16,DCApost,41,0.12911015554838984,0.4210980753007508,0.02334494773519164,0.8848076059343333
130,root_pair_preserving,8.115619942482524e-16,OO_fraction,41,0.5631736664269271,0.0001263748932066613,0.47355124321142067,0.0017645315750607743
131,strength_preserving,5.292375337637057e-16,DCApost,41,-0.12224343637273319,0.4464207599906818,-0.13536585365853662,0.3987513439581568
131,strength_preserving,5.292375337637057e-16,OO_fraction,41,0.3389249623377996,0.03018332216086244,0.25161299885188027,0.11252720866733285
131,root_pair_preserving,8.440786095340401e-16,DCApost,41,0.1412527279080391,0.37836298537826835,0.06707317073170732,0.6769228162283478
131,root_pair_preserving,8.440786095340401e-16,OO_fraction,41,0.5812899754832096,6.736947605178917e-05,0.4393919599969101,0.004049813982081187
132,strength_preserving,6.695666516119717e-16,DCApost,41,-0.2016936083802832,0.20602421695043316,-0.13519163763066205,0.39936423276509536
132,strength_preserving,6.695666516119717e-16,OO_fraction,41,0.3112715312476161,0.04759209103033374,0.20909566443928942,0.18951389064525404
132,root_pair_preserving,9.485760343897875e-16,DCApost,41,0.13814779734621188,0.3890384489136453,0.058885017421602806,0.7145849550965229
132,root_pair_preserving,9.485760343897875e-16,OO_fraction,41,0.42223782218414724,0.005960664393430681,0.2891503542465024,0.06671401691880784
133,strength_preserving,6.261379356676034e-16,DCApost,41,-0.19683520451393066,0.21739172176326385,-0.21707317073170737,0.17279374000242131
133,strength_preserving,6.261379356676034e-16,OO_fraction,41,0.28734898268547426,0.06850610747735776,0.20767226724365173,0.1926136436611447
133,root_pair_preserving,6.43527002614315e-16,DCApost,41,0.13746066757357953,0.3914245337291679,0.06062717770034844,0.7065119658337982
133,root_pair_preserving,6.43527002614315e-16,OO_fraction,41,0.5186555446316353,0.0005126857158243246,0.40034888798608254,0.009495124727913851
134,strength_preserving,7.203205241246833e-16,DCApost,41,-0.2426307757365308,0.12639052356034028,-0.3257839721254356,0.0376532682201189
134,strength_preserving,7.203205241246833e-16,OO_fraction,41,0.32494031058114264,0.03818032347823652,0.21952071800691367,0.1678831934996514
134,root_pair_preserving,8.10872351965165e-16,DCApost,41,0.1702455657324706,0.2872451441188087,0.05836236933797911,0.7170128958609399
134,root_pair_preserving,8.10872351965165e-16,OO_fraction,41,0.5696878941206637,0.0001012189989978891,0.43021432958383793,0.004992289280166192
135,strength_preserving,5.380829473586323e-16,DCApost,41,-0.0720474080704997,0.6544099230260668,-0.06637630662020907,0.6800995863762873
135,strength_preserving,5.380829473586323e-16,OO_fraction,41,0.28678211413691,0.06907785137980373,0.1977332922370286,0.21525843015156015
135,root_pair_preserving,6.594244606738772e-16,DCApost,41,0.11929279505205903,0.45755235584401743,0.05017421602787458,0.7553957784220293
135,root_pair_preserving,6.594244606738772e-16,OO_fraction,41,0.4965009653099739,0.0009608963532752983,0.3757630024433832,0.015472950710791068
136,strength_preserving,9.048798147178671e-16,DCApost,41,-0.01294170842443457,0.9359923404867636,-0.027874564459930317,0.8626529220590764
136,strength_preserving,9.048798147178671e-16,OO_fraction,41,0.3314399355326556,0.034271447349277444,0.2484753479086889,0.11723245157706147
136,root_pair_preserving,7.128574339709924e-16,DCApost,41,0.13530908148577425,0.39895100762702973,0.052090592334494784,0.7463565048814087
136,root_pair_preserving,7.128574339709924e-16,OO_fraction,41,0.5342393676962364,0.00032100625498466076,0.36896265112306215,0.017601934195554583
137,strength_preserving,7.128574339709924e-16,DCApost,41,0.056672003386185776,0.724884149955491,0.03641114982578398,0.821193746760066
137,strength_preserving,7.128574339709924e-16,OO_fraction,41,0.3710321526196292,0.01692939414658266,0.2707788854488798,0.08682925047680567
137,root_pair_preserving,7.353661301940598e-16,DCApost,41,0.1080185982189929,0.5014322458773978,-0.0019163763066202095,0.9905123274328824
137,root_pair_preserving,7.353661301940598e-16,OO_fraction,41,0.48022191033808304,0.001485172832254153,0.3466435493538032,0.02639798455464349
138,strength_preserving,7.200116388227431e-16,DCApost,41,0.15173980324148723,0.34360777469258685,0.17421602787456447,0.2759836816074373
138,strength_preserving,7.200116388227431e-16,OO_fraction,41,0.2569274458430953,0.10488588587229457,0.1543822989110087,0.3351698859076502
138,root_pair_preserving,7.052624504862771e-16,DCApost,41,0.16096357103350245,0.3147182462674741,0.08344947735191639,0.6039566553185256
138,root_pair_preserving,7.052624504862771e-16,OO_fraction,41,0.5536187551678404,0.00017356828517178715,0.39389727263090607,0.010830527916298946
139,strength_preserving,7.84089402897077e-16,DCApost,41,-0.022591137266538053,0.8885034273969205,-0.05993031358885018,0.7097374134568688
139,strength_preserving,7.84089402897077e-16,OO_fraction,41,0.30979224589018106,0.048714207676788614,0.2174368742677025,0.17205758236666527
139,root_pair_preserving,7.197362416594217e-16,DCApost,41,0.14691700404670685,0.35934024876535936,0.06794425087108015,0.6729596132151034
139,root_pair_preserving,7.197362416594217e-16,OO_fraction,41,0.48676025566193376,0.0012500855623271722,0.3494553708645191,0.025120874507044033
140,strength_preserving,6.76823428885829e-16,DCApost,41,-0.061521512109871765,0.7023799395705297,-0.1860627177700349,0.2441226942227253
140,strength_preserving,6.76823428885829e-16,OO_fraction,41,0.2818323452528515,0.07423166304381967,0.20278996373162633,0.20351748502650124
140,root_pair_preserving,7.734456176315403e-16,DCApost,41,0.18212906781870797,0.2544139358155196,0.11672473867595821,0.4673611665166766
140,root_pair_preserving,7.734456176315403e-16,OO_fraction,41,0.49236107552545244,0.0010755996001605944,0.37647062397374625,0.015264489423946235
141,strength_preserving,7.330385728215425e-16,DCApost,41,-0.2638161292144229,0.0955779744924513,-0.25156794425087114,0.1125937446648634
141,strength_preserving,7.330385728215425e-16,OO_fraction,41,0.25103420520305286,0.11338423213244177,0.153511066975845,0.3379375714019951
141,root_pair_preserving,8.084397349092696e-16,DCApost,41,0.17974023285974539,0.26080314874355115,0.09634146341463416,0.5490358810363665
141,root_pair_preserving,8.084397349092696e-16,OO_fraction,41,0.562490682694851,0.00012931576402783255,0.425446663481442,0.005553139840860566
142,strength_preserving,6.768752431949354e-16,DCApost,41,-0.17815773962682466,0.2650939286027207,-0.229616724738676,0.14869032449620745
142,strength_preserving,6.768752431949354e-16,OO_fraction,41,0.28526201427176356,0.07062962662272207,0.19808202820217324,0.2144339728748716
142,root_pair_preserving,6.678253890943943e-16,DCApost,41,0.15573588477908148,0.3308978060629544,0.07055749128919862,0.6611226329182627
142,root_pair_preserving,6.678253890943943e-16,OO_fraction,41,0.503923407745304,0.0007821981280902286,0.3610385139318397,0.02038880676869471
143,strength_preserving,8.881784197001252e-16,DCApost,41,0.2668067055822136,0.09174074712327492,0.24303135888501745,0.12574624756140482
143,strength_preserving,8.881784197001252e-16,OO_fraction,41,0.2951320388012289,0.061027859547243477,0.2038682728283072,0.20107290219451793
143,root_pair_preserving,9.178806065105345e-16,DCApost,41,0.16252561135850632,0.3099824740249909,0.11393728222996519,0.47813347533024175
143,root_pair_preserving,9.178806065105345e-16,OO_fraction,41,0.5621746147489892,0.00013069757095465328,0.38588238957308996,0.012710031727605849
144,strength_preserving,6.557353623921886e-16,DCApost,41,0.05599116422244957,0.72806246655521,0.03170731707317073,0.843986708023791
144,strength_preserving,6.557353623921886e-16,OO_fraction,41,0.3130461952103477,0.04627355869778983,0.19703705574181493,0.21691098224982655
144,root_pair_preserving,7.5886082751183e-16,DCApost,41,0.11360429104337097,0.47942900179701964,0.047212543554006975,0.7694286872385656
144,root_pair_preserving,7.5886082751183e-16,OO_fraction,41,0.5437406410555357,0.0002385717927989882,0.4439408836291665,0.0036431282329172643
145,strength_preserving,7.714119607912877e-16,DCApost,41,-0.039041571805734705,0.8085094513762536,-0.08902439024390245,0.5799164920708009
145,strength_preserving,7.714119607912877e-16,OO_fraction,41,0.32614962564242744,0.03742669077476559,0.245315927427337,0.12211878035516027
145,root_pair_preserving,8.362400715087608e-16,DCApost,41,0.13248719396126665,0.40894806621771157,0.048083623693379804,0.7652935996918648
145,root_pair_preserving,8.362400715087608e-16,OO_fraction,41,0.5504568330656348,0.00019238032125704023,0.4063616943494396,0.008380119064149283
146,strength_preserving,7.428994909315321e-16,DCApost,41,-0.13791293788409834,0.3898530488858542,-0.14337979094076658,0.3711507707319104
146,strength_preserving,7.428994909315321e-16,OO_fraction,41,0.29107643144529527,0.0648391067587,0.19982572703050933,0.21034446425885667
146,root_pair_preserving,7.54141543758647e-16,DCApost,41,0.10314128821628504,0.5210566028091724,-0.0013937282229965161,0.9930998008834637
146,root_pair_preserving,7.54141543758647e-16,OO_fraction,41,0.48199440262762455,0.0014178633691730137,0.34884126683954786,0.025395318508705574
147,strength_preserving,8.376006462989362e-16,DCApost,41,-0.027208559226558106,0.8659043141102342,-0.020209059233449483,0.9001973615141668
147,strength_preserving,8.376006462989362e-16,OO_fraction,41,0.34478571681033965,0.027271013241207797,0.2458588554269932,0.12126838799166485
147,root_pair_preserving,9.1912638029982e-16,DCApost,41,0.022332881110385235,0.8897701590751453,-0.06062717770034844,0.7065119658337982
147,root_pair_preserving,9.1912638029982e-16,OO_fraction,41,0.5173811378505901,0.0005321708642090678,0.3476215421303186,0.02594780986174539
148,strength_preserving,7.743016361084013e-16,DCApost,41,-0.03258587386460099,0.8397194298730074,-0.02874564459930314,0.8584037485824217
148,strength_preserving,7.743016361084013e-16,OO_fraction,41,0.3402265217831222,0.02951532026474918,0.22563216944860226,0.15606289099047488
148,root_pair_preserving,8.006583366994715e-16,DCApost,41,0.14849568721052062,0.3541432330063445,0.056445993031358895,0.7259387172118275
148,root_pair_preserving,8.006583366994715e-16,OO_fraction,41,0.5865141684298845,5.5801061686468105e-05,0.4359041808140461,0.004387906463921193
149,strength_preserving,6.183463315585737e-16,DCApost,41,0.21591882239669286,0.1751451941220145,0.1942508710801394,0.22361182567800383
149,strength_preserving,6.183463315585737e-16,OO_fraction,41,0.3713319892838208,0.016833775065879842,0.28851430838813763,0.06734250015291748
149,root_pair_preserving,7.420887547995784e-16,DCApost,41,0.13718558043968165,0.39238217196512953,0.05627177700348433,0.7267519524622796
149,root_pair_preserving,7.420887547995784e-16,OO_fraction,41,0.5940605487519531,4.226069712782927e-05,0.4380123722217071,0.004180728717284783
150,strength_preserving,5.987456891197684e-16,DCApost,41,-0.017725890157111193,0.9124097302886154,-0.051393728222996524,0.7496397057485917
150,strength_preserving,5.987456891197684e-16,OO_fraction,41,0.3749411807232671,0.015718070691863605,0.24740743089385786,0.11886729441928434
150,root_pair_preserving,7.102566216424952e-16,DCApost,41,0.11802932673309549,0.46236429267300055,0.008710801393728224,0.956893410537476
150,root_pair_preserving,7.102566216424952e-16,OO_fraction,41,0.5648841541509376,0.00011927342117672525,0.43084971410328743,0.004921394351120979
151,strength_preserving,8.534847641270881e-16,DCApost,41,0.12309766147924575,0.4432259940826444,0.08501742160278748,0.5971519661049731
151,strength_preserving,8.534847641270881e-16,OO_fraction,41,0.28919019431041243,0.06667480552831649,0.1809380516565135,0.25758624079949555
151,root_pair_preserving,8.662627751505701e-16,DCApost,41,0.15664116610808862,0.32805960775788856,0.08606271777003487,0.5926342127438715
151,root_pair_preserving,8.662627751505701e-16,OO_fraction,41,0.574796685852832,8.476793373885655e-05,0.39693326966058445,0.0101833821231552
152,strength_preserving,5.329070518200751e-16,DCApost,41,0.06639008643650625,0.6800367156779515,-0.032404181184669,0.8406015705913977
152,strength_preserving,5.329070518200751e-16,OO_fraction,41,0.28601518815383575,0.06985736014630128,0.1961655959640979,0.21899176728326472
152,root_pair_preserving,4.7738183441474964e-15,DCApost,41,0.09206193084953118,0.5670022773353357,0.0047038327526132415,0.9767147262197864
152,root_pair_preserving,4.7738183441474964e-15,OO_fraction,41,0.5249386464437008,0.00042564394227525177,0.36261441350804596,0.019806910182483636
153,strength_preserving,6.932413211948789e-16,DCApost,41,0.015482394351213576,0.923460569792986,-0.047909407665505235,0.7661201071700466
153,strength_preserving,6.932413211948789e-16,OO_fraction,41,0.3235037943344295,0.03909160687658137,0.2313725709838649,0.14552391024376954
153,root_pair_preserving,6.590720412858526e-16,DCApost,41,0.19730230082178676,0.21628037874206527,0.14163763066202095,0.37705179161896396
153,root_pair_preserving,6.590720412858526e-16,OO_fraction,41,0.5438343982246594,0.00023786359422088918,0.42736387499241946,0.005321363679378508
154,strength_preserving,4.584146682323227e-16,DCApost,41,-0.06651925135278366,0.6794475020340569,-0.16027874564459932,0.3168088216564034
154,strength_preserving,4.584146682323227e-16,OO_fraction,41,0.29667599372702863,0.05962467602132433,0.20209249180133695,0.20510971902000383
154,root_pair_preserving,6.669683393696421e-16,DCApost,41,0.12303222456737434,0.4434702803917641,0.010278745644599305,0.9491435593558076
154,root_pair_preserving,6.669683393696421e-16,OO_fraction,41,0.46699886622580317,0.0020831157261861056,0.3257516649106166,0.037673341199526034
155,strength_preserving,6.207307546907783e-16,DCApost,41,-0.18462550034738107,0.24784966977012413,-0.20888501742160284,0.18997037878114384
155,strength_preserving,6.207307546907783e-16,OO_fraction,41,0.3272749781978549,0.0367363509784849,0.2380122962112381,0.13399800584719881
155,root_pair_preserving,8.075603913719978e-16,DCApost,41,0.08932230590912257,0.5786440511120827,0.009756097560975611,0.9517263643870901
155,root_pair_preserving,8.075603913719978e-16,OO_fraction,41,0.5417200629766185,0.0002543033425277694,0.40348587708297345,0.008898510664890462
156,strength_preserving,5.826359396367253e-16,DCApost,41,-0.09104606338421428,0.5713065089348602,-0.16672473867595822,0.29747708310512766
156,strength_preserving,5.826359396367253e-16,OO_fraction,41,0.29922083478054606,0.057368098223952856,0.2399128768054916,0.13082722965936486
156,root_pair_preserving,6.197875847274136e-16,DCApost,41,0.18727786012890424,0.2410012525164917,0.10923344947735193,0.4966033913810666
156,root_pair_preserving,6.197875847274136e-16,OO_fraction,41,0.5003296033707884,0.0008646385226353314,0.35712421690842877,0.0218964075061522
157,strength_preserving,7.993691159134187e-16,DCApost,41,-0.19327328144205422,0.22599630782044006,-0.1590592334494774,0.3205532612496162
