recording_id,root_area_id,EdgeStdFCV,FCS,Subject,FU_DCApost,Hard_OO_fraction,Reciprocity,LogOutIn
subject_14,5,0.3491365834036656,0.4957520928401035,14,0.0049629676478921,0.4579648055093992,0.3879321735300594,0.6356467135480772
subject_14,6,0.3562967984774149,0.4300105508453177,14,0.006471328966711,0.6095110796765706,0.4354999190826975,0.7126391346096042
subject_14,10,0.3273535778185196,0.53080490281762,14,0.0150366687359514,0.0,0.7423940689661029,-0.3659528974062567
subject_14,11,0.353912794460051,0.4106918514843491,14,-0.0830038282729172,0.2515596927425359,0.6164105444769892,0.2314959465033302
subject_14,16,0.3754253816668789,0.3042111760913181,14,0.0608163103266555,0.6875,0.1810163996948894,-0.2137849317171213
subject_14,22,0.3632562944466082,0.4036470383608785,14,0.0042642780941768,0.0,0.71421287444232,-0.0999605376837253
subject_14,24,0.3186856209082449,0.532662636533165,14,0.0002001111874866,0.0,0.6457138776093211,-0.3980819022626233
subject_14,25,0.3400553072131047,0.469193668309161,14,0.0110104653436334,0.5606046607489322,0.3634147554848017,0.7783331010982472
subject_14,26,0.316677447704624,0.5343769670092584,14,0.019754334051765,0.5297510079258421,0.620462570060987,0.1398642389329686
subject_14,28,0.3635651754085655,0.3610943158492802,14,0.0051911052421881,0.558682535746756,0.4253037441110835,0.6437048863958332
subject_14,29,0.3442100495148447,0.3064655541987566,14,-0.0116588786930186,0.3396395678995448,0.6170384047818719,-0.0451906226320569
subject_14,30,0.350151118809905,0.4837460752305355,14,0.0114737291499113,0.2312594413763156,0.7199909485104795,-0.420558665395315
subject_14,32,0.3221829960286969,0.1554843521425435,14,-0.0541242084006883,0.3769935075744964,0.5192941568170468,-0.4234146463714432
subject_14,35,0.3385803074854254,0.4497817749659933,14,-0.0152719632738185,0.0,0.4928699531953983,-0.9086902395220244
subject_14,36,0.296877553288436,0.2696207216960859,14,0.0183062143010224,0.6872550037320995,0.448331430209739,0.7382858296715918
subject_14,37,0.3225646291711359,0.4628234942466798,14,0.0096036800161734,0.4709688432921269,0.3597448505868686,0.6257616579967319
subject_14,38,0.3195654197775114,0.5072188854201336,14,-0.0218313215345199,0.3864344127157977,0.7002202086776103,0.0568857142097545
subject_14,39,0.3398593538991749,0.4579557891050567,14,0.0053694445832479,0.0,0.7827606186210277,-1.059223269408414
subject_14,40,0.3242399588983556,0.5083531470714533,14,-0.0518695689986157,0.3117605540830109,0.522112712291855,0.4031620469449904
subject_14,41,0.3191370048708165,0.5286675739952408,14,0.0056710028467699,0.3764358288136797,0.5214130923904033,0.303953189572465
subject_14,42,0.3272424932329183,0.4615578238102067,14,0.0149154895695532,0.5278743234787191,0.4743081094729446,0.3407932816611362
subject_14,46,0.336256357889141,0.507198695692304,14,-0.0157918239266694,0.0,0.5624338544723154,0.0174302855293802
