epsilon,run,layer,energy_well_width,delta_u,n_dynamic_fc_windows
0.35,49,Layer 3,0.42171871226114616,2.0,169
0.35,0,Layer 4,0.23911361111108376,2.0,169
0.35,1,Layer 4,0.6695181111110347,2.0,169
0.35,2,Layer 4,0.2869363333333006,2.0,169
0.35,3,Layer 4,1.1716566944443105,2.0,169
0.35,4,Layer 4,0.16737952777775855,2.0,169
0.35,5,Layer 4,0.26302497222219223,2.0,169
0.35,6,Layer 4,0.38258177777773406,2.0,169
0.35,7,Layer 4,0.4782272222221674,2.0,169
0.35,8,Layer 4,1.147745333333202,2.0,169
0.35,9,Layer 4,0.26302497222219223,2.0,169
0.35,10,Layer 4,0.19129088888886692,2.0,169
0.35,11,Layer 4,0.23911361111108387,2.0,169
0.35,12,Layer 4,1.1955680555554187,2.0,169
0.35,13,Layer 4,0.11955680555554182,2.0,169
0.35,14,Layer 4,0.7412521944443597,2.0,169
0.35,15,Layer 4,0.19129088888886692,2.0,169
0.35,16,Layer 4,0.21520224999997528,2.0,169
0.35,17,Layer 4,0.21520224999997528,2.0,169
0.35,18,Layer 4,0.38258177777773406,2.0,169
0.35,19,Layer 4,0.31084769444440896,2.0,169
0.35,20,Layer 4,0.5021385833332759,2.0,169
0.35,21,Layer 4,0.26302497222219223,2.0,169
0.35,22,Layer 4,0.21520224999997528,2.0,169
0.35,23,Layer 4,0.31084769444440896,2.0,169
0.35,24,Layer 4,0.11955680555554182,2.0,169
0.35,25,Layer 4,0.31084769444440896,2.0,169
0.35,26,Layer 4,0.8368976388887932,2.0,169
0.35,27,Layer 4,0.3586704166666257,2.0,169
0.35,28,Layer 4,1.4825043888887195,2.0,169
0.35,29,Layer 4,0.2869363333333006,2.0,169
0.35,30,Layer 4,0.31084769444440896,2.0,169
0.35,31,Layer 4,0.16737952777775855,2.0,169
0.35,32,Layer 4,0.8368976388887932,2.0,169
0.35,33,Layer 4,0.1434681666666502,2.0,169
0.35,34,Layer 4,0.23911361111108387,2.0,169
0.35,35,Layer 4,0.1434681666666502,2.0,169
0.35,36,Layer 4,0.5021385833332759,2.0,169
0.35,37,Layer 4,0.16737952777775855,2.0,169
0.35,38,Layer 4,0.16737952777775855,2.0,169
0.35,39,Layer 4,0.2869363333333006,2.0,169
0.35,40,Layer 4,0.23911361111108376,2.0,169
0.35,41,Layer 4,0.23911361111108376,2.0,169
0.35,42,Layer 4,0.5977840277777093,2.0,169
0.35,43,Layer 4,0.1434681666666502,2.0,169
0.35,44,Layer 4,0.2869363333333006,2.0,169
0.35,45,Layer 4,0.1434681666666502,2.0,169
0.35,46,Layer 4,0.19129088888886703,2.0,169
0.35,47,Layer 4,0.38258177777773406,2.0,169
0.35,48,Layer 4,0.1434681666666502,2.0,169
0.35,49,Layer 4,0.4064931388888424,2.0,169
0.4,0,Layer 1,0.7194766748266385,2.0,169
0.4,1,Layer 1,0.21317827402270773,2.0,169
0.4,2,Layer 1,0.21317827402270773,2.0,169
0.4,3,Layer 1,0.8260658118379922,2.0,169
0.4,4,Layer 1,0.26647284252838466,2.0,169
0.4,5,Layer 1,0.21317827402270773,2.0,169
0.4,6,Layer 1,0.34641469528689994,2.0,169
0.4,7,Layer 1,0.6661821063209615,2.0,169
0.4,8,Layer 1,0.5062984008039307,2.0,169
0.4,9,Layer 1,0.3730619795397384,2.0,169
0.4,10,Layer 1,0.26647284252838455,2.0,169
0.4,11,Layer 1,0.26647284252838455,2.0,169
0.4,12,Layer 1,0.6661821063209615,2.0,169
0.4,13,Layer 1,0.34641469528689994,2.0,169
0.4,14,Layer 1,0.18653098976986926,2.0,169
0.4,15,Layer 1,0.21317827402270773,2.0,169
0.4,16,Layer 1,0.26647284252838455,2.0,169
0.4,17,Layer 1,1.332364212641923,2.0,169
0.4,18,Layer 1,0.47965111655109227,2.0,169
0.4,19,Layer 1,0.26647284252838455,2.0,169
0.4,20,Layer 1,0.26647284252838455,2.0,169
0.4,21,Layer 1,0.21317827402270773,2.0,169
0.4,22,Layer 1,0.26647284252838455,2.0,169
0.4,23,Layer 1,0.3997092637925769,2.0,169
0.4,24,Layer 1,0.18653098976986926,2.0,169
0.4,25,Layer 1,0.18653098976986926,2.0,169
0.4,26,Layer 1,1.1991277913777307,2.0,169
0.4,27,Layer 1,0.26647284252838455,2.0,169
0.4,28,Layer 1,1.4656006339061154,2.0,169
0.4,29,Layer 1,0.18653098976986926,2.0,169
0.4,30,Layer 1,0.985949517355023,2.0,169
0.4,31,Layer 1,0.34641469528689994,2.0,169
0.4,32,Layer 1,0.3197674110340615,2.0,169
0.4,33,Layer 1,1.5721897709174693,2.0,169
0.4,34,Layer 1,0.7194766748266385,2.0,169
0.4,35,Layer 1,0.293120126781223,2.0,169
0.4,36,Layer 1,0.26647284252838466,2.0,169
0.4,37,Layer 1,1.0658913701135384,2.0,169
0.4,38,Layer 1,0.8527130960908309,2.0,169
0.4,39,Layer 1,0.26647284252838455,2.0,169
0.4,40,Layer 1,0.7727712433323154,2.0,169
0.4,41,Layer 1,0.6128875378152846,2.0,169
0.4,42,Layer 1,0.5595929693096077,2.0,169
0.4,43,Layer 1,0.3997092637925769,2.0,169
0.4,44,Layer 1,0.26647284252838455,2.0,169
0.4,45,Layer 1,0.47965111655109227,2.0,169
0.4,46,Layer 1,0.7727712433323154,2.0,169
0.4,47,Layer 1,0.21317827402270773,2.0,169
0.4,48,Layer 1,0.3997092637925769,2.0,169
0.4,49,Layer 1,0.21317827402270773,2.0,169
0.4,0,Layer 2,0.2984134799720507,2.0,169
0.4,1,Layer 2,0.11190505498951897,2.0,169
0.4,2,Layer 2,0.1678575824842784,2.0,169
0.4,3,Layer 2,0.5222235899510888,2.0,169
0.4,4,Layer 2,0.14920673998602563,2.0,169
0.4,5,Layer 2,0.1492067399860253,2.0,169
0.4,6,Layer 2,0.335715164968557,2.0,169
0.4,7,Layer 2,0.39166769246331656,2.0,169
0.4,8,Layer 2,0.2611117949755444,2.0,169
0.4,9,Layer 2,0.24246095247729116,2.0,169
0.4,10,Layer 2,0.1492067399860253,2.0,169
0.4,11,Layer 2,0.11190505498951897,2.0,169
0.4,12,Layer 2,0.6714303299371143,2.0,169
0.4,13,Layer 2,0.335715164968557,2.0,169
0.4,14,Layer 2,0.11190505498951897,2.0,169
0.4,15,Layer 2,0.1492067399860253,2.0,169
0.4,16,Layer 2,0.24246095247729116,2.0,169
0.4,17,Layer 2,0.6154778024423546,2.0,169
0.4,18,Layer 2,0.24246095247729116,2.0,169
0.4,19,Layer 2,0.1492067399860253,2.0,169
0.4,20,Layer 2,0.11190505498951897,2.0,169
0.4,21,Layer 2,0.1492067399860253,2.0,169
0.4,22,Layer 2,0.22381010997903805,2.0,169
0.4,23,Layer 2,0.1492067399860253,2.0,169
0.4,24,Layer 2,0.11190505498951897,2.0,169
0.4,25,Layer 2,0.1492067399860253,2.0,169
0.4,26,Layer 2,0.6341286449406078,2.0,169
0.4,27,Layer 2,0.22381010997903805,2.0,169
0.4,28,Layer 2,1.1190505498951904,2.0,169
0.4,29,Layer 2,0.1305558974877722,2.0,169
0.4,30,Layer 2,0.33571516496855713,2.0,169
0.4,31,Layer 2,0.1678575824842784,2.0,169
0.4,32,Layer 2,0.2797626374737976,2.0,169
0.4,33,Layer 2,0.7273828574318737,2.0,169
0.4,34,Layer 2,0.540874432449342,2.0,169
0.4,35,Layer 2,0.22381010997903805,2.0,169
0.4,36,Layer 2,0.1305558974877724,2.0,169
0.4,37,Layer 2,0.24246095247729132,2.0,169
0.4,38,Layer 2,0.76468454242838,2.0,169
0.4,39,Layer 2,0.16785758248427862,2.0,169
0.4,40,Layer 2,0.5968269599441014,2.0,169
0.4,41,Layer 2,0.6341286449406079,2.0,169
0.4,42,Layer 2,0.22381010997903794,2.0,169
0.4,43,Layer 2,0.335715164968557,2.0,169
0.4,44,Layer 2,0.20515926748078483,2.0,169
0.4,45,Layer 2,0.24246095247729116,2.0,169
0.4,46,Layer 2,0.5781761174458483,2.0,169
0.4,47,Layer 2,0.1305558974877722,2.0,169
0.4,48,Layer 2,0.18650842498253162,2.0,169
0.4,49,Layer 2,0.11190505498951897,2.0,169
0.4,0,Layer 3,0.3128424416657224,2.0,169
0.4,1,Layer 3,0.11041497941143141,2.0,169
0.4,2,Layer 3,0.14721997254857533,2.0,169
0.4,3,Layer 3,0.47846491078286957,2.0,169
0.4,4,Layer 3,0.14721997254857522,2.0,169
0.4,5,Layer 3,0.14721997254857533,2.0,169
0.4,6,Layer 3,0.23923245539143478,2.0,169
0.4,7,Layer 3,0.40485492450858196,2.0,169
0.4,8,Layer 3,0.3496474348028662,2.0,169
0.4,9,Layer 3,0.14721997254857522,2.0,169
0.4,10,Layer 3,0.14721997254857533,2.0,169
0.4,11,Layer 3,0.11041497941143141,2.0,169
0.4,12,Layer 3,0.6440873799000169,2.0,169
0.4,13,Layer 3,0.25763495196000674,2.0,169
0.4,14,Layer 3,0.11041497941143141,2.0,169
0.4,15,Layer 3,0.14721997254857533,2.0,169
0.4,16,Layer 3,0.23923245539143467,2.0,169
0.4,17,Layer 3,0.40485492450858196,2.0,169
0.4,18,Layer 3,0.44165991764572576,2.0,169
0.4,19,Layer 3,0.14721997254857533,2.0,169
0.4,20,Layer 3,0.11041497941143141,2.0,169
0.4,21,Layer 3,0.12881747598000337,2.0,169
0.4,22,Layer 3,0.22082995882286294,2.0,169
0.4,23,Layer 3,0.16562246911714706,2.0,169
0.4,24,Layer 3,0.12881747598000337,2.0,169
0.4,25,Layer 3,0.16562246911714706,2.0,169
0.4,26,Layer 3,0.6256848833314448,2.0,169
0.4,27,Layer 3,0.23923245539143467,2.0,169
0.4,28,Layer 3,1.1409547872514583,2.0,169
0.4,29,Layer 3,0.12881747598000337,2.0,169
0.4,30,Layer 3,0.3312449382342943,2.0,169
0.4,31,Layer 3,0.18402496568571902,2.0,169
0.4,32,Layer 3,0.29443994509715044,2.0,169
0.4,33,Layer 3,0.7360998627428762,2.0,169
0.4,34,Layer 3,0.25763495196000663,2.0,169
0.4,35,Layer 3,0.2760374485285786,2.0,169
0.4,36,Layer 3,0.12881747598000326,2.0,169
0.4,37,Layer 3,0.46006241421429755,2.0,169
0.4,38,Layer 3,0.9017223318600234,2.0,169
0.4,39,Layer 3,0.14721997254857522,2.0,169
0.4,40,Layer 3,0.2760374485285786,2.0,169
0.4,41,Layer 3,0.791307352448592,2.0,169
0.4,42,Layer 3,0.3864524279400101,2.0,169
0.4,43,Layer 3,0.22082995882286283,2.0,169
0.4,44,Layer 3,0.18402496568571902,2.0,169
0.4,45,Layer 3,0.20242746225429098,2.0,169
0.4,46,Layer 3,0.3496474348028662,2.0,169
0.4,47,Layer 3,0.20242746225429098,2.0,169
0.4,48,Layer 3,0.23923245539143478,2.0,169
0.4,49,Layer 3,0.14721997254857522,2.0,169
0.4,0,Layer 4,0.3329011339500346,2.0,169
0.4,1,Layer 4,0.14267191455001493,2.0,169
0.4,2,Layer 4,0.14267191455001493,2.0,169
0.4,3,Layer 4,0.42801574365004447,2.0,169
0.4,4,Layer 4,0.1902292194000199,2.0,169
0.4,5,Layer 4,0.16645056697501737,2.0,169
0.4,6,Layer 4,0.5231303533500544,2.0,169
0.4,7,Layer 4,0.2615651766750271,2.0,169
0.4,8,Layer 4,0.5231303533500544,2.0,169
0.4,9,Layer 4,0.23778652425002478,2.0,169
0.4,10,Layer 4,0.14267191455001493,2.0,169
0.4,11,Layer 4,0.21400787182502234,2.0,169
0.4,12,Layer 4,0.6895809203250718,2.0,169
0.4,13,Layer 4,0.23778652425002478,2.0,169
0.4,14,Layer 4,0.28534382910002976,2.0,169
0.4,15,Layer 4,0.14267191455001493,2.0,169
0.4,16,Layer 4,0.33290113395003473,2.0,169
0.4,17,Layer 4,0.451794396075047,2.0,169
0.4,18,Layer 4,0.4280157436500446,2.0,169
0.4,19,Layer 4,0.1902292194000198,2.0,169
0.4,20,Layer 4,0.14267191455001493,2.0,169
0.4,21,Layer 4,0.1902292194000199,2.0,169
0.4,22,Layer 4,0.2615651766750272,2.0,169
0.4,23,Layer 4,0.2615651766750272,2.0,169
0.4,24,Layer 4,0.14267191455001493,2.0,169
0.4,25,Layer 4,0.1902292194000199,2.0,169
0.4,26,Layer 4,0.5944663106250618,2.0,169
0.4,27,Layer 4,0.3804584388000396,2.0,169
0.4,28,Layer 4,1.1413753164001188,2.0,169
0.4,29,Layer 4,0.1902292194000199,2.0,169
0.4,30,Layer 4,0.35667978637503706,2.0,169
0.4,31,Layer 4,0.3091224815250322,2.0,169
0.4,32,Layer 4,0.33290113395003473,2.0,169
0.4,33,Layer 4,0.998703401850104,2.0,169
0.4,34,Layer 4,0.42801574365004447,2.0,169
0.4,35,Layer 4,0.3091224815250322,2.0,169
0.4,36,Layer 4,0.16645056697501748,2.0,169
0.4,37,Layer 4,0.5231303533500544,2.0,169
0.4,38,Layer 4,1.1175966639751163,2.0,169
0.4,39,Layer 4,0.1902292194000197,2.0,169
0.4,40,Layer 4,0.28534382910002964,2.0,169
0.4,41,Layer 4,0.7371382251750768,2.0,169
0.4,42,Layer 4,0.3804584388000396,2.0,169
0.4,43,Layer 4,0.7133595727500742,2.0,169
0.4,44,Layer 4,0.21400787182502223,2.0,169
0.4,45,Layer 4,0.16645056697501737,2.0,169
0.4,46,Layer 4,0.499351700925052,2.0,169
0.4,47,Layer 4,0.21400787182502234,2.0,169
0.4,48,Layer 4,0.3091224815250322,2.0,169
0.4,49,Layer 4,0.1902292194000199,2.0,169
0.45,0,Layer 1,0.31796744972280555,2.0,169
0.45,1,Layer 1,1.5368426736602272,2.0,169
0.45,2,Layer 1,0.42395659963040755,2.0,169
0.45,3,Layer 1,0.18548101233830305,2.0,169
0.45,4,Layer 1,0.23847558729210405,2.0,169
0.45,5,Layer 1,0.26497287476900466,2.0,169
0.45,6,Layer 1,0.39745931215350705,2.0,169
0.45,7,Layer 1,0.9803996366453173,2.0,169
0.45,8,Layer 1,0.5299457495380095,2.0,169
0.45,9,Layer 1,0.31796744972280533,2.0,169
0.45,10,Layer 1,1.5633399611371273,2.0,169
0.45,11,Layer 1,1.0863887865529192,2.0,169
0.45,12,Layer 1,1.4043562362757247,2.0,169
0.45,13,Layer 1,1.0333942115991184,2.0,169
0.45,14,Layer 1,1.4308535237526252,2.0,169
0.45,15,Layer 1,1.5633399611371275,2.0,169
0.45,16,Layer 1,0.18548101233830327,2.0,169
0.45,17,Layer 1,0.3444647371997063,2.0,169
0.45,18,Layer 1,1.3513616613219237,2.0,169
0.45,19,Layer 1,0.42395659963040755,2.0,169
0.45,20,Layer 1,0.23847558729210427,2.0,169
0.45,21,Layer 1,0.900907774214616,2.0,169
0.45,22,Layer 1,0.21197829981520355,2.0,169
0.45,23,Layer 1,0.18548101233830305,2.0,169
0.45,24,Layer 1,0.21197829981520355,2.0,169
0.45,25,Layer 1,1.536842673660227,2.0,169
0.45,26,Layer 1,0.18548101233830305,2.0,169
0.45,27,Layer 1,0.15898372486140255,2.0,169
0.45,28,Layer 1,0.39745931215350705,2.0,169
0.45,29,Layer 1,0.7684213368301136,2.0,169
0.45,30,Layer 1,0.15898372486140255,2.0,169
0.45,31,Layer 1,0.7419240493532131,2.0,169
0.45,32,Layer 1,1.4043562362757247,2.0,169
0.45,33,Layer 1,1.1393833615067201,2.0,169
0.45,34,Layer 1,0.23847558729210427,2.0,169
0.45,35,Layer 1,0.3444647371997063,2.0,169
0.45,36,Layer 1,0.39745931215350705,2.0,169
0.45,37,Layer 1,0.34446473719970616,2.0,169
0.45,38,Layer 1,0.29147016224590505,2.0,169
0.45,39,Layer 1,0.45045388710730805,2.0,169
0.45,40,Layer 1,0.18548101233830305,2.0,169
0.45,41,Layer 1,1.4573508112295255,2.0,169
0.45,42,Layer 1,1.1658806489836204,2.0,169
0.45,43,Layer 1,1.483848098706426,2.0,169
0.45,44,Layer 1,0.23847558729210405,2.0,169
0.45,45,Layer 1,1.4838480987064262,2.0,169
0.45,46,Layer 1,0.29147016224590494,2.0,169
0.45,47,Layer 1,1.3513616613219237,2.0,169
0.45,48,Layer 1,1.4043562362757247,2.0,169
0.45,49,Layer 1,0.15898372486140255,2.0,169
0.45,0,Layer 2,0.20891806745147,2.0,169
0.45,1,Layer 2,0.7729968495704396,2.0,169
0.45,2,Layer 2,0.5431869753738224,2.0,169
0.45,3,Layer 2,0.12535084047088207,2.0,169
0.45,4,Layer 2,0.1671344539611762,2.0,169
0.45,5,Layer 2,0.12535084047088207,2.0,169
0.45,6,Layer 2,0.167134453961176,2.0,169
0.45,7,Layer 2,0.6894296225898515,2.0,169
0.45,8,Layer 2,0.4805115551383813,2.0,169
0.45,9,Layer 2,0.1671344539611761,2.0,169
0.45,10,Layer 2,0.5849705888641166,2.0,169
0.45,11,Layer 2,0.7938886563155867,2.0,169
0.45,12,Layer 2,0.5222951686286754,2.0,169
0.45,13,Layer 2,0.43872794164808737,2.0,169
0.45,14,Layer 2,0.5222951686286754,2.0,169
0.45,15,Layer 2,0.5849705888641165,2.0,169
0.45,16,Layer 2,0.14624264721602898,2.0,169
0.45,17,Layer 2,0.1671344539611761,2.0,169
0.45,18,Layer 2,0.7938886563155867,2.0,169
0.45,19,Layer 2,0.5431869753738224,2.0,169
0.45,20,Layer 2,0.1880262607063231,2.0,169
0.45,21,Layer 2,1.169941177728233,2.0,169
0.45,22,Layer 2,0.1462426472160291,2.0,169
0.45,23,Layer 2,0.1880262607063231,2.0,169
0.45,24,Layer 2,0.1880262607063231,2.0,169
0.45,25,Layer 2,0.6685378158447046,2.0,169
0.45,26,Layer 2,0.10445903372573506,2.0,169
0.45,27,Layer 2,0.1462426472160292,2.0,169
0.45,28,Layer 2,0.6058623956092635,2.0,169
0.45,29,Layer 2,0.1880262607063231,2.0,169
0.45,30,Layer 2,0.10445903372573506,2.0,169
0.45,31,Layer 2,0.6685378158447045,2.0,169
0.45,32,Layer 2,0.6476460090995575,2.0,169
0.45,33,Layer 2,1.295292018199115,2.0,169
0.45,34,Layer 2,0.12535084047088207,2.0,169
0.45,35,Layer 2,0.167134453961176,2.0,169
0.45,36,Layer 2,0.1880262607063231,2.0,169
0.45,37,Layer 2,0.22980987419661714,2.0,169
0.45,38,Layer 2,0.167134453961176,2.0,169
0.45,39,Layer 2,0.6476460090995574,2.0,169
0.45,40,Layer 2,0.1671344539611762,2.0,169
0.45,41,Layer 2,0.5431869753738224,2.0,169
0.45,42,Layer 2,0.6894296225898515,2.0,169
0.45,43,Layer 2,0.5640787821189694,2.0,169
0.45,44,Layer 2,0.12535084047088207,2.0,169
0.45,45,Layer 2,1.0236985305122037,2.0,169
0.45,46,Layer 2,0.12535084047088207,2.0,169
0.45,47,Layer 2,0.4805115551383814,2.0,169
0.45,48,Layer 2,0.5222951686286754,2.0,169
0.45,49,Layer 2,0.20891806745147012,2.0,169
0.45,0,Layer 3,0.17599785325086648,2.0,169
0.45,1,Layer 3,0.7039914130034659,2.0,169
0.45,2,Layer 3,0.371551023529607,2.0,169
0.45,3,Layer 3,0.11733190216724443,2.0,169
0.45,4,Layer 3,0.1368872191951186,2.0,169
0.45,5,Layer 3,0.13688721919511837,2.0,169
0.45,6,Layer 3,0.13688721919511826,2.0,169
0.45,7,Layer 3,0.5475488767804735,2.0,169
0.45,8,Layer 3,0.2542191213623627,2.0,169
0.45,9,Layer 3,0.15644253622299242,2.0,169
0.45,10,Layer 3,0.5475488767804735,2.0,169
0.45,11,Layer 3,0.8995445832822064,2.0,169
0.45,12,Layer 3,0.5671041938083474,2.0,169
0.45,13,Layer 3,0.46932760866897727,2.0,169
0.45,14,Layer 3,0.5084382427247254,2.0,169
0.45,15,Layer 3,0.5475488767804735,2.0,169
0.45,16,Layer 3,0.21510848730661458,2.0,169
0.45,17,Layer 3,0.15644253622299242,2.0,169
0.45,18,Layer 3,0.6453254619198439,2.0,169
0.45,19,Layer 3,0.5671041938083475,2.0,169
0.45,20,Layer 3,0.13688721919511837,2.0,169
0.45,21,Layer 3,0.7626573640870882,2.0,169
0.45,22,Layer 3,0.15644253622299253,2.0,169
0.45,23,Layer 3,0.1759978532508666,2.0,169
0.45,24,Layer 3,0.15644253622299242,2.0,169
0.45,25,Layer 3,0.5866595108362216,2.0,169
0.45,26,Layer 3,0.1759978532508666,2.0,169
0.45,27,Layer 3,0.1759978532508666,2.0,169
0.45,28,Layer 3,0.2542191213623626,2.0,169
0.45,29,Layer 3,0.6062148278640955,2.0,169
0.45,30,Layer 3,0.09777658513937038,2.0,169
0.45,31,Layer 3,0.7626573640870882,2.0,169
0.45,32,Layer 3,0.6453254619198439,2.0,169
0.45,33,Layer 3,0.9386552173379545,2.0,169
0.45,34,Layer 3,0.11733190216724443,2.0,169
0.45,35,Layer 3,0.19555317027874042,2.0,169
0.45,36,Layer 3,0.19555317027874064,2.0,169
0.45,37,Layer 3,0.23466380433448863,2.0,169
0.45,38,Layer 3,0.1173319021672442,2.0,169
0.45,39,Layer 3,0.5279935597525994,2.0,169
0.45,40,Layer 3,0.15644253622299253,2.0,169
0.45,41,Layer 3,0.6453254619198436,2.0,169
0.45,42,Layer 3,0.762657364087088,2.0,169
0.45,43,Layer 3,0.5671041938083474,2.0,169
0.45,44,Layer 3,0.13688721919511837,2.0,169
0.45,45,Layer 3,0.762657364087088,2.0,169
0.45,46,Layer 3,0.15644253622299242,2.0,169
0.45,47,Layer 3,0.44977229164110316,2.0,169
0.45,48,Layer 3,0.5084382427247253,2.0,169
0.45,49,Layer 3,0.21510848730661458,2.0,169
0.45,0,Layer 4,0.19908195069447143,2.0,169
0.45,1,Layer 4,0.6857267190587352,2.0,169
0.45,2,Layer 4,0.4645245516204335,2.0,169
0.45,3,Layer 4,0.15484151720681116,2.0,169
0.45,4,Layer 4,0.1769617339506413,2.0,169
0.45,5,Layer 4,0.19908195069447143,2.0,169
0.45,6,Layer 4,0.2875628176697922,2.0,169
0.45,7,Layer 4,0.5530054185957543,2.0,169
0.45,8,Layer 4,0.22120216743830168,2.0,169
0.45,9,Layer 4,0.15484151720681116,2.0,169
0.45,10,Layer 4,0.5308852018519241,2.0,169
0.45,11,Layer 4,1.1060108371915085,2.0,169
0.45,12,Layer 4,0.5751256353395844,2.0,169
0.45,13,Layer 4,0.48664476836426374,2.0,169
0.45,14,Layer 4,0.6414862855710749,2.0,169
0.45,15,Layer 4,0.5751256353395844,2.0,169
0.45,16,Layer 4,0.2433223841821318,2.0,169
0.45,17,Layer 4,0.2875628176697922,2.0,169
0.45,18,Layer 4,0.6193660688272447,2.0,169
0.45,19,Layer 4,0.3096830344136223,2.0,169
0.45,20,Layer 4,0.1769617339506413,2.0,169
0.45,21,Layer 4,1.4156938716051308,2.0,169
0.45,22,Layer 4,0.13272130046298103,2.0,169
0.45,23,Layer 4,0.1769617339506413,2.0,169
0.45,24,Layer 4,0.2433223841821318,2.0,169
0.45,25,Layer 4,0.6636065023149049,2.0,169
0.45,26,Layer 4,0.1769617339506413,2.0,169
0.45,27,Layer 4,0.13272130046298103,2.0,169
0.45,28,Layer 4,0.37604368464511295,2.0,169
0.45,29,Layer 4,0.7520873692902258,2.0,169
0.45,30,Layer 4,0.1106010837191509,2.0,169
0.45,31,Layer 4,0.9511693199846973,2.0,169
0.45,32,Layer 4,0.5751256353395844,2.0,169
0.45,33,Layer 4,1.0396501869600179,2.0,169
0.45,34,Layer 4,0.1769617339506413,2.0,169
0.45,35,Layer 4,0.1769617339506413,2.0,169
0.45,36,Layer 4,0.2433223841821318,2.0,169
0.45,37,Layer 4,0.24332238418213192,2.0,169
0.45,38,Layer 4,0.15484151720681116,2.0,169
0.45,39,Layer 4,0.5087649851080939,2.0,169
0.45,40,Layer 4,0.1106010837191509,2.0,169
0.45,41,Layer 4,0.5751256353395844,2.0,169
0.45,42,Layer 4,0.7299671525463955,2.0,169
0.45,43,Layer 4,0.5751256353395844,2.0,169
0.45,44,Layer 4,0.15484151720681116,2.0,169
0.45,45,Layer 4,0.8405682362655464,2.0,169
0.45,46,Layer 4,0.15484151720681116,2.0,169
0.45,47,Layer 4,0.5751256353395844,2.0,169
0.45,48,Layer 4,0.7520873692902257,2.0,169
0.45,49,Layer 4,0.26544260092596206,2.0,169
0.5,0,Layer 1,0.7913487354228734,2.0,169
0.5,1,Layer 1,0.6858355706998236,2.0,169
0.5,2,Layer 1,0.2637829118076247,2.0,169
0.5,3,Layer 1,0.9759967736882107,2.0,169
0.5,4,Layer 1,0.9496184825074482,2.0,169
0.5,5,Layer 1,0.23740462062686218,2.0,169
0.5,6,Layer 1,0.2637829118076245,2.0,169
0.5,7,Layer 1,0.21102632944609967,2.0,169
0.5,8,Layer 1,0.2637829118076247,2.0,169
0.5,9,Layer 1,0.2637829118076247,2.0,169
0.5,10,Layer 1,0.712213861880586,2.0,169
0.5,11,Layer 1,1.0815099384112603,2.0,169
0.5,12,Layer 1,0.29016120298838677,2.0,169
0.5,13,Layer 1,0.6858355706998235,2.0,169
0.5,14,Layer 1,1.1606448119535477,2.0,169
0.5,15,Layer 1,0.6858355706998236,2.0,169
0.5,16,Layer 1,0.6858355706998236,2.0,169
0.5,17,Layer 1,0.8177270266036358,2.0,169
0.5,18,Layer 1,1.1606448119535477,2.0,169
0.5,19,Layer 1,0.6067006971575362,2.0,169
0.5,20,Layer 1,1.055131647230498,2.0,169
0.5,21,Layer 1,1.5563191796649845,2.0,169
0.5,22,Layer 1,0.3956743677114367,2.0,169
0.5,23,Layer 1,0.21102632944609956,2.0,169
0.5,24,Layer 1,1.6618323443880343,2.0,169
0.5,25,Layer 1,0.18464803826533727,2.0,169
0.5,26,Layer 1,0.8441053177843982,2.0,169
0.5,27,Layer 1,0.7385921530613484,2.0,169
0.5,28,Layer 1,0.2901612029883871,2.0,169
0.5,29,Layer 1,0.3956743677114367,2.0,169
0.5,30,Layer 1,0.2901612029883869,2.0,169
0.5,31,Layer 1,0.3165394941691494,2.0,169
0.5,32,Layer 1,0.23740462062686218,2.0,169
0.5,33,Layer 1,0.527565823615249,2.0,169
0.5,34,Layer 1,0.5803224059767738,2.0,169
0.5,35,Layer 1,0.21102632944609967,2.0,169
0.5,36,Layer 1,0.2637829118076245,2.0,169
0.5,37,Layer 1,1.5035625973034596,2.0,169
0.5,38,Layer 1,1.4771843061226972,2.0,169
0.5,39,Layer 1,0.18464803826533727,2.0,169
0.5,40,Layer 1,1.1078882295920227,2.0,169
0.5,41,Layer 1,0.8177270266036358,2.0,169
0.5,42,Layer 1,0.9232401913266857,2.0,169
0.5,43,Layer 1,1.0023750648689729,2.0,169
0.5,44,Layer 1,1.3716711413996474,2.0,169
0.5,45,Layer 1,0.764970444242111,2.0,169
0.5,46,Layer 1,1.5826974708457469,2.0,169
0.5,47,Layer 1,0.18464803826533727,2.0,169
0.5,48,Layer 1,0.23740462062686218,2.0,169
0.5,49,Layer 1,0.21102632944609967,2.0,169
0.5,0,Layer 2,0.6678790546402478,2.0,169
0.5,1,Layer 2,0.7756014828080295,2.0,169
0.5,2,Layer 2,0.1939003707020075,2.0,169
0.5,3,Layer 2,1.1634022242120443,2.0,169
0.5,4,Layer 2,1.0556797960442623,2.0,169
0.5,5,Layer 2,0.12926691380133826,2.0,169
0.5,6,Layer 2,0.12926691380133837,2.0,169
0.5,7,Layer 2,0.12926691380133837,2.0,169
0.5,8,Layer 2,0.23698934196912014,2.0,169
0.5,9,Layer 2,0.15081139943489463,2.0,169
0.5,10,Layer 2,0.7325125115409168,2.0,169
0.5,11,Layer 2,0.4955231695717967,2.0,169
0.5,12,Layer 2,0.172355885068451,2.0,169
0.5,13,Layer 2,0.7109680259073604,2.0,169
0.5,14,Layer 2,0.344711770136902,2.0,169
0.5,15,Layer 2,0.6032455977395785,2.0,169
0.5,16,Layer 2,0.6678790546402478,2.0,169
