Subject,RegionID,node,threshold_type,threshold_value,measure,value
15,58,rP,dca_sd,0.5,conditional_target_positive,
15,59,rPi,dca_sd,0.5,conditional_target_positive,
15,60,rPT,dca_sd,0.5,conditional_target_positive,
15,61,rPO,dca_sd,0.5,conditional_target_positive,
15,62,rPrT,dca_sd,0.5,conditional_target_positive,
15,63,rR,dca_sd,0.5,conditional_target_positive,
15,64,rSP,dca_sd,0.5,conditional_target_positive,
15,65,rTeO,dca_sd,0.5,conditional_target_positive,0.328058038218466
15,66,rTh,dca_sd,0.5,conditional_target_positive,
15,67,rTL,dca_sd,0.5,conditional_target_positive,
15,68,rTS,dca_sd,0.5,conditional_target_positive,
15,69,rTG,dca_sd,0.5,conditional_target_positive,
15,70,rVR,dca_sd,0.5,conditional_target_positive,
15,71,rNX,dca_sd,0.5,conditional_target_positive,
15,0,MON,dca_sd,0.5,OO_minus_independence,0.0
15,1,Cb,dca_sd,0.5,OO_minus_independence,0.0
15,2,MOS1,dca_sd,0.5,OO_minus_independence,-0.024001146663012674
15,3,MOS2,dca_sd,0.5,OO_minus_independence,0.0
15,4,MOS3,dca_sd,0.5,OO_minus_independence,0.0
15,5,MOS4,dca_sd,0.5,OO_minus_independence,0.003044510419321883
15,6,MOS5,dca_sd,0.5,OO_minus_independence,-0.008939578684559468
15,7,IPN,dca_sd,0.5,OO_minus_independence,0.0
15,8,IO,dca_sd,0.5,OO_minus_independence,
15,9,Hc,dca_sd,0.5,OO_minus_independence,
15,10,Ra,dca_sd,0.5,OO_minus_independence,0.0
15,11,T,dca_sd,0.5,OO_minus_independence,0.0
15,12,aRF,dca_sd,0.5,OO_minus_independence,0.0
15,13,imRF,dca_sd,0.5,OO_minus_independence,0.0
15,14,pRF,dca_sd,0.5,OO_minus_independence,0.0
15,15,GG,dca_sd,0.5,OO_minus_independence,
15,16,Hb,dca_sd,0.5,OO_minus_independence,0.0
15,17,Hi,dca_sd,0.5,OO_minus_independence,0.0
15,18,HR,dca_sd,0.5,OO_minus_independence,0.0
15,19,OG,dca_sd,0.5,OO_minus_independence,
15,20,OB,dca_sd,0.5,OO_minus_independence,
15,21,OE,dca_sd,0.5,OO_minus_independence,
15,22,P,dca_sd,0.5,OO_minus_independence,0.0
15,23,Pi,dca_sd,0.5,OO_minus_independence,
15,24,PT,dca_sd,0.5,OO_minus_independence,0.0
15,25,PO,dca_sd,0.5,OO_minus_independence,0.0
15,26,PrT,dca_sd,0.5,OO_minus_independence,0.0
15,27,R,dca_sd,0.5,OO_minus_independence,
15,28,SP,dca_sd,0.5,OO_minus_independence,0.0
15,29,TeO,dca_sd,0.5,OO_minus_independence,0.0
15,30,Th,dca_sd,0.5,OO_minus_independence,0.0
15,31,TL,dca_sd,0.5,OO_minus_independence,0.0
15,32,TS,dca_sd,0.5,OO_minus_independence,0.0
15,33,TG,dca_sd,0.5,OO_minus_independence,
15,34,VR,dca_sd,0.5,OO_minus_independence,0.0
15,35,NX,dca_sd,0.5,OO_minus_independence,0.0
15,36,rMON,dca_sd,0.5,OO_minus_independence,0.0
15,37,rCb,dca_sd,0.5,OO_minus_independence,0.0
15,38,rMOS1,dca_sd,0.5,OO_minus_independence,-0.016712142418582904
15,39,rMOS2,dca_sd,0.5,OO_minus_independence,0.0
15,40,rMOS3,dca_sd,0.5,OO_minus_independence,0.0
15,41,rMOS4,dca_sd,0.5,OO_minus_independence,0.0
15,42,rMOS5,dca_sd,0.5,OO_minus_independence,0.0
15,43,rIPN,dca_sd,0.5,OO_minus_independence,0.0
15,44,rIO,dca_sd,0.5,OO_minus_independence,
15,45,rHc,dca_sd,0.5,OO_minus_independence,0.0
15,46,rRa,dca_sd,0.5,OO_minus_independence,0.0
15,47,rT,dca_sd,0.5,OO_minus_independence,0.0
15,48,raRF,dca_sd,0.5,OO_minus_independence,0.0
15,49,rimRF,dca_sd,0.5,OO_minus_independence,0.0
15,50,rpRF,dca_sd,0.5,OO_minus_independence,0.0
15,51,rGG,dca_sd,0.5,OO_minus_independence,
15,52,rHb,dca_sd,0.5,OO_minus_independence,0.0
15,53,rHi,dca_sd,0.5,OO_minus_independence,0.0
15,54,rHR,dca_sd,0.5,OO_minus_independence,0.0
15,55,rOG,dca_sd,0.5,OO_minus_independence,
15,56,rOB,dca_sd,0.5,OO_minus_independence,
15,57,rOE,dca_sd,0.5,OO_minus_independence,
15,58,rP,dca_sd,0.5,OO_minus_independence,0.0
15,59,rPi,dca_sd,0.5,OO_minus_independence,
15,60,rPT,dca_sd,0.5,OO_minus_independence,0.0
15,61,rPO,dca_sd,0.5,OO_minus_independence,0.0
15,62,rPrT,dca_sd,0.5,OO_minus_independence,0.0
15,63,rR,dca_sd,0.5,OO_minus_independence,
15,64,rSP,dca_sd,0.5,OO_minus_independence,0.0
15,65,rTeO,dca_sd,0.5,OO_minus_independence,0.005207082677287228
15,66,rTh,dca_sd,0.5,OO_minus_independence,0.0
15,67,rTL,dca_sd,0.5,OO_minus_independence,0.0
15,68,rTS,dca_sd,0.5,OO_minus_independence,0.0
15,69,rTG,dca_sd,0.5,OO_minus_independence,
15,70,rVR,dca_sd,0.5,OO_minus_independence,0.0
15,71,rNX,dca_sd,0.5,OO_minus_independence,0.0
15,0,MON,dca_percentile,25.0,OO,0.690591849013585
15,1,Cb,dca_percentile,25.0,OO,0.4389111502121808
15,2,MOS1,dca_percentile,25.0,OO,0.3659118380586624
15,3,MOS2,dca_percentile,25.0,OO,0.0
15,4,MOS3,dca_percentile,25.0,OO,0.39314821061887556
15,5,MOS4,dca_percentile,25.0,OO,0.4677548437919013
15,6,MOS5,dca_percentile,25.0,OO,0.5531375541638159
15,7,IPN,dca_percentile,25.0,OO,0.8993288590604027
15,8,IO,dca_percentile,25.0,OO,
15,9,Hc,dca_percentile,25.0,OO,
15,10,Ra,dca_percentile,25.0,OO,0.0
15,11,T,dca_percentile,25.0,OO,0.3933959634074391
15,12,aRF,dca_percentile,25.0,OO,0.0
15,13,imRF,dca_percentile,25.0,OO,0.0
15,14,pRF,dca_percentile,25.0,OO,0.0
15,15,GG,dca_percentile,25.0,OO,
15,16,Hb,dca_percentile,25.0,OO,0.871900826446281
15,17,Hi,dca_percentile,25.0,OO,0.6210463497115576
15,18,HR,dca_percentile,25.0,OO,0.41393754760091395
15,19,OG,dca_percentile,25.0,OO,
15,20,OB,dca_percentile,25.0,OO,
15,21,OE,dca_percentile,25.0,OO,
15,22,P,dca_percentile,25.0,OO,0.7518443997317237
15,23,Pi,dca_percentile,25.0,OO,
15,24,PT,dca_percentile,25.0,OO,0.5362070285583034
15,25,PO,dca_percentile,25.0,OO,0.5700292069197933
15,26,PrT,dca_percentile,25.0,OO,0.0
15,27,R,dca_percentile,25.0,OO,
15,28,SP,dca_percentile,25.0,OO,0.6563293677315867
15,29,TeO,dca_percentile,25.0,OO,0.38249967098047816
15,30,Th,dca_percentile,25.0,OO,0.3889255321900623
15,31,TL,dca_percentile,25.0,OO,0.5186680121089808
15,32,TS,dca_percentile,25.0,OO,0.5341935483870968
15,33,TG,dca_percentile,25.0,OO,
15,34,VR,dca_percentile,25.0,OO,0.7605350008685079
15,35,NX,dca_percentile,25.0,OO,0.0
15,36,rMON,dca_percentile,25.0,OO,0.6868283950808901
15,37,rCb,dca_percentile,25.0,OO,0.7307880005741352
15,38,rMOS1,dca_percentile,25.0,OO,0.3666332452595395
15,39,rMOS2,dca_percentile,25.0,OO,0.0
15,40,rMOS3,dca_percentile,25.0,OO,0.4088848680378375
15,41,rMOS4,dca_percentile,25.0,OO,0.5664676119315173
15,42,rMOS5,dca_percentile,25.0,OO,0.6410691669244661
15,43,rIPN,dca_percentile,25.0,OO,0.0
15,44,rIO,dca_percentile,25.0,OO,
15,45,rHc,dca_percentile,25.0,OO,1.0
15,46,rRa,dca_percentile,25.0,OO,0.0
15,47,rT,dca_percentile,25.0,OO,0.4039089596451272
15,48,raRF,dca_percentile,25.0,OO,0.0
15,49,rimRF,dca_percentile,25.0,OO,0.0
15,50,rpRF,dca_percentile,25.0,OO,0.0
15,51,rGG,dca_percentile,25.0,OO,
15,52,rHb,dca_percentile,25.0,OO,1.0
15,53,rHi,dca_percentile,25.0,OO,0.0
15,54,rHR,dca_percentile,25.0,OO,0.5685058896466212
15,55,rOG,dca_percentile,25.0,OO,
15,56,rOB,dca_percentile,25.0,OO,
15,57,rOE,dca_percentile,25.0,OO,
15,58,rP,dca_percentile,25.0,OO,0.6774388402295379
15,59,rPi,dca_percentile,25.0,OO,
15,60,rPT,dca_percentile,25.0,OO,0.0
15,61,rPO,dca_percentile,25.0,OO,0.5199974598336191
15,62,rPrT,dca_percentile,25.0,OO,0.6990838953947431
15,63,rR,dca_percentile,25.0,OO,
15,64,rSP,dca_percentile,25.0,OO,0.6844570854943952
15,65,rTeO,dca_percentile,25.0,OO,0.40502836310504375
15,66,rTh,dca_percentile,25.0,OO,0.5532645476230099
15,67,rTL,dca_percentile,25.0,OO,0.5821596244131455
15,68,rTS,dca_percentile,25.0,OO,0.441320293398533
15,69,rTG,dca_percentile,25.0,OO,
15,70,rVR,dca_percentile,25.0,OO,0.731357109773043
15,71,rNX,dca_percentile,25.0,OO,0.8322572382150634
15,0,MON,dca_percentile,25.0,source_positive,1.0
15,1,Cb,dca_percentile,25.0,source_positive,0.7532936079608463
15,2,MOS1,dca_percentile,25.0,source_positive,0.7974340927521153
15,3,MOS2,dca_percentile,25.0,source_positive,0.0
15,4,MOS3,dca_percentile,25.0,source_positive,1.0
15,5,MOS4,dca_percentile,25.0,source_positive,1.0
15,6,MOS5,dca_percentile,25.0,source_positive,1.0
15,7,IPN,dca_percentile,25.0,source_positive,1.0
15,8,IO,dca_percentile,25.0,source_positive,
15,9,Hc,dca_percentile,25.0,source_positive,
15,10,Ra,dca_percentile,25.0,source_positive,0.0
15,11,T,dca_percentile,25.0,source_positive,1.0
15,12,aRF,dca_percentile,25.0,source_positive,0.0
15,13,imRF,dca_percentile,25.0,source_positive,0.0
15,14,pRF,dca_percentile,25.0,source_positive,0.0
15,15,GG,dca_percentile,25.0,source_positive,
15,16,Hb,dca_percentile,25.0,source_positive,1.0
15,17,Hi,dca_percentile,25.0,source_positive,1.0
15,18,HR,dca_percentile,25.0,source_positive,1.0
15,19,OG,dca_percentile,25.0,source_positive,
15,20,OB,dca_percentile,25.0,source_positive,
15,21,OE,dca_percentile,25.0,source_positive,
15,22,P,dca_percentile,25.0,source_positive,1.0
15,23,Pi,dca_percentile,25.0,source_positive,
15,24,PT,dca_percentile,25.0,source_positive,1.0
15,25,PO,dca_percentile,25.0,source_positive,1.0
15,26,PrT,dca_percentile,25.0,source_positive,0.0
15,27,R,dca_percentile,25.0,source_positive,
15,28,SP,dca_percentile,25.0,source_positive,1.0
15,29,TeO,dca_percentile,25.0,source_positive,0.7512472033340645
15,30,Th,dca_percentile,25.0,source_positive,0.7160833915315176
15,31,TL,dca_percentile,25.0,source_positive,1.0
15,32,TS,dca_percentile,25.0,source_positive,1.0
15,33,TG,dca_percentile,25.0,source_positive,
15,34,VR,dca_percentile,25.0,source_positive,1.0
15,35,NX,dca_percentile,25.0,source_positive,0.0
15,36,rMON,dca_percentile,25.0,source_positive,1.0
15,37,rCb,dca_percentile,25.0,source_positive,1.0
15,38,rMOS1,dca_percentile,25.0,source_positive,0.8113854502747142
15,39,rMOS2,dca_percentile,25.0,source_positive,0.0
15,40,rMOS3,dca_percentile,25.0,source_positive,1.0
15,41,rMOS4,dca_percentile,25.0,source_positive,1.0
15,42,rMOS5,dca_percentile,25.0,source_positive,1.0
15,43,rIPN,dca_percentile,25.0,source_positive,0.0
15,44,rIO,dca_percentile,25.0,source_positive,
15,45,rHc,dca_percentile,25.0,source_positive,1.0
15,46,rRa,dca_percentile,25.0,source_positive,0.0
15,47,rT,dca_percentile,25.0,source_positive,1.0
15,48,raRF,dca_percentile,25.0,source_positive,0.0
15,49,rimRF,dca_percentile,25.0,source_positive,0.0
15,50,rpRF,dca_percentile,25.0,source_positive,0.0
15,51,rGG,dca_percentile,25.0,source_positive,
15,52,rHb,dca_percentile,25.0,source_positive,1.0
15,53,rHi,dca_percentile,25.0,source_positive,0.0
15,54,rHR,dca_percentile,25.0,source_positive,1.0
15,55,rOG,dca_percentile,25.0,source_positive,
15,56,rOB,dca_percentile,25.0,source_positive,
15,57,rOE,dca_percentile,25.0,source_positive,
15,58,rP,dca_percentile,25.0,source_positive,1.0
15,59,rPi,dca_percentile,25.0,source_positive,
15,60,rPT,dca_percentile,25.0,source_positive,0.0
15,61,rPO,dca_percentile,25.0,source_positive,1.0
15,62,rPrT,dca_percentile,25.0,source_positive,1.0
15,63,rR,dca_percentile,25.0,source_positive,
15,64,rSP,dca_percentile,25.0,source_positive,1.0
15,65,rTeO,dca_percentile,25.0,source_positive,0.7175041900041542
15,66,rTh,dca_percentile,25.0,source_positive,1.0
15,67,rTL,dca_percentile,25.0,source_positive,1.0
15,68,rTS,dca_percentile,25.0,source_positive,1.0
15,69,rTG,dca_percentile,25.0,source_positive,
15,70,rVR,dca_percentile,25.0,source_positive,1.0
15,71,rNX,dca_percentile,25.0,source_positive,1.0
15,0,MON,dca_percentile,25.0,target_positive,0.690591849013585
15,1,Cb,dca_percentile,25.0,target_positive,0.6083083201490441
15,2,MOS1,dca_percentile,25.0,target_positive,0.5044478785745979
15,3,MOS2,dca_percentile,25.0,target_positive,0.6827701015481937
15,4,MOS3,dca_percentile,25.0,target_positive,0.39314821061887556
15,5,MOS4,dca_percentile,25.0,target_positive,0.4677548437919013
15,6,MOS5,dca_percentile,25.0,target_positive,0.5531375541638159
15,7,IPN,dca_percentile,25.0,target_positive,0.8993288590604027
15,8,IO,dca_percentile,25.0,target_positive,
15,9,Hc,dca_percentile,25.0,target_positive,
15,10,Ra,dca_percentile,25.0,target_positive,0.6731888100741213
15,11,T,dca_percentile,25.0,target_positive,0.3933959634074391
15,12,aRF,dca_percentile,25.0,target_positive,0.5196821365665834
15,13,imRF,dca_percentile,25.0,target_positive,0.4272017753840016
15,14,pRF,dca_percentile,25.0,target_positive,0.44809282646323484
15,15,GG,dca_percentile,25.0,target_positive,
15,16,Hb,dca_percentile,25.0,target_positive,0.871900826446281
15,17,Hi,dca_percentile,25.0,target_positive,0.6210463497115576
15,18,HR,dca_percentile,25.0,target_positive,0.41393754760091395
15,19,OG,dca_percentile,25.0,target_positive,
15,20,OB,dca_percentile,25.0,target_positive,
15,21,OE,dca_percentile,25.0,target_positive,
15,22,P,dca_percentile,25.0,target_positive,0.7518443997317237
15,23,Pi,dca_percentile,25.0,target_positive,
15,24,PT,dca_percentile,25.0,target_positive,0.5362070285583034
15,25,PO,dca_percentile,25.0,target_positive,0.5700292069197933
15,26,PrT,dca_percentile,25.0,target_positive,0.6866826794769149
15,27,R,dca_percentile,25.0,target_positive,
15,28,SP,dca_percentile,25.0,target_positive,0.6563293677315867
15,29,TeO,dca_percentile,25.0,target_positive,0.5096837025663523
15,30,Th,dca_percentile,25.0,target_positive,0.5912353534569721
15,31,TL,dca_percentile,25.0,target_positive,0.5186680121089808
15,32,TS,dca_percentile,25.0,target_positive,0.5341935483870968
15,33,TG,dca_percentile,25.0,target_positive,
15,34,VR,dca_percentile,25.0,target_positive,0.7605350008685079
15,35,NX,dca_percentile,25.0,target_positive,0.812999178307313
15,36,rMON,dca_percentile,25.0,target_positive,0.6868283950808901
15,37,rCb,dca_percentile,25.0,target_positive,0.7307880005741352
15,38,rMOS1,dca_percentile,25.0,target_positive,0.5061796877205169
15,39,rMOS2,dca_percentile,25.0,target_positive,0.7283305851447345
15,40,rMOS3,dca_percentile,25.0,target_positive,0.4088848680378375
15,41,rMOS4,dca_percentile,25.0,target_positive,0.5664676119315173
15,42,rMOS5,dca_percentile,25.0,target_positive,0.6410691669244661
15,43,rIPN,dca_percentile,25.0,target_positive,0.8853932584269663
15,44,rIO,dca_percentile,25.0,target_positive,
15,45,rHc,dca_percentile,25.0,target_positive,1.0
15,46,rRa,dca_percentile,25.0,target_positive,0.6438096024439582
15,47,rT,dca_percentile,25.0,target_positive,0.4039089596451272
15,48,raRF,dca_percentile,25.0,target_positive,0.46884608517982185
15,49,rimRF,dca_percentile,25.0,target_positive,0.4753869884434836
15,50,rpRF,dca_percentile,25.0,target_positive,0.6453625786722228
15,51,rGG,dca_percentile,25.0,target_positive,
15,52,rHb,dca_percentile,25.0,target_positive,1.0
15,53,rHi,dca_percentile,25.0,target_positive,0.7038994597134132
15,54,rHR,dca_percentile,25.0,target_positive,0.5685058896466212
15,55,rOG,dca_percentile,25.0,target_positive,
15,56,rOB,dca_percentile,25.0,target_positive,
15,57,rOE,dca_percentile,25.0,target_positive,
15,58,rP,dca_percentile,25.0,target_positive,0.6774388402295379
15,59,rPi,dca_percentile,25.0,target_positive,
15,60,rPT,dca_percentile,25.0,target_positive,0.5611323536186483
15,61,rPO,dca_percentile,25.0,target_positive,0.5199974598336191
15,62,rPrT,dca_percentile,25.0,target_positive,0.6990838953947431
15,63,rR,dca_percentile,25.0,target_positive,
15,64,rSP,dca_percentile,25.0,target_positive,0.6844570854943952
15,65,rTeO,dca_percentile,25.0,target_positive,0.5323418183901789
15,66,rTh,dca_percentile,25.0,target_positive,0.5532645476230099
15,67,rTL,dca_percentile,25.0,target_positive,0.5821596244131455
15,68,rTS,dca_percentile,25.0,target_positive,0.441320293398533
15,69,rTG,dca_percentile,25.0,target_positive,
15,70,rVR,dca_percentile,25.0,target_positive,0.731357109773043
15,71,rNX,dca_percentile,25.0,target_positive,0.8322572382150634
15,0,MON,dca_percentile,25.0,conditional_target_positive,0.690591849013585
15,1,Cb,dca_percentile,25.0,conditional_target_positive,0.5826561457229223
15,2,MOS1,dca_percentile,25.0,conditional_target_positive,0.45886154277129354
15,3,MOS2,dca_percentile,25.0,conditional_target_positive,
15,4,MOS3,dca_percentile,25.0,conditional_target_positive,0.39314821061887556
15,5,MOS4,dca_percentile,25.0,conditional_target_positive,0.4677548437919013
15,6,MOS5,dca_percentile,25.0,conditional_target_positive,0.5531375541638159
15,7,IPN,dca_percentile,25.0,conditional_target_positive,0.8993288590604027
15,8,IO,dca_percentile,25.0,conditional_target_positive,
15,9,Hc,dca_percentile,25.0,conditional_target_positive,
15,10,Ra,dca_percentile,25.0,conditional_target_positive,
15,11,T,dca_percentile,25.0,conditional_target_positive,0.3933959634074391
15,12,aRF,dca_percentile,25.0,conditional_target_positive,
15,13,imRF,dca_percentile,25.0,conditional_target_positive,
15,14,pRF,dca_percentile,25.0,conditional_target_positive,
15,15,GG,dca_percentile,25.0,conditional_target_positive,
15,16,Hb,dca_percentile,25.0,conditional_target_positive,0.871900826446281
15,17,Hi,dca_percentile,25.0,conditional_target_positive,0.6210463497115576
15,18,HR,dca_percentile,25.0,conditional_target_positive,0.41393754760091395
15,19,OG,dca_percentile,25.0,conditional_target_positive,
15,20,OB,dca_percentile,25.0,conditional_target_positive,
15,21,OE,dca_percentile,25.0,conditional_target_positive,
15,22,P,dca_percentile,25.0,conditional_target_positive,0.7518443997317237
15,23,Pi,dca_percentile,25.0,conditional_target_positive,
15,24,PT,dca_percentile,25.0,conditional_target_positive,0.5362070285583034
15,25,PO,dca_percentile,25.0,conditional_target_positive,0.5700292069197933
15,26,PrT,dca_percentile,25.0,conditional_target_positive,
15,27,R,dca_percentile,25.0,conditional_target_positive,
15,28,SP,dca_percentile,25.0,conditional_target_positive,0.6563293677315867
15,29,TeO,dca_percentile,25.0,conditional_target_positive,0.5091528717616913
15,30,Th,dca_percentile,25.0,conditional_target_positive,0.5431288265997218
15,31,TL,dca_percentile,25.0,conditional_target_positive,0.5186680121089808
15,32,TS,dca_percentile,25.0,conditional_target_positive,0.5341935483870968
15,33,TG,dca_percentile,25.0,conditional_target_positive,
15,34,VR,dca_percentile,25.0,conditional_target_positive,0.7605350008685079
15,35,NX,dca_percentile,25.0,conditional_target_positive,
15,36,rMON,dca_percentile,25.0,conditional_target_positive,0.6868283950808901
15,37,rCb,dca_percentile,25.0,conditional_target_positive,0.7307880005741352
15,38,rMOS1,dca_percentile,25.0,conditional_target_positive,0.45186075882357385
15,39,rMOS2,dca_percentile,25.0,conditional_target_positive,
15,40,rMOS3,dca_percentile,25.0,conditional_target_positive,0.4088848680378375
15,41,rMOS4,dca_percentile,25.0,conditional_target_positive,0.5664676119315173
15,42,rMOS5,dca_percentile,25.0,conditional_target_positive,0.6410691669244661
15,43,rIPN,dca_percentile,25.0,conditional_target_positive,
15,44,rIO,dca_percentile,25.0,conditional_target_positive,
15,45,rHc,dca_percentile,25.0,conditional_target_positive,1.0
15,46,rRa,dca_percentile,25.0,conditional_target_positive,
15,47,rT,dca_percentile,25.0,conditional_target_positive,0.4039089596451272
15,48,raRF,dca_percentile,25.0,conditional_target_positive,
15,49,rimRF,dca_percentile,25.0,conditional_target_positive,
15,50,rpRF,dca_percentile,25.0,conditional_target_positive,
15,51,rGG,dca_percentile,25.0,conditional_target_positive,
15,52,rHb,dca_percentile,25.0,conditional_target_positive,1.0
15,53,rHi,dca_percentile,25.0,conditional_target_positive,
15,54,rHR,dca_percentile,25.0,conditional_target_positive,0.5685058896466212
15,55,rOG,dca_percentile,25.0,conditional_target_positive,
15,56,rOB,dca_percentile,25.0,conditional_target_positive,
15,57,rOE,dca_percentile,25.0,conditional_target_positive,
15,58,rP,dca_percentile,25.0,conditional_target_positive,0.6774388402295379
15,59,rPi,dca_percentile,25.0,conditional_target_positive,
15,60,rPT,dca_percentile,25.0,conditional_target_positive,
15,61,rPO,dca_percentile,25.0,conditional_target_positive,0.5199974598336191
15,62,rPrT,dca_percentile,25.0,conditional_target_positive,0.6990838953947431
15,63,rR,dca_percentile,25.0,conditional_target_positive,
15,64,rSP,dca_percentile,25.0,conditional_target_positive,0.6844570854943952
15,65,rTeO,dca_percentile,25.0,conditional_target_positive,0.5644961642700633
15,66,rTh,dca_percentile,25.0,conditional_target_positive,0.5532645476230099
15,67,rTL,dca_percentile,25.0,conditional_target_positive,0.5821596244131455
15,68,rTS,dca_percentile,25.0,conditional_target_positive,0.441320293398533
15,69,rTG,dca_percentile,25.0,conditional_target_positive,
15,70,rVR,dca_percentile,25.0,conditional_target_positive,0.731357109773043
15,71,rNX,dca_percentile,25.0,conditional_target_positive,0.8322572382150634
15,0,MON,dca_percentile,25.0,OO_minus_independence,0.0
15,1,Cb,dca_percentile,25.0,OO_minus_independence,-0.019323619025494232
15,2,MOS1,dca_percentile,25.0,OO_minus_independence,-0.036352098333201355
15,3,MOS2,dca_percentile,25.0,OO_minus_independence,0.0
15,4,MOS3,dca_percentile,25.0,OO_minus_independence,0.0
15,5,MOS4,dca_percentile,25.0,OO_minus_independence,0.0
15,6,MOS5,dca_percentile,25.0,OO_minus_independence,0.0
15,7,IPN,dca_percentile,25.0,OO_minus_independence,0.0
15,8,IO,dca_percentile,25.0,OO_minus_independence,
15,9,Hc,dca_percentile,25.0,OO_minus_independence,
15,10,Ra,dca_percentile,25.0,OO_minus_independence,0.0
15,11,T,dca_percentile,25.0,OO_minus_independence,0.0
15,12,aRF,dca_percentile,25.0,OO_minus_independence,0.0
15,13,imRF,dca_percentile,25.0,OO_minus_independence,0.0
15,14,pRF,dca_percentile,25.0,OO_minus_independence,0.0
15,15,GG,dca_percentile,25.0,OO_minus_independence,
15,16,Hb,dca_percentile,25.0,OO_minus_independence,0.0
15,17,Hi,dca_percentile,25.0,OO_minus_independence,0.0
15,18,HR,dca_percentile,25.0,OO_minus_independence,0.0
15,19,OG,dca_percentile,25.0,OO_minus_independence,
15,20,OB,dca_percentile,25.0,OO_minus_independence,
15,21,OE,dca_percentile,25.0,OO_minus_independence,
15,22,P,dca_percentile,25.0,OO_minus_independence,0.0
15,23,Pi,dca_percentile,25.0,OO_minus_independence,
15,24,PT,dca_percentile,25.0,OO_minus_independence,0.0
15,25,PO,dca_percentile,25.0,OO_minus_independence,0.0
15,26,PrT,dca_percentile,25.0,OO_minus_independence,0.0
15,27,R,dca_percentile,25.0,OO_minus_independence,
15,28,SP,dca_percentile,25.0,OO_minus_independence,0.0
15,29,TeO,dca_percentile,25.0,OO_minus_independence,-0.0003987851574451806
15,30,Th,dca_percentile,25.0,OO_minus_independence,-0.03444828490674179
15,31,TL,dca_percentile,25.0,OO_minus_independence,0.0
15,32,TS,dca_percentile,25.0,OO_minus_independence,0.0
15,33,TG,dca_percentile,25.0,OO_minus_independence,
15,34,VR,dca_percentile,25.0,OO_minus_independence,0.0
15,35,NX,dca_percentile,25.0,OO_minus_independence,0.0
15,36,rMON,dca_percentile,25.0,OO_minus_independence,0.0
15,37,rCb,dca_percentile,25.0,OO_minus_independence,0.0
15,38,rMOS1,dca_percentile,25.0,OO_minus_independence,-0.044073588581486356
15,39,rMOS2,dca_percentile,25.0,OO_minus_independence,0.0
15,40,rMOS3,dca_percentile,25.0,OO_minus_independence,0.0
15,41,rMOS4,dca_percentile,25.0,OO_minus_independence,0.0
15,42,rMOS5,dca_percentile,25.0,OO_minus_independence,0.0
15,43,rIPN,dca_percentile,25.0,OO_minus_independence,0.0
15,44,rIO,dca_percentile,25.0,OO_minus_independence,
15,45,rHc,dca_percentile,25.0,OO_minus_independence,0.0
15,46,rRa,dca_percentile,25.0,OO_minus_independence,0.0
15,47,rT,dca_percentile,25.0,OO_minus_independence,0.0
15,48,raRF,dca_percentile,25.0,OO_minus_independence,0.0
15,49,rimRF,dca_percentile,25.0,OO_minus_independence,0.0
15,50,rpRF,dca_percentile,25.0,OO_minus_independence,0.0
15,51,rGG,dca_percentile,25.0,OO_minus_independence,
15,52,rHb,dca_percentile,25.0,OO_minus_independence,0.0
15,53,rHi,dca_percentile,25.0,OO_minus_independence,0.0
15,54,rHR,dca_percentile,25.0,OO_minus_independence,0.0
15,55,rOG,dca_percentile,25.0,OO_minus_independence,
15,56,rOB,dca_percentile,25.0,OO_minus_independence,
15,57,rOE,dca_percentile,25.0,OO_minus_independence,
15,58,rP,dca_percentile,25.0,OO_minus_independence,0.0
15,59,rPi,dca_percentile,25.0,OO_minus_independence,
15,60,rPT,dca_percentile,25.0,OO_minus_independence,0.0
15,61,rPO,dca_percentile,25.0,OO_minus_independence,0.0
15,62,rPrT,dca_percentile,25.0,OO_minus_independence,0.0
15,63,rR,dca_percentile,25.0,OO_minus_independence,
15,64,rSP,dca_percentile,25.0,OO_minus_independence,0.0
15,65,rTeO,dca_percentile,25.0,OO_minus_independence,0.02307087789565987
15,66,rTh,dca_percentile,25.0,OO_minus_independence,0.0
15,67,rTL,dca_percentile,25.0,OO_minus_independence,0.0
15,68,rTS,dca_percentile,25.0,OO_minus_independence,0.0
15,69,rTG,dca_percentile,25.0,OO_minus_independence,
15,70,rVR,dca_percentile,25.0,OO_minus_independence,0.0
15,71,rNX,dca_percentile,25.0,OO_minus_independence,0.0
15,0,MON,dca_percentile,35.0,OO,0.6144779758700403
15,1,Cb,dca_percentile,35.0,OO,0.39095237391137194
15,2,MOS1,dca_percentile,35.0,OO,0.357901984485212
15,3,MOS2,dca_percentile,35.0,OO,0.0
15,4,MOS3,dca_percentile,35.0,OO,0.3814162080133397
15,5,MOS4,dca_percentile,35.0,OO,0.44110351300616785
15,6,MOS5,dca_percentile,35.0,OO,0.48019183200884163
15,7,IPN,dca_percentile,35.0,OO,0.0
15,8,IO,dca_percentile,35.0,OO,
15,9,Hc,dca_percentile,35.0,OO,
15,10,Ra,dca_percentile,35.0,OO,0.0
15,11,T,dca_percentile,35.0,OO,0.37681131231400616
15,12,aRF,dca_percentile,35.0,OO,0.0
15,13,imRF,dca_percentile,35.0,OO,0.0
15,14,pRF,dca_percentile,35.0,OO,0.0
15,15,GG,dca_percentile,35.0,OO,
15,16,Hb,dca_percentile,35.0,OO,0.871900826446281
