Subject,RegionID,node,exclusion_band_sd,OO,retained_edge_fraction
13,62,rPrT,0.5,,0.43530128796460726
13,63,rR,0.5,,0.43530128796460726
13,64,rSP,0.5,,0.43530128796460726
13,65,rTeO,0.5,0.37042392154300446,0.43530128796460726
13,66,rTh,0.5,0.35699632908659035,0.43530128796460726
13,67,rTL,0.5,,0.43530128796460726
13,68,rTS,0.5,,0.43530128796460726
13,69,rTG,0.5,,0.43530128796460726
13,70,rVR,0.5,,0.43530128796460726
13,71,rNX,0.5,,0.43530128796460726
14,0,MON,0.0,0.6483024070776124,1.0
14,1,Cb,0.0,0.43081295772226963,1.0
14,2,MOS1,0.0,0.3475244264351681,1.0
14,3,MOS2,0.0,0.0,1.0
14,4,MOS3,0.0,0.29897336305868283,1.0
14,5,MOS4,0.0,0.4579648055093993,1.0
14,6,MOS5,0.0,0.6095110796765706,1.0
14,7,IPN,0.0,0.0,1.0
14,8,IO,0.0,,1.0
14,9,Hc,0.0,0.0,1.0
14,10,Ra,0.0,0.0,1.0
14,11,T,0.0,0.2515596927425359,1.0
14,12,aRF,0.0,0.0,1.0
14,13,imRF,0.0,0.0,1.0
14,14,pRF,0.0,0.0,1.0
14,15,GG,0.0,,1.0
14,16,Hb,0.0,0.6875,1.0
14,17,Hi,0.0,0.0,1.0
14,18,HR,0.0,0.0,1.0
14,19,OG,0.0,,1.0
14,20,OB,0.0,0.0,1.0
14,21,OE,0.0,0.9601990049751243,1.0
14,22,P,0.0,0.0,1.0
14,23,Pi,0.0,,1.0
14,24,PT,0.0,0.0,1.0
14,25,PO,0.0,0.5606046607489322,1.0
14,26,PrT,0.0,0.5297510079258421,1.0
14,27,R,0.0,,1.0
14,28,SP,0.0,0.558682535746756,1.0
14,29,TeO,0.0,0.33963956789954486,1.0
14,30,Th,0.0,0.23125944137631568,1.0
14,31,TL,0.0,0.34895383019194187,1.0
14,32,TS,0.0,0.3769935075744964,1.0
14,33,TG,0.0,,1.0
14,34,VR,0.0,0.8464052287581699,1.0
14,35,NX,0.0,0.0,1.0
14,36,rMON,0.0,0.6872550037320995,1.0
14,37,rCb,0.0,0.4709688432921269,1.0
14,38,rMOS1,0.0,0.38643441271579776,1.0
14,39,rMOS2,0.0,0.0,1.0
14,40,rMOS3,0.0,0.3117605540830109,1.0
14,41,rMOS4,0.0,0.37643582881367976,1.0
14,42,rMOS5,0.0,0.5278743234787191,1.0
14,43,rIPN,0.0,0.0,1.0
14,44,rIO,0.0,0.0,1.0
14,45,rHc,0.0,0.0,1.0
14,46,rRa,0.0,0.0,1.0
14,47,rT,0.0,0.1492811855620435,1.0
14,48,raRF,0.0,0.38108975583661303,1.0
14,49,rimRF,0.0,0.0,1.0
14,50,rpRF,0.0,0.0,1.0
14,51,rGG,0.0,,1.0
14,52,rHb,0.0,0.5160344153304653,1.0
14,53,rHi,0.0,0.0,1.0
14,54,rHR,0.0,0.0,1.0
14,55,rOG,0.0,,1.0
14,56,rOB,0.0,,1.0
14,57,rOE,0.0,1.0,1.0
14,58,rP,0.0,0.39459803564932705,1.0
14,59,rPi,0.0,,1.0
14,60,rPT,0.0,0.0,1.0
14,61,rPO,0.0,0.48886500686608153,1.0
14,62,rPrT,0.0,0.5045148119005592,1.0
14,63,rR,0.0,,1.0
14,64,rSP,0.0,0.5439323820542487,1.0
14,65,rTeO,0.0,0.38350769534409934,1.0
14,66,rTh,0.0,0.4009450345609368,1.0
14,67,rTL,0.0,0.4471129279509453,1.0
14,68,rTS,0.0,0.5341673675357443,1.0
14,69,rTG,0.0,,1.0
14,70,rVR,0.0,0.6830732292917167,1.0
14,71,rNX,0.0,0.0,1.0
14,0,MON,0.025,0.6126359255863185,0.9095298460719056
14,1,Cb,0.025,0.40979484986327647,0.9095298460719056
14,2,MOS1,0.025,0.34617647863116285,0.9095298460719056
14,3,MOS2,0.025,0.0,0.9095298460719056
14,4,MOS3,0.025,0.29068273990778004,0.9095298460719056
14,5,MOS4,0.025,0.43101807384796215,0.9095298460719056
14,6,MOS5,0.025,0.5867617472897135,0.9095298460719056
14,7,IPN,0.025,0.0,0.9095298460719056
14,8,IO,0.025,,0.9095298460719056
14,9,Hc,0.025,,0.9095298460719056
14,10,Ra,0.025,0.0,0.9095298460719056
14,11,T,0.025,0.24727105757610757,0.9095298460719056
14,12,aRF,0.025,0.0,0.9095298460719056
14,13,imRF,0.025,0.0,0.9095298460719056
14,14,pRF,0.025,0.0,0.9095298460719056
14,15,GG,0.025,,0.9095298460719056
14,16,Hb,0.025,0.6881906409147689,0.9095298460719056
14,17,Hi,0.025,,0.9095298460719056
14,18,HR,0.025,0.0,0.9095298460719056
14,19,OG,0.025,,0.9095298460719056
14,20,OB,0.025,,0.9095298460719056
14,21,OE,0.025,,0.9095298460719056
14,22,P,0.025,,0.9095298460719056
14,23,Pi,0.025,,0.9095298460719056
14,24,PT,0.025,0.0,0.9095298460719056
14,25,PO,0.025,0.5549616217280063,0.9095298460719056
14,26,PrT,0.025,0.5283553532732768,0.9095298460719056
14,27,R,0.025,,0.9095298460719056
14,28,SP,0.025,0.6516000628502593,0.9095298460719056
14,29,TeO,0.025,0.33653693642348853,0.9095298460719056
14,30,Th,0.025,0.0,0.9095298460719056
14,31,TL,0.025,,0.9095298460719056
14,32,TS,0.025,,0.9095298460719056
14,33,TG,0.025,,0.9095298460719056
14,34,VR,0.025,,0.9095298460719056
14,35,NX,0.025,0.0,0.9095298460719056
14,36,rMON,0.025,0.6844740758440317,0.9095298460719056
14,37,rCb,0.025,0.5860877126243139,0.9095298460719056
14,38,rMOS1,0.025,0.3802244947784586,0.9095298460719056
14,39,rMOS2,0.025,0.0,0.9095298460719056
14,40,rMOS3,0.025,0.2965000674478943,0.9095298460719056
14,41,rMOS4,0.025,0.0,0.9095298460719056
14,42,rMOS5,0.025,0.4988758649291686,0.9095298460719056
14,43,rIPN,0.025,0.0,0.9095298460719056
14,44,rIO,0.025,,0.9095298460719056
14,45,rHc,0.025,,0.9095298460719056
14,46,rRa,0.025,0.0,0.9095298460719056
14,47,rT,0.025,0.14126156268451093,0.9095298460719056
14,48,raRF,0.025,0.3621756578137838,0.9095298460719056
14,49,rimRF,0.025,0.0,0.9095298460719056
14,50,rpRF,0.025,0.0,0.9095298460719056
14,51,rGG,0.025,,0.9095298460719056
14,52,rHb,0.025,0.5101294522050757,0.9095298460719056
14,53,rHi,0.025,0.0,0.9095298460719056
14,54,rHR,0.025,0.0,0.9095298460719056
14,55,rOG,0.025,,0.9095298460719056
14,56,rOB,0.025,,0.9095298460719056
14,57,rOE,0.025,,0.9095298460719056
14,58,rP,0.025,0.4121409128148207,0.9095298460719056
14,59,rPi,0.025,,0.9095298460719056
14,60,rPT,0.025,0.0,0.9095298460719056
14,61,rPO,0.025,0.4880861491030983,0.9095298460719056
14,62,rPrT,0.025,0.5207841045963167,0.9095298460719056
14,63,rR,0.025,,0.9095298460719056
14,64,rSP,0.025,,0.9095298460719056
14,65,rTeO,0.025,0.37432671641747517,0.9095298460719056
14,66,rTh,0.025,0.36829531794458226,0.9095298460719056
14,67,rTL,0.025,0.5087226789653098,0.9095298460719056
14,68,rTS,0.025,0.5171135818617834,0.9095298460719056
14,69,rTG,0.025,,0.9095298460719056
14,70,rVR,0.025,,0.9095298460719056
14,71,rNX,0.025,0.0,0.9095298460719056
14,0,MON,0.05,0.599671422516315,0.7993970730699884
14,1,Cb,0.05,0.39220125604770384,0.7993970730699884
14,2,MOS1,0.05,0.36164978554107385,0.7993970730699884
14,3,MOS2,0.05,0.0,0.7993970730699884
14,4,MOS3,0.05,0.29399315575837837,0.7993970730699884
14,5,MOS4,0.05,0.45030270673207684,0.7993970730699884
14,6,MOS5,0.05,0.6034150187768121,0.7993970730699884
14,7,IPN,0.05,0.0,0.7993970730699884
14,8,IO,0.05,,0.7993970730699884
14,9,Hc,0.05,,0.7993970730699884
14,10,Ra,0.05,0.0,0.7993970730699884
14,11,T,0.05,0.24808079509291378,0.7993970730699884
14,12,aRF,0.05,,0.7993970730699884
14,13,imRF,0.05,0.0,0.7993970730699884
14,14,pRF,0.05,0.0,0.7993970730699884
14,15,GG,0.05,,0.7993970730699884
14,16,Hb,0.05,0.6670599702457293,0.7993970730699884
14,17,Hi,0.05,,0.7993970730699884
14,18,HR,0.05,0.0,0.7993970730699884
14,19,OG,0.05,,0.7993970730699884
14,20,OB,0.05,,0.7993970730699884
14,21,OE,0.05,,0.7993970730699884
14,22,P,0.05,,0.7993970730699884
14,23,Pi,0.05,,0.7993970730699884
14,24,PT,0.05,,0.7993970730699884
14,25,PO,0.05,0.6055657652927278,0.7993970730699884
14,26,PrT,0.05,0.5202275168244186,0.7993970730699884
14,27,R,0.05,,0.7993970730699884
14,28,SP,0.05,,0.7993970730699884
14,29,TeO,0.05,0.34154154324078867,0.7993970730699884
14,30,Th,0.05,0.0,0.7993970730699884
14,31,TL,0.05,,0.7993970730699884
14,32,TS,0.05,,0.7993970730699884
14,33,TG,0.05,,0.7993970730699884
14,34,VR,0.05,,0.7993970730699884
14,35,NX,0.05,0.0,0.7993970730699884
14,36,rMON,0.05,0.6509145753619525,0.7993970730699884
14,37,rCb,0.05,0.6500074091037679,0.7993970730699884
14,38,rMOS1,0.05,0.39912512247972903,0.7993970730699884
14,39,rMOS2,0.05,0.0,0.7993970730699884
14,40,rMOS3,0.05,0.301483089132864,0.7993970730699884
14,41,rMOS4,0.05,,0.7993970730699884
14,42,rMOS5,0.05,0.5044801462198597,0.7993970730699884
14,43,rIPN,0.05,0.0,0.7993970730699884
14,44,rIO,0.05,,0.7993970730699884
14,45,rHc,0.05,,0.7993970730699884
14,46,rRa,0.05,0.0,0.7993970730699884
14,47,rT,0.05,0.14568146376962263,0.7993970730699884
14,48,raRF,0.05,0.370054925215899,0.7993970730699884
14,49,rimRF,0.05,0.0,0.7993970730699884
14,50,rpRF,0.05,0.0,0.7993970730699884
14,51,rGG,0.05,,0.7993970730699884
14,52,rHb,0.05,,0.7993970730699884
14,53,rHi,0.05,0.0,0.7993970730699884
14,54,rHR,0.05,0.0,0.7993970730699884
14,55,rOG,0.05,,0.7993970730699884
14,56,rOB,0.05,,0.7993970730699884
14,57,rOE,0.05,,0.7993970730699884
14,58,rP,0.05,0.40244678789891775,0.7993970730699884
14,59,rPi,0.05,,0.7993970730699884
14,60,rPT,0.05,,0.7993970730699884
14,61,rPO,0.05,0.5266079033693987,0.7993970730699884
14,62,rPrT,0.05,0.5431398094211254,0.7993970730699884
14,63,rR,0.05,,0.7993970730699884
14,64,rSP,0.05,,0.7993970730699884
14,65,rTeO,0.05,0.38716647270127386,0.7993970730699884
14,66,rTh,0.05,0.38835788240754043,0.7993970730699884
14,67,rTL,0.05,,0.7993970730699884
14,68,rTS,0.05,,0.7993970730699884
14,69,rTG,0.05,,0.7993970730699884
14,70,rVR,0.05,,0.7993970730699884
14,71,rNX,0.05,0.0,0.7993970730699884
14,0,MON,0.1,0.5590264740160629,0.7018686998381778
14,1,Cb,0.1,0.380387018668996,0.7018686998381778
14,2,MOS1,0.1,0.3294654446760807,0.7018686998381778
14,3,MOS2,0.1,0.0,0.7018686998381778
14,4,MOS3,0.1,0.28947814785324655,0.7018686998381778
14,5,MOS4,0.1,0.531298924138622,0.7018686998381778
14,6,MOS5,0.1,0.6004509128775413,0.7018686998381778
14,7,IPN,0.1,0.0,0.7018686998381778
14,8,IO,0.1,,0.7018686998381778
14,9,Hc,0.1,,0.7018686998381778
14,10,Ra,0.1,0.0,0.7018686998381778
14,11,T,0.1,0.20347687681829232,0.7018686998381778
14,12,aRF,0.1,,0.7018686998381778
14,13,imRF,0.1,0.0,0.7018686998381778
14,14,pRF,0.1,0.0,0.7018686998381778
14,15,GG,0.1,,0.7018686998381778
14,16,Hb,0.1,,0.7018686998381778
14,17,Hi,0.1,,0.7018686998381778
14,18,HR,0.1,,0.7018686998381778
14,19,OG,0.1,,0.7018686998381778
14,20,OB,0.1,,0.7018686998381778
14,21,OE,0.1,,0.7018686998381778
14,22,P,0.1,,0.7018686998381778
14,23,Pi,0.1,,0.7018686998381778
14,24,PT,0.1,,0.7018686998381778
14,25,PO,0.1,0.6261014383043149,0.7018686998381778
14,26,PrT,0.1,0.5293492240418417,0.7018686998381778
14,27,R,0.1,,0.7018686998381778
14,28,SP,0.1,,0.7018686998381778
14,29,TeO,0.1,0.33778126108120304,0.7018686998381778
14,30,Th,0.1,0.0,0.7018686998381778
14,31,TL,0.1,,0.7018686998381778
14,32,TS,0.1,,0.7018686998381778
14,33,TG,0.1,,0.7018686998381778
14,34,VR,0.1,,0.7018686998381778
14,35,NX,0.1,0.0,0.7018686998381778
14,36,rMON,0.1,0.6655224368194961,0.7018686998381778
14,37,rCb,0.1,0.6255142144943494,0.7018686998381778
14,38,rMOS1,0.1,0.3765744952120878,0.7018686998381778
14,39,rMOS2,0.1,0.0,0.7018686998381778
14,40,rMOS3,0.1,0.29751774271342935,0.7018686998381778
14,41,rMOS4,0.1,,0.7018686998381778
14,42,rMOS5,0.1,0.5357537045299767,0.7018686998381778
14,43,rIPN,0.1,0.0,0.7018686998381778
14,44,rIO,0.1,,0.7018686998381778
14,45,rHc,0.1,,0.7018686998381778
14,46,rRa,0.1,0.0,0.7018686998381778
14,47,rT,0.1,0.14114245316987065,0.7018686998381778
14,48,raRF,0.1,0.3630506711424063,0.7018686998381778
14,49,rimRF,0.1,0.0,0.7018686998381778
14,50,rpRF,0.1,0.0,0.7018686998381778
14,51,rGG,0.1,,0.7018686998381778
14,52,rHb,0.1,,0.7018686998381778
14,53,rHi,0.1,,0.7018686998381778
14,54,rHR,0.1,0.0,0.7018686998381778
14,55,rOG,0.1,,0.7018686998381778
14,56,rOB,0.1,,0.7018686998381778
14,57,rOE,0.1,,0.7018686998381778
14,58,rP,0.1,0.434941677785908,0.7018686998381778
14,59,rPi,0.1,,0.7018686998381778
14,60,rPT,0.1,,0.7018686998381778
14,61,rPO,0.1,0.527583171660559,0.7018686998381778
14,62,rPrT,0.1,0.5387327344730996,0.7018686998381778
14,63,rR,0.1,,0.7018686998381778
14,64,rSP,0.1,,0.7018686998381778
14,65,rTeO,0.1,0.37646463431923777,0.7018686998381778
14,66,rTh,0.1,0.4854053896746406,0.7018686998381778
14,67,rTL,0.1,,0.7018686998381778
14,68,rTS,0.1,,0.7018686998381778
14,69,rTG,0.1,,0.7018686998381778
14,70,rVR,0.1,,0.7018686998381778
14,71,rNX,0.1,0.0,0.7018686998381778
14,0,MON,0.15,0.5113143984618921,0.5658116992960531
14,1,Cb,0.15,0.4135958597610802,0.5658116992960531
14,2,MOS1,0.15,0.3062330997878992,0.5658116992960531
14,3,MOS2,0.15,0.0,0.5658116992960531
14,4,MOS3,0.15,0.27894527162089805,0.5658116992960531
14,5,MOS4,0.15,0.4998092588021453,0.5658116992960531
14,6,MOS5,0.15,0.5660347564472296,0.5658116992960531
14,7,IPN,0.15,0.0,0.5658116992960531
14,8,IO,0.15,,0.5658116992960531
14,9,Hc,0.15,,0.5658116992960531
14,10,Ra,0.15,0.0,0.5658116992960531
14,11,T,0.15,0.19620235293336014,0.5658116992960531
14,12,aRF,0.15,,0.5658116992960531
14,13,imRF,0.15,0.0,0.5658116992960531
14,14,pRF,0.15,0.0,0.5658116992960531
14,15,GG,0.15,,0.5658116992960531
14,16,Hb,0.15,,0.5658116992960531
14,17,Hi,0.15,,0.5658116992960531
14,18,HR,0.15,,0.5658116992960531
14,19,OG,0.15,,0.5658116992960531
14,20,OB,0.15,,0.5658116992960531
14,21,OE,0.15,,0.5658116992960531
14,22,P,0.15,,0.5658116992960531
14,23,Pi,0.15,,0.5658116992960531
14,24,PT,0.15,,0.5658116992960531
14,25,PO,0.15,,0.5658116992960531
14,26,PrT,0.15,0.5920644795445912,0.5658116992960531
14,27,R,0.15,,0.5658116992960531
14,28,SP,0.15,,0.5658116992960531
14,29,TeO,0.15,0.4005352994349617,0.5658116992960531
14,30,Th,0.15,0.0,0.5658116992960531
14,31,TL,0.15,,0.5658116992960531
14,32,TS,0.15,,0.5658116992960531
14,33,TG,0.15,,0.5658116992960531
14,34,VR,0.15,,0.5658116992960531
14,35,NX,0.15,0.0,0.5658116992960531
14,36,rMON,0.15,0.7362198158274067,0.5658116992960531
14,37,rCb,0.15,0.6157132322401824,0.5658116992960531
14,38,rMOS1,0.15,0.32509110233829336,0.5658116992960531
14,39,rMOS2,0.15,0.0,0.5658116992960531
14,40,rMOS3,0.15,0.2600809048164968,0.5658116992960531
14,41,rMOS4,0.15,,0.5658116992960531
14,42,rMOS5,0.15,0.600806710363478,0.5658116992960531
14,43,rIPN,0.15,0.0,0.5658116992960531
14,44,rIO,0.15,,0.5658116992960531
14,45,rHc,0.15,,0.5658116992960531
14,46,rRa,0.15,0.0,0.5658116992960531
14,47,rT,0.15,0.12322395168119318,0.5658116992960531
14,48,raRF,0.15,,0.5658116992960531
14,49,rimRF,0.15,0.0,0.5658116992960531
14,50,rpRF,0.15,0.0,0.5658116992960531
14,51,rGG,0.15,,0.5658116992960531
14,52,rHb,0.15,,0.5658116992960531
14,53,rHi,0.15,,0.5658116992960531
14,54,rHR,0.15,,0.5658116992960531
14,55,rOG,0.15,,0.5658116992960531
14,56,rOB,0.15,,0.5658116992960531
14,57,rOE,0.15,,0.5658116992960531
14,58,rP,0.15,,0.5658116992960531
14,59,rPi,0.15,,0.5658116992960531
14,60,rPT,0.15,,0.5658116992960531
14,61,rPO,0.15,0.4329223519096937,0.5658116992960531
14,62,rPrT,0.15,,0.5658116992960531
14,63,rR,0.15,,0.5658116992960531
14,64,rSP,0.15,,0.5658116992960531
14,65,rTeO,0.15,0.38573343541083827,0.5658116992960531
14,66,rTh,0.15,0.466777263599057,0.5658116992960531
14,67,rTL,0.15,,0.5658116992960531
14,68,rTS,0.15,,0.5658116992960531
14,69,rTG,0.15,,0.5658116992960531
14,70,rVR,0.15,,0.5658116992960531
14,71,rNX,0.15,0.0,0.5658116992960531
14,0,MON,0.25,0.5517742324254249,0.4322077791500734
14,1,Cb,0.25,0.48629010037394216,0.4322077791500734
14,2,MOS1,0.25,0.3269249094371543,0.4322077791500734
14,3,MOS2,0.25,0.0,0.4322077791500734
14,4,MOS3,0.25,0.31788212386729575,0.4322077791500734
14,5,MOS4,0.25,0.5353044722449709,0.4322077791500734
14,6,MOS5,0.25,0.6382822321181258,0.4322077791500734
14,7,IPN,0.25,0.0,0.4322077791500734
14,8,IO,0.25,,0.4322077791500734
14,9,Hc,0.25,,0.4322077791500734
14,10,Ra,0.25,0.0,0.4322077791500734
14,11,T,0.25,0.18683201595429846,0.4322077791500734
14,12,aRF,0.25,,0.4322077791500734
14,13,imRF,0.25,0.0,0.4322077791500734
14,14,pRF,0.25,0.0,0.4322077791500734
14,15,GG,0.25,,0.4322077791500734
14,16,Hb,0.25,,0.4322077791500734
14,17,Hi,0.25,,0.4322077791500734
14,18,HR,0.25,,0.4322077791500734
14,19,OG,0.25,,0.4322077791500734
14,20,OB,0.25,,0.4322077791500734
14,21,OE,0.25,,0.4322077791500734
14,22,P,0.25,,0.4322077791500734
14,23,Pi,0.25,,0.4322077791500734
14,24,PT,0.25,,0.4322077791500734
14,25,PO,0.25,,0.4322077791500734
14,26,PrT,0.25,,0.4322077791500734
14,27,R,0.25,,0.4322077791500734
14,28,SP,0.25,,0.4322077791500734
14,29,TeO,0.25,0.47076559599482476,0.4322077791500734
14,30,Th,0.25,0.0,0.4322077791500734
14,31,TL,0.25,,0.4322077791500734
14,32,TS,0.25,,0.4322077791500734
14,33,TG,0.25,,0.4322077791500734
14,34,VR,0.25,,0.4322077791500734
14,35,NX,0.25,0.0,0.4322077791500734
14,36,rMON,0.25,0.8868264823025476,0.4322077791500734
14,37,rCb,0.25,0.643204948908239,0.4322077791500734
14,38,rMOS1,0.25,0.341809460257243,0.4322077791500734
14,39,rMOS2,0.25,0.0,0.4322077791500734
14,40,rMOS3,0.25,0.2777061252817246,0.4322077791500734
14,41,rMOS4,0.25,,0.4322077791500734
14,42,rMOS5,0.25,,0.4322077791500734
14,43,rIPN,0.25,0.0,0.4322077791500734
14,44,rIO,0.25,,0.4322077791500734
14,45,rHc,0.25,,0.4322077791500734
14,46,rRa,0.25,0.0,0.4322077791500734
14,47,rT,0.25,0.16657931007706792,0.4322077791500734
14,48,raRF,0.25,,0.4322077791500734
14,49,rimRF,0.25,0.0,0.4322077791500734
14,50,rpRF,0.25,0.0,0.4322077791500734
14,51,rGG,0.25,,0.4322077791500734
14,52,rHb,0.25,,0.4322077791500734
14,53,rHi,0.25,,0.4322077791500734
14,54,rHR,0.25,,0.4322077791500734
14,55,rOG,0.25,,0.4322077791500734
14,56,rOB,0.25,,0.4322077791500734
14,57,rOE,0.25,,0.4322077791500734
14,58,rP,0.25,,0.4322077791500734
14,59,rPi,0.25,,0.4322077791500734
14,60,rPT,0.25,,0.4322077791500734
14,61,rPO,0.25,,0.4322077791500734
14,62,rPrT,0.25,,0.4322077791500734
14,63,rR,0.25,,0.4322077791500734
14,64,rSP,0.25,,0.4322077791500734
14,65,rTeO,0.25,0.35460392019140013,0.4322077791500734
14,66,rTh,0.25,0.4974481204176274,0.4322077791500734
14,67,rTL,0.25,,0.4322077791500734
14,68,rTS,0.25,,0.4322077791500734
14,69,rTG,0.25,,0.4322077791500734
14,70,rVR,0.25,,0.4322077791500734
14,71,rNX,0.25,0.0,0.4322077791500734
14,0,MON,0.35,0.5502337662337662,0.37162649644765644
14,1,Cb,0.35,0.4881168595298635,0.37162649644765644
14,2,MOS1,0.35,0.3180249941337209,0.37162649644765644
14,3,MOS2,0.35,0.0,0.37162649644765644
14,4,MOS3,0.35,0.3169071460902572,0.37162649644765644
14,5,MOS4,0.35,,0.37162649644765644
14,6,MOS5,0.35,0.6372420101766623,0.37162649644765644
14,7,IPN,0.35,0.0,0.37162649644765644
14,8,IO,0.35,,0.37162649644765644
14,9,Hc,0.35,,0.37162649644765644
14,10,Ra,0.35,0.0,0.37162649644765644
14,11,T,0.35,0.17622277287517707,0.37162649644765644
14,12,aRF,0.35,,0.37162649644765644
14,13,imRF,0.35,0.0,0.37162649644765644
14,14,pRF,0.35,0.0,0.37162649644765644
14,15,GG,0.35,,0.37162649644765644
14,16,Hb,0.35,,0.37162649644765644
14,17,Hi,0.35,,0.37162649644765644
14,18,HR,0.35,,0.37162649644765644
14,19,OG,0.35,,0.37162649644765644
14,20,OB,0.35,,0.37162649644765644
14,21,OE,0.35,,0.37162649644765644
14,22,P,0.35,,0.37162649644765644
14,23,Pi,0.35,,0.37162649644765644
14,24,PT,0.35,,0.37162649644765644
14,25,PO,0.35,,0.37162649644765644
14,26,PrT,0.35,,0.37162649644765644
14,27,R,0.35,,0.37162649644765644
14,28,SP,0.35,,0.37162649644765644
14,29,TeO,0.35,0.5389737304137543,0.37162649644765644
14,30,Th,0.35,0.0,0.37162649644765644
14,31,TL,0.35,,0.37162649644765644
14,32,TS,0.35,,0.37162649644765644
14,33,TG,0.35,,0.37162649644765644
14,34,VR,0.35,,0.37162649644765644
14,35,NX,0.35,,0.37162649644765644
14,36,rMON,0.35,,0.37162649644765644
14,37,rCb,0.35,0.4985344581069488,0.37162649644765644
14,38,rMOS1,0.35,0.33923484556344774,0.37162649644765644
14,39,rMOS2,0.35,0.0,0.37162649644765644
14,40,rMOS3,0.35,0.27680132784018496,0.37162649644765644
14,41,rMOS4,0.35,,0.37162649644765644
14,42,rMOS5,0.35,,0.37162649644765644
14,43,rIPN,0.35,0.0,0.37162649644765644
14,44,rIO,0.35,,0.37162649644765644
14,45,rHc,0.35,,0.37162649644765644
14,46,rRa,0.35,0.0,0.37162649644765644
14,47,rT,0.35,0.15196700888869305,0.37162649644765644
14,48,raRF,0.35,,0.37162649644765644
14,49,rimRF,0.35,0.0,0.37162649644765644
14,50,rpRF,0.35,0.0,0.37162649644765644
14,51,rGG,0.35,,0.37162649644765644
14,52,rHb,0.35,,0.37162649644765644
14,53,rHi,0.35,,0.37162649644765644
14,54,rHR,0.35,,0.37162649644765644
14,55,rOG,0.35,,0.37162649644765644
14,56,rOB,0.35,,0.37162649644765644
14,57,rOE,0.35,,0.37162649644765644
14,58,rP,0.35,,0.37162649644765644
14,59,rPi,0.35,,0.37162649644765644
14,60,rPT,0.35,,0.37162649644765644
14,61,rPO,0.35,,0.37162649644765644
14,62,rPrT,0.35,,0.37162649644765644
14,63,rR,0.35,,0.37162649644765644
14,64,rSP,0.35,,0.37162649644765644
14,65,rTeO,0.35,0.3896538471393067,0.37162649644765644
14,66,rTh,0.35,,0.37162649644765644
14,67,rTL,0.35,,0.37162649644765644
14,68,rTS,0.35,,0.37162649644765644
14,69,rTG,0.35,,0.37162649644765644
14,70,rVR,0.35,,0.37162649644765644
14,71,rNX,0.35,,0.37162649644765644
14,0,MON,0.5,0.4535667072074454,0.2933923284596457
14,1,Cb,0.5,0.355293215791491,0.2933923284596457
14,2,MOS1,0.5,0.3388739657012341,0.2933923284596457
14,3,MOS2,0.5,0.0,0.2933923284596457
14,4,MOS3,0.5,0.30054460765108454,0.2933923284596457
14,5,MOS4,0.5,,0.2933923284596457
14,6,MOS5,0.5,,0.2933923284596457
14,7,IPN,0.5,0.0,0.2933923284596457
14,8,IO,0.5,,0.2933923284596457
14,9,Hc,0.5,,0.2933923284596457
14,10,Ra,0.5,0.0,0.2933923284596457
14,11,T,0.5,0.15182786891579672,0.2933923284596457
14,12,aRF,0.5,,0.2933923284596457
14,13,imRF,0.5,0.0,0.2933923284596457
14,14,pRF,0.5,0.0,0.2933923284596457
14,15,GG,0.5,,0.2933923284596457
14,16,Hb,0.5,,0.2933923284596457
14,17,Hi,0.5,,0.2933923284596457
14,18,HR,0.5,,0.2933923284596457
14,19,OG,0.5,,0.2933923284596457
14,20,OB,0.5,,0.2933923284596457
14,21,OE,0.5,,0.2933923284596457
14,22,P,0.5,,0.2933923284596457
14,23,Pi,0.5,,0.2933923284596457
14,24,PT,0.5,,0.2933923284596457
14,25,PO,0.5,,0.2933923284596457
14,26,PrT,0.5,,0.2933923284596457
14,27,R,0.5,,0.2933923284596457
14,28,SP,0.5,,0.2933923284596457
14,29,TeO,0.5,,0.2933923284596457
14,30,Th,0.5,,0.2933923284596457
14,31,TL,0.5,,0.2933923284596457
14,32,TS,0.5,,0.2933923284596457
14,33,TG,0.5,,0.2933923284596457
14,34,VR,0.5,,0.2933923284596457
14,35,NX,0.5,,0.2933923284596457
14,36,rMON,0.5,,0.2933923284596457
14,37,rCb,0.5,,0.2933923284596457
14,38,rMOS1,0.5,0.3355007247109583,0.2933923284596457
14,39,rMOS2,0.5,0.0,0.2933923284596457
14,40,rMOS3,0.5,0.253443862527041,0.2933923284596457
14,41,rMOS4,0.5,,0.2933923284596457
14,42,rMOS5,0.5,,0.2933923284596457
14,43,rIPN,0.5,0.0,0.2933923284596457
14,44,rIO,0.5,,0.2933923284596457
14,45,rHc,0.5,,0.2933923284596457
14,46,rRa,0.5,,0.2933923284596457
14,47,rT,0.5,0.14119031992582637,0.2933923284596457
14,48,raRF,0.5,,0.2933923284596457
14,49,rimRF,0.5,0.0,0.2933923284596457
14,50,rpRF,0.5,0.0,0.2933923284596457
14,51,rGG,0.5,,0.2933923284596457
14,52,rHb,0.5,,0.2933923284596457
14,53,rHi,0.5,,0.2933923284596457
14,54,rHR,0.5,,0.2933923284596457
14,55,rOG,0.5,,0.2933923284596457
14,56,rOB,0.5,,0.2933923284596457
14,57,rOE,0.5,,0.2933923284596457
14,58,rP,0.5,,0.2933923284596457
14,59,rPi,0.5,,0.2933923284596457
14,60,rPT,0.5,,0.2933923284596457
14,61,rPO,0.5,,0.2933923284596457
14,62,rPrT,0.5,,0.2933923284596457
14,63,rR,0.5,,0.2933923284596457
