Subject,RegionID,node,temperature_sd,soft_OO
14,4,MOS3,1.0,0.3174474776565864
14,5,MOS4,1.0,0.29169893080548237
14,6,MOS5,1.0,0.29497941127464516
14,7,IPN,1.0,0.19193325812050993
14,8,IO,1.0,
14,9,Hc,1.0,0.242991843899832
14,10,Ra,1.0,0.07298207034241382
14,11,T,1.0,0.26135187804770016
14,12,aRF,1.0,0.18493364711692278
14,13,imRF,1.0,0.07855519136718467
14,14,pRF,1.0,0.00495957964630691
14,15,GG,1.0,
14,16,Hb,1.0,0.33682371558972496
14,17,Hi,1.0,0.22793312008958286
14,18,HR,1.0,0.25324651751604776
14,19,OG,1.0,
14,20,OB,1.0,0.25219104831375444
14,21,OE,1.0,0.25297474978760326
14,22,P,1.0,0.25555750449649034
14,23,Pi,1.0,
14,24,PT,1.0,0.2502293047346844
14,25,PO,1.0,0.2807338176348148
14,26,PrT,1.0,0.3060193891167944
14,27,R,1.0,
14,28,SP,1.0,0.25985488492232717
14,29,TeO,1.0,0.26371752454300973
14,30,Th,1.0,0.2352368912786219
14,31,TL,1.0,0.25447899228400583
14,32,TS,1.0,0.20590886075097886
14,33,TG,1.0,
14,34,VR,1.0,0.23771069491534552
14,35,NX,1.0,0.19915025118637006
14,36,rMON,1.0,0.30252105743233737
14,37,rCb,1.0,0.3033608306572779
14,38,rMOS1,1.0,0.3357938756137274
14,39,rMOS2,1.0,0.1366618235018146
14,40,rMOS3,1.0,0.3194684990973724
14,41,rMOS4,1.0,0.25546057112158077
14,42,rMOS5,1.0,0.2834925933889547
14,43,rIPN,1.0,0.1690377076398967
14,44,rIO,1.0,0.21273187745729383
14,45,rHc,1.0,0.24702537507875633
14,46,rRa,1.0,0.19097478640967744
14,47,rT,1.0,0.23736157430545032
14,48,raRF,1.0,0.2195510067512938
14,49,rimRF,1.0,0.060325925724470354
14,50,rpRF,1.0,0.026575404706489652
14,51,rGG,1.0,
14,52,rHb,1.0,0.22389441349640946
14,53,rHi,1.0,0.24299560450435653
14,54,rHR,1.0,0.2609755509321327
14,55,rOG,1.0,
14,56,rOB,1.0,
14,57,rOE,1.0,0.25300033620903317
14,58,rP,1.0,0.25929109864497857
14,59,rPi,1.0,
14,60,rPT,1.0,0.25252544034912283
14,61,rPO,1.0,0.2858758472696177
14,62,rPrT,1.0,0.2750003446724334
14,63,rR,1.0,
14,64,rSP,1.0,0.2569065235536085
14,65,rTeO,1.0,0.2630264356897736
14,66,rTh,1.0,0.27657000083076705
14,67,rTL,1.0,0.25149248463187096
14,68,rTS,1.0,0.2172125098276468
14,69,rTG,1.0,
14,70,rVR,1.0,0.2731296911182388
14,71,rNX,1.0,0.2183018207988761
15,0,MON,0.025,0.5960279980175547
15,1,Cb,0.025,0.37536351141419433
15,2,MOS1,0.025,0.3528561939618532
15,3,MOS2,0.025,2.5746697713891742e-18
15,4,MOS3,0.025,0.37320185317788407
15,5,MOS4,0.025,0.42691120335743676
15,6,MOS5,0.025,0.45633115903146515
15,7,IPN,0.025,0.0788602723249315
15,8,IO,0.025,
15,9,Hc,0.025,
15,10,Ra,0.025,2.785811741899538e-18
15,11,T,0.025,0.355443595413374
15,12,aRF,0.025,1.9633268302240447e-18
15,13,imRF,0.025,3.280939936176683e-17
15,14,pRF,0.025,1.817208077109455e-18
15,15,GG,0.025,
15,16,Hb,0.025,0.3867146481923621
15,17,Hi,0.025,0.05267919706677469
15,18,HR,0.025,0.17815386411227202
15,19,OG,0.025,
15,20,OB,0.025,
15,21,OE,0.025,
15,22,P,0.025,0.27597331360238114
15,23,Pi,0.025,
15,24,PT,0.025,0.2648613032265219
15,25,PO,0.025,0.5087427492033437
15,26,PrT,0.025,4.840005810875958e-07
15,27,R,0.025,
15,28,SP,0.025,0.33139313783616714
15,29,TeO,0.025,0.3123767470458902
15,30,Th,0.025,0.18896377959016328
15,31,TL,0.025,0.20597784182585663
15,32,TS,0.025,0.2671296442237408
15,33,TG,0.025,
15,34,VR,0.025,0.700457753377004
15,35,NX,0.025,2.935220274884002e-18
15,36,rMON,0.025,0.6476680890863097
15,37,rCb,0.025,0.37822467038463514
15,38,rMOS1,0.025,0.35486875886980057
15,39,rMOS2,0.025,2.595389490749496e-18
15,40,rMOS3,0.025,0.37287676069666825
15,41,rMOS4,0.025,0.45017940372123927
15,42,rMOS5,0.025,0.35823910109723744
15,43,rIPN,0.025,0.04123976647688438
15,44,rIO,0.025,
15,45,rHc,0.025,0.5020314023013127
15,46,rRa,0.025,1.3598325411200559e-15
15,47,rT,0.025,0.3637566889700531
15,48,raRF,0.025,1.7843312402356908e-18
15,49,rimRF,0.025,2.0226164622001434e-06
15,50,rpRF,0.025,2.622665183393533e-18
15,51,rGG,0.025,
15,52,rHb,0.025,0.49951310502472374
15,53,rHi,0.025,0.0004876305514708929
15,54,rHR,0.025,0.09390691057770756
15,55,rOG,0.025,
15,56,rOB,0.025,
15,57,rOE,0.025,
15,58,rP,0.025,0.4542702393235226
15,59,rPi,0.025,
15,60,rPT,0.025,0.0180296795143299
15,61,rPO,0.025,0.4777984560119616
15,62,rPrT,0.025,0.6153804418313404
15,63,rR,0.025,
15,64,rSP,0.025,0.40876383665293
15,65,rTeO,0.025,0.31974107885333075
15,66,rTh,0.025,0.473724726630352
15,67,rTL,0.025,0.32511578305085226
15,68,rTS,0.025,0.187016986992657
15,69,rTG,0.025,
15,70,rVR,0.025,0.2520213370451782
15,71,rNX,0.025,0.5781143514324021
15,0,MON,0.05,0.6004955557712319
15,1,Cb,0.05,0.37580928394765084
15,2,MOS1,0.05,0.35169774126155784
15,3,MOS2,0.05,1.9757946313292483e-14
15,4,MOS3,0.05,0.37331526194740644
15,5,MOS4,0.05,0.4203945855793031
15,6,MOS5,0.05,0.45393458296446826
15,7,IPN,0.05,0.17930549643213614
15,8,IO,0.05,
15,9,Hc,0.05,
15,10,Ra,0.05,5.913573711097044e-14
15,11,T,0.05,0.35596802414681805
15,12,aRF,0.05,7.708782813521335e-12
15,13,imRF,0.05,3.6490604308293613e-09
15,14,pRF,0.05,1.814115472872431e-18
15,15,GG,0.05,
15,16,Hb,0.05,0.34291526491294394
15,17,Hi,0.05,0.1351591177924958
15,18,HR,0.05,0.18360776610486496
15,19,OG,0.05,
15,20,OB,0.05,
15,21,OE,0.05,
15,22,P,0.05,0.25343416595709833
15,23,Pi,0.05,
15,24,PT,0.05,0.25404326807516586
15,25,PO,0.05,0.48715818001076344
15,26,PrT,0.05,0.0005322293684292498
15,27,R,0.05,
15,28,SP,0.05,0.2798984482145709
15,29,TeO,0.05,0.31441705405957737
15,30,Th,0.05,0.19502764775378076
15,31,TL,0.05,0.20783159241422908
15,32,TS,0.05,0.2545728288446649
15,33,TG,0.05,
15,34,VR,0.05,0.6753730181907251
15,35,NX,0.05,6.039311362754442e-17
15,36,rMON,0.05,0.6419111419706923
15,37,rCb,0.05,0.3673889201795715
15,38,rMOS1,0.05,0.35508828898657996
15,39,rMOS2,0.05,5.318573939444937e-14
15,40,rMOS3,0.05,0.3738303905829808
15,41,rMOS4,0.05,0.431463904952833
15,42,rMOS5,0.05,0.37005969041522163
15,43,rIPN,0.05,0.12041141397983642
15,44,rIO,0.05,
15,45,rHc,0.05,0.4492143072943054
15,46,rRa,0.05,2.9039014902644562e-08
15,47,rT,0.05,0.3656963201614474
15,48,raRF,0.05,1.794822540714795e-18
15,49,rimRF,0.05,0.0009499304692043444
15,50,rpRF,0.05,2.6102867240170012e-18
15,51,rGG,0.05,
15,52,rHb,0.05,0.49871491213809493
15,53,rHi,0.05,0.015402049016399537
15,54,rHR,0.05,0.15550382881657432
15,55,rOG,0.05,
15,56,rOB,0.05,
15,57,rOE,0.05,
15,58,rP,0.05,0.3634740401495793
15,59,rPi,0.05,
15,60,rPT,0.05,0.07973237971886067
15,61,rPO,0.05,0.47164009356743053
15,62,rPrT,0.05,0.5601471168298481
15,63,rR,0.05,
15,64,rSP,0.05,0.33535960829668077
15,65,rTeO,0.05,0.3200364149145393
15,66,rTh,0.05,0.46875954674675324
15,67,rTL,0.05,0.30618966445542983
15,68,rTS,0.05,0.1959632542655367
15,69,rTG,0.05,
15,70,rVR,0.05,0.26533934622554717
15,71,rNX,0.05,0.599121183112344
15,0,MON,0.1,0.5980672946995513
15,1,Cb,0.1,0.36139914941289053
15,2,MOS1,0.1,0.33610347763905074
15,3,MOS2,0.1,1.0580450310148335e-07
15,4,MOS3,0.1,0.3717062469000722
15,5,MOS4,0.1,0.4085792374519024
15,6,MOS5,0.1,0.44322194428902734
15,7,IPN,0.1,0.23727549769913195
15,8,IO,0.1,
15,9,Hc,0.1,
15,10,Ra,0.1,1.960795792010843e-07
15,11,T,0.1,0.35465862641604146
15,12,aRF,0.1,1.8909213512764773e-06
15,13,imRF,0.1,3.8367458519665616e-05
15,14,pRF,0.1,2.1276674003623318e-10
15,15,GG,0.1,
15,16,Hb,0.1,0.3151596189546394
15,17,Hi,0.1,0.19609396218143588
15,18,HR,0.1,0.18290660475491377
15,19,OG,0.1,
15,20,OB,0.1,
15,21,OE,0.1,
15,22,P,0.1,0.24889948251027386
15,23,Pi,0.1,
15,24,PT,0.1,0.24515166774165406
15,25,PO,0.1,0.4274758525085528
15,26,PrT,0.1,0.01701814387535825
15,27,R,0.1,
15,28,SP,0.1,0.2590587450004274
15,29,TeO,0.1,0.3071090717088875
15,30,Th,0.1,0.2111221275098759
15,31,TL,0.1,0.22328694906641586
15,32,TS,0.1,0.2424748943687565
15,33,TG,0.1,
15,34,VR,0.1,0.5771298705897455
15,35,NX,0.1,6.418013972024055e-09
15,36,rMON,0.1,0.6116557315042637
15,37,rCb,0.1,0.35901669258568825
15,38,rMOS1,0.1,0.353124341345426
15,39,rMOS2,0.1,1.8244034259584332e-07
15,40,rMOS3,0.1,0.3737652328999907
15,41,rMOS4,0.1,0.41597733049306224
15,42,rMOS5,0.1,0.34831349778740334
15,43,rIPN,0.1,0.18311063898128535
15,44,rIO,0.1,
15,45,rHc,0.1,0.37265779730268717
15,46,rRa,0.1,0.0001338504059708982
15,47,rT,0.1,0.3668453511256513
15,48,raRF,0.1,3.439753178332119e-12
15,49,rimRF,0.1,0.01955512789710038
15,50,rpRF,0.1,1.1566650863103566e-13
15,51,rGG,0.1,
15,52,rHb,0.1,0.4886282601821275
15,53,rHi,0.1,0.07480859203090405
15,54,rHR,0.1,0.19312806694919588
15,55,rOG,0.1,
15,56,rOB,0.1,
15,57,rOE,0.1,
15,58,rP,0.1,0.31938005024799765
15,59,rPi,0.1,
15,60,rPT,0.1,0.1504444690368435
15,61,rPO,0.1,0.46600934646560727
15,62,rPrT,0.1,0.4683703567720268
15,63,rR,0.1,
15,64,rSP,0.1,0.3065044728584614
15,65,rTeO,0.1,0.32809225824721283
15,66,rTh,0.1,0.4530048291912284
15,67,rTL,0.1,0.28787078303081515
15,68,rTS,0.1,0.19948972636433807
15,69,rTG,0.1,
15,70,rVR,0.1,0.2689920470539708
15,71,rNX,0.1,0.5555062196128943
15,0,MON,0.2,0.5629378234255827
15,1,Cb,0.2,0.31422349484953654
15,2,MOS1,0.2,0.3085572681553032
15,3,MOS2,0.2,0.000234172750816514
15,4,MOS3,0.2,0.3680655076586207
15,5,MOS4,0.2,0.39597503822882735
15,6,MOS5,0.2,0.4147584511239657
15,7,IPN,0.2,0.26026730415584726
15,8,IO,0.2,
15,9,Hc,0.2,
15,10,Ra,0.2,0.0003526986711487042
15,11,T,0.2,0.34558241533753586
15,12,aRF,0.2,0.0009238556025632014
15,13,imRF,0.2,0.003870405610963008
15,14,pRF,0.2,9.355503454637662e-06
15,15,GG,0.2,
15,16,Hb,0.2,0.2961126905825431
15,17,Hi,0.2,0.22078521197784987
15,18,HR,0.2,0.1776325100484538
15,19,OG,0.2,
15,20,OB,0.2,
15,21,OE,0.2,
15,22,P,0.2,0.2489185099592612
15,23,Pi,0.2,
15,24,PT,0.2,0.23545194240646378
15,25,PO,0.2,0.35218329905887696
15,26,PrT,0.2,0.08375750704251694
15,27,R,0.2,
15,28,SP,0.2,0.24700048796125718
15,29,TeO,0.2,0.2789533527355727
15,30,Th,0.2,0.2215883096469619
15,31,TL,0.2,0.241281722152218
15,32,TS,0.2,0.23054638404797018
15,33,TG,0.2,
15,34,VR,0.2,0.4594904521551616
15,35,NX,0.2,6.439714782152894e-05
15,36,rMON,0.2,0.5208410655593602
15,37,rCb,0.2,0.3485707124776203
15,38,rMOS1,0.2,0.35100494790702635
15,39,rMOS2,0.2,0.0003337647191556783
15,40,rMOS3,0.2,0.373197332571947
15,41,rMOS4,0.2,0.3847260687070124
15,42,rMOS5,0.2,0.31368976911706026
15,43,rIPN,0.2,0.21392582346847702
15,44,rIO,0.2,
15,45,rHc,0.2,0.3155765037580069
15,46,rRa,0.2,0.008900748326519204
15,47,rT,0.2,0.3649721287662526
15,48,raRF,0.2,1.2322554507379717e-06
15,49,rimRF,0.2,0.07671169850594403
15,50,rpRF,0.2,2.591615940386252e-07
15,51,rGG,0.2,
15,52,rHb,0.2,0.44076368800347
15,53,rHi,0.2,0.14367543138734726
15,54,rHR,0.2,0.21642123568985697
15,55,rOG,0.2,
15,56,rOB,0.2,
15,57,rOE,0.2,
15,58,rP,0.2,0.2966036510738204
15,59,rPi,0.2,
15,60,rPT,0.2,0.1962540170269122
15,61,rPO,0.2,0.42493527165580186
15,62,rPrT,0.2,0.39506036740450734
15,63,rR,0.2,
15,64,rSP,0.2,0.29227760317664464
15,65,rTeO,0.2,0.33777883347647514
15,66,rTh,0.2,0.40112278095355136
15,67,rTL,0.2,0.2689389332072942
15,68,rTS,0.2,0.19800443145901594
15,69,rTG,0.2,
15,70,rVR,0.2,0.2609474334536949
15,71,rNX,0.2,0.46190334588922155
15,0,MON,0.35,0.4878476191525718
15,1,Cb,0.35,0.2787323236651839
15,2,MOS1,0.35,0.28745330172517136
15,3,MOS2,0.35,0.006100938790253705
15,4,MOS3,0.35,0.3662738469683094
15,5,MOS4,0.35,0.38677773804129645
15,6,MOS5,0.35,0.36742120940001954
15,7,IPN,0.35,0.265590838852926
15,8,IO,0.35,
15,9,Hc,0.35,
15,10,Ra,0.35,0.008564089454030073
15,11,T,0.35,0.32281796207197405
15,12,aRF,0.35,0.012728973270502493
15,13,imRF,0.35,0.026386064192253405
15,14,pRF,0.35,0.0009067390640266953
15,15,GG,0.35,
15,16,Hb,0.35,0.28506031794814946
15,17,Hi,0.35,0.22810491264481475
15,18,HR,0.35,0.17426084325815075
15,19,OG,0.35,
15,20,OB,0.35,
15,21,OE,0.35,
15,22,P,0.35,0.24873557186075976
15,23,Pi,0.35,
15,24,PT,0.35,0.2292282339338112
15,25,PO,0.35,0.30901132881200066
15,26,PrT,0.35,0.14793407605444875
15,27,R,0.35,
15,28,SP,0.35,0.24071260234683667
15,29,TeO,0.35,0.25522689729025777
15,30,Th,0.35,0.22562508245157117
15,31,TL,0.35,0.24886321227511796
15,32,TS,0.35,0.22478201926126246
15,33,TG,0.35,
15,34,VR,0.35,0.38969531156560405
15,35,NX,0.35,0.003208480102569784
15,36,rMON,0.35,0.4350259430805305
15,37,rCb,0.35,0.33853606765180144
15,38,rMOS1,0.35,0.35166061856226116
15,39,rMOS2,0.35,0.00809711040897786
15,40,rMOS3,0.35,0.36619326483128595
15,41,rMOS4,0.35,0.3422815719646065
15,42,rMOS5,0.35,0.29129754210192405
15,43,rIPN,0.35,0.2251327455291885
15,44,rIO,0.35,
15,45,rHc,0.35,0.28807781034146873
15,46,rRa,0.35,0.04997761178666245
15,47,rT,0.35,0.3577901682763748
15,48,raRF,0.35,0.000299112643496527
15,49,rimRF,0.35,0.12550399969087558
15,50,rpRF,0.35,0.00013436911069727214
15,51,rGG,0.35,
15,52,rHb,0.35,0.3808870745063804
15,53,rHi,0.35,0.1810491190694523
15,54,rHR,0.35,0.2295212846139279
15,55,rOG,0.35,
15,56,rOB,0.35,
15,57,rOE,0.35,
15,58,rP,0.35,0.2851083722185468
15,59,rPi,0.35,
15,60,rPT,0.35,0.215439530102466
15,61,rPO,0.35,0.3691834829754919
15,62,rPrT,0.35,0.35445651927993077
15,63,rR,0.35,
15,64,rSP,0.35,0.28432027287870454
15,65,rTeO,0.35,0.33033684482972137
15,66,rTh,0.35,0.35386169823037616
15,67,rTL,0.35,0.2613071789628605
15,68,rTS,0.35,0.1929027009793684
15,69,rTG,0.35,
15,70,rVR,0.35,0.2549701926071649
15,71,rNX,0.35,0.3945448138547225
15,0,MON,0.5,0.4306699775243674
15,1,Cb,0.5,0.26453268129207963
15,2,MOS1,0.5,0.2741001142380022
15,3,MOS2,0.5,0.02166258667945344
15,4,MOS3,0.5,0.3647630433837607
15,5,MOS4,0.5,0.3804333307043368
15,6,MOS5,0.5,0.3339138559305644
15,7,IPN,0.5,0.2648603077790287
15,8,IO,0.5,
15,9,Hc,0.5,
15,10,Ra,0.5,0.029539146229912345
15,11,T,0.5,0.29975353029423535
15,12,aRF,0.5,0.03484055173374731
15,13,imRF,0.5,0.05400444932458003
15,14,pRF,0.5,0.005603780294743912
15,15,GG,0.5,
15,16,Hb,0.5,0.2796197449400506
15,17,Hi,0.5,0.2323492384347572
15,18,HR,0.5,0.17555270922555288
15,19,OG,0.5,
15,20,OB,0.5,
15,21,OE,0.5,
15,22,P,0.5,0.24883688874519846
15,23,Pi,0.5,
15,24,PT,0.5,0.22822699633303356
15,25,PO,0.5,0.2914661474813072
15,26,PrT,0.5,0.17932612040663173
15,27,R,0.5,
15,28,SP,0.5,0.23965806033671097
15,29,TeO,0.5,0.24478964661305233
15,30,Th,0.5,0.22823987815654173
15,31,TL,0.5,0.2496624931938847
15,32,TS,0.5,0.22455245509523983
15,33,TG,0.5,
15,34,VR,0.5,0.35728840556638847
15,35,NX,0.5,0.014768792325820379
15,36,rMON,0.5,0.3901073221884917
15,37,rCb,0.5,0.33011453179417527
15,38,rMOS1,0.5,0.3523802585983214
15,39,rMOS2,0.5,0.027774146208516967
15,40,rMOS3,0.5,0.35289455689649113
15,41,rMOS4,0.5,0.3154136908498606
15,42,rMOS5,0.5,0.28034855501200573
15,43,rIPN,0.5,0.22848618358034775
15,44,rIO,0.5,
15,45,rHc,0.5,0.2767587276546147
15,46,rRa,0.5,0.09342484386610597
15,47,rT,0.5,0.34530419164466253
15,48,raRF,0.5,0.0026811034425142325
15,49,rimRF,0.5,0.1494754156517245
15,50,rpRF,0.5,0.0016162284639421017
15,51,rGG,0.5,
15,52,rHb,0.5,0.3467297278120828
15,53,rHi,0.5,0.19672453097953402
15,54,rHR,0.5,0.23607617769638414
15,55,rOG,0.5,
15,56,rOB,0.5,
15,57,rOE,0.5,
15,58,rP,0.5,0.2793779705734105
15,59,rPi,0.5,
15,60,rPT,0.5,0.2215939685834779
15,61,rPO,0.5,0.33672644803615814
15,62,rPrT,0.5,0.33254754004293047
15,63,rR,0.5,
15,64,rSP,0.5,0.27986835806597654
15,65,rTeO,0.5,0.3139332064902565
15,66,rTh,0.5,0.32743862750933767
15,67,rTL,0.5,0.2604986035024578
15,68,rTS,0.5,0.1884678209064691
15,69,rTG,0.5,
15,70,rVR,0.5,0.2533668794574983
15,71,rNX,0.5,0.3600528108859606
15,0,MON,1.0,0.3417201075969138
15,1,Cb,1.0,0.2473419254220651
15,2,MOS1,1.0,0.24848112404716313
15,3,MOS2,1.0,0.08505022075260688
15,4,MOS3,1.0,0.3459082535029878
15,5,MOS4,1.0,0.35454639159249085
15,6,MOS5,1.0,0.2863919417275821
15,7,IPN,1.0,0.25988082892894965
15,8,IO,1.0,
15,9,Hc,1.0,
15,10,Ra,1.0,0.10806922322134664
15,11,T,1.0,0.25796707327406276
15,12,aRF,1.0,0.10082950866786894
15,13,imRF,1.0,0.11478768732112977
15,14,pRF,1.0,0.04377860644515602
15,15,GG,1.0,
15,16,Hb,1.0,0.2703920332496091
15,17,Hi,1.0,0.24004923022162084
15,18,HR,1.0,0.19075020372795848
15,19,OG,1.0,
15,20,OB,1.0,
15,21,OE,1.0,
15,22,P,1.0,0.24954213510748036
15,23,Pi,1.0,
15,24,PT,1.0,0.23267066519678567
15,25,PO,1.0,0.27119758576656533
15,26,PrT,1.0,0.21652107449463853
15,27,R,1.0,
15,28,SP,1.0,0.24224852092938431
15,29,TeO,1.0,0.23459716258313917
15,30,Th,1.0,0.2347304215378809
15,31,TL,1.0,0.24834189099724238
15,32,TS,1.0,0.22998726948035197
15,33,TG,1.0,
15,34,VR,1.0,0.3126402194486673
15,35,NX,1.0,0.076984645068438
15,36,rMON,1.0,0.32803106907585816
15,37,rCb,1.0,0.305147568776767
15,38,rMOS1,1.0,0.342484157435467
15,39,rMOS2,1.0,0.1015095589430154
15,40,rMOS3,1.0,0.3124551671869389
15,41,rMOS4,1.0,0.2781573421518787
15,42,rMOS5,1.0,0.2654315482875718
15,43,rIPN,1.0,0.23154670029726374
15,44,rIO,1.0,
15,45,rHc,1.0,0.26341484948296423
15,46,rRa,1.0,0.17127440261296936
15,47,rT,1.0,0.30462916608383134
15,48,raRF,1.0,0.0325482274081052
15,49,rimRF,1.0,0.18258620082635044
15,50,rpRF,1.0,0.027418755947367413
15,51,rGG,1.0,
15,52,rHb,1.0,0.3004381051354234
15,53,rHi,1.0,0.21650145443023777
15,54,rHR,1.0,0.24468856158254912
15,55,rOG,1.0,
15,56,rOB,1.0,
15,57,rOE,1.0,
15,58,rP,1.0,0.2686329396794721
15,59,rPi,1.0,
15,60,rPT,1.0,0.22717749261743697
15,61,rPO,1.0,0.29168563389673424
15,62,rPrT,1.0,0.2948497093190205
15,63,rR,1.0,
15,64,rSP,1.0,0.27051400522544744
15,65,rTeO,1.0,0.2753139443506538
15,66,rTh,1.0,0.2878980464928726
15,67,rTL,1.0,0.2597619110407798
15,68,rTS,1.0,0.1879720543493842
15,69,rTG,1.0,
15,70,rVR,1.0,0.2523014934910846
15,71,rNX,1.0,0.30987980492594075
16,0,MON,0.025,0.4939673589179175
16,1,Cb,0.025,0.44023668616122136
16,2,MOS1,0.025,0.21935328929372747
16,3,MOS2,0.025,1.613418186659223e-18
16,4,MOS3,0.025,0.28927564675587397
16,5,MOS4,0.025,0.30162293839080456
16,6,MOS5,0.025,0.3560016767540802
16,7,IPN,0.025,0.00030530206085522876
16,8,IO,0.025,
16,9,Hc,0.025,0.23487006920372774
16,10,Ra,0.025,1.9022533810296904e-18
16,11,T,0.025,0.28393679055586335
16,12,aRF,0.025,4.062158228487079e-15
16,13,imRF,0.025,1.4059701786370599e-11
16,14,pRF,0.025,2.412937175194206e-18
16,15,GG,0.025,
16,16,Hb,0.025,0.37910198382104826
16,17,Hi,0.025,0.25027929421204886
16,18,HR,0.025,0.19921398188447692
16,19,OG,0.025,0.5000543209398232
16,20,OB,0.025,
16,21,OE,0.025,
16,22,P,0.025,0.6074071018082968
16,23,Pi,0.025,
16,24,PT,0.025,1.4059567497340985e-07
16,25,PO,0.025,0.4949188018676589
16,26,PrT,0.025,1.8213767617574602e-14
16,27,R,0.025,
16,28,SP,0.025,0.5980116141880129
16,29,TeO,0.025,0.16141708969487364
16,30,Th,0.025,2.701378438003593e-06
16,31,TL,0.025,0.4567045822551735
16,32,TS,0.025,0.031027925331654643
16,33,TG,0.025,0.5068620549599857
16,34,VR,0.025,0.4833107237746197
16,35,NX,0.025,0.00022042848215542154
16,36,rMON,0.025,0.5052635051635703
16,37,rCb,0.025,0.48397799194354446
16,38,rMOS1,0.025,0.150002369883892
16,39,rMOS2,0.025,1.811850297189655e-18
16,40,rMOS3,0.025,0.3163751028946495
16,41,rMOS4,0.025,0.2622671258439831
16,42,rMOS5,0.025,0.23109948951264644
16,43,rIPN,0.025,9.037589474378679e-06
16,44,rIO,0.025,
16,45,rHc,0.025,
16,46,rRa,0.025,2.1751723428988273e-16
16,47,rT,0.025,0.06673401302943578
16,48,raRF,0.025,1.5302658992692227e-18
16,49,rimRF,0.025,1.622425095637186e-18
16,50,rpRF,0.025,1.5851690745243796e-18
16,51,rGG,0.025,
16,52,rHb,0.025,0.30909708781008627
16,53,rHi,0.025,0.04182553127121751
16,54,rHR,0.025,0.11644563853288464
16,55,rOG,0.025,
16,56,rOB,0.025,
16,57,rOE,0.025,
16,58,rP,0.025,0.6333822894025678
16,59,rPi,0.025,
16,60,rPT,0.025,2.2951918936617245e-07
16,61,rPO,0.025,0.48145016730746787
16,62,rPrT,0.025,0.005399342644026603
16,63,rR,0.025,
16,64,rSP,0.025,0.38661367790657397
16,65,rTeO,0.025,0.0698955906277684
16,66,rTh,0.025,0.3809876569013918
16,67,rTL,0.025,0.22402708277524752
16,68,rTS,0.025,0.49038299921152917
16,69,rTG,0.025,
16,70,rVR,0.025,0.1940736356257354
16,71,rNX,0.025,1.675246984571987e-18
16,0,MON,0.05,0.49596744120415764
16,1,Cb,0.05,0.43743607266734025
16,2,MOS1,0.05,0.18919735955290826
16,3,MOS2,0.05,3.6422987735792115e-16
16,4,MOS3,0.05,0.28158156985386185
16,5,MOS4,0.05,0.3041097698030817
16,6,MOS5,0.05,0.362561328905444
16,7,IPN,0.05,0.007808714138792416
16,8,IO,0.05,
16,9,Hc,0.05,0.2543240442481255
16,10,Ra,0.05,5.108309977376398e-17
16,11,T,0.05,0.28037085317718297
16,12,aRF,0.05,3.3849356377721355e-08
16,13,imRF,0.05,2.1735899981922635e-06
16,14,pRF,0.05,9.134508710856997e-10
16,15,GG,0.05,
16,16,Hb,0.05,0.3743439505275587
16,17,Hi,0.05,0.2730987673364674
16,18,HR,0.05,0.19801393806450773
16,19,OG,0.05,0.499867020351314
16,20,OB,0.05,
16,21,OE,0.05,
16,22,P,0.05,0.5294616679820927
16,23,Pi,0.05,
16,24,PT,0.05,0.0002456837202396076
16,25,PO,0.05,0.47879157538534983
16,26,PrT,0.05,8.467025642640035e-08
16,27,R,0.05,
16,28,SP,0.05,0.47245161904903515
16,29,TeO,0.05,0.15909774483762315
16,30,Th,0.05,0.0008342724177262228
16,31,TL,0.05,0.41357359723044484
16,32,TS,0.05,0.06397421713799428
16,33,TG,0.05,0.4932202422102372
16,34,VR,0.05,0.4841486043219075
16,35,NX,0.05,0.00886689860719693
16,36,rMON,0.05,0.500361930366225
16,37,rCb,0.05,0.4615957465259061
16,38,rMOS1,0.05,0.14922418351852282
16,39,rMOS2,0.05,1.793175947888203e-18
16,40,rMOS3,0.05,0.311014704382279
16,41,rMOS4,0.05,0.26209951654485353
16,42,rMOS5,0.05,0.22616716168310416
16,43,rIPN,0.05,0.0004531264036845787
16,44,rIO,0.05,
16,45,rHc,0.05,
16,46,rRa,0.05,9.888113775985756e-09
16,47,rT,0.05,0.07705267512669195
16,48,raRF,0.05,8.687971351346928e-16
16,49,rimRF,0.05,1.569100422056186e-15
16,50,rpRF,0.05,1.6030431733002954e-18
16,51,rGG,0.05,
16,52,rHb,0.05,0.2710899175643356
16,53,rHi,0.05,0.11975170164956361
16,54,rHR,0.05,0.12878732975489535
16,55,rOG,0.05,
16,56,rOB,0.05,
16,57,rOE,0.05,
16,58,rP,0.05,0.5899605022875963
16,59,rPi,0.05,
16,60,rPT,0.05,0.00029041411005108214
16,61,rPO,0.05,0.4760597885985787
16,62,rPrT,0.05,0.04204911752334557
16,63,rR,0.05,
16,64,rSP,0.05,0.3451079223871707
16,65,rTeO,0.05,0.07402409687327677
16,66,rTh,0.05,0.37070578635821333
16,67,rTL,0.05,0.21101556834957766
16,68,rTS,0.05,0.4951896920415207
16,69,rTG,0.05,
16,70,rVR,0.05,0.22675823202531484
16,71,rNX,0.05,1.6429005969727025e-18
16,0,MON,0.1,0.4987948798786022
16,1,Cb,0.1,0.43859742266109264
16,2,MOS1,0.1,0.16345144284178248
16,3,MOS2,0.1,1.2028557662108515e-08
16,4,MOS3,0.1,0.28216507898792414
