condition,root_area_id,replicate,FCV,source_file
Base,58,44,-0.04839603756317932,tfigure5_compare_xy_scatter_data.pkl
NULL-Out,58,0,2.033075498287772,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,1,-0.02001575795447963,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,2,1.3886292032458263,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,3,1.264463447919382,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,4,0.5412015542454393,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,5,1.5127951280727439,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,6,0.4602511325012905,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,7,0.4734052751342029,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,8,0.9005561106336177,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,9,-0.559788068623876,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,10,1.4662856987215207,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,11,1.3183385536559513,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,12,0.05545302171913981,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,13,0.6720786893395639,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,14,-0.2862081847712714,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,15,-0.9358947136118358,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,16,0.09882984412308606,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,17,0.43425169506336325,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,18,0.39786171745572224,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,19,2.499876296740608,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,20,0.12375910124320137,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,21,1.0785010102469743,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,22,0.7235712738844893,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,23,-0.43372351451988267,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,24,0.8883592319674228,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,25,-0.5720396818151005,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,26,-0.5849035434008809,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,27,-0.18968378976419123,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,28,-1.1329742827741196,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,29,-0.7623341145147335,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,30,-0.0830060767973283,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,31,1.108206214393426,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,32,1.329172286520784,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,33,0.6325073057954818,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,34,0.4519398567783313,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,35,0.5902222019590048,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,36,1.2134752983838413,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,37,0.8869994057269877,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,38,0.28968379305246517,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-Out,58,39,0.46163239290330316,wsim_fc_null_p_sp_in_fc_mean_std_data.pkl
NULL-In,58,0,0.4403951839487445,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,1,1.4776650851987438,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,2,0.7387591735806199,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,3,0.08399922139884479,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,4,0.7932768671455744,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,5,0.6598651072969078,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,6,0.1849485716195673,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,7,0.4947866657391686,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,8,-1.1574782706366076,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,9,-0.0302545607638602,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,10,1.0359845525032318,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,11,0.5260159260385754,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,12,0.21985416892801496,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,13,1.1182216704661745,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,14,-0.6268073807847856,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,15,0.9517591464414727,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,16,1.75057660087856,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,17,1.2282127635706916,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,18,0.9354400261374752,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,19,0.46962521713203387,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,20,0.4456264018498356,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,21,0.2555649398412813,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,22,1.1338910182639177,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,23,0.06789553166016125,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,24,0.38081073985634933,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,25,-0.6453097731039991,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,26,-0.7263780154612307,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,27,-0.2058452872846413,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,28,-0.8518620215486291,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,29,-0.17804790332953,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,30,0.9054830375245156,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,31,1.512987867571287,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,32,1.716601786615505,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,33,2.0516690452504682,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,34,1.4973666919228175,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,35,2.2407724227014687,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,36,1.9858474070704641,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,37,2.0161345959505814,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,38,2.435927717429508,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
NULL-In,58,39,3.413743582320154,wsim_fc_null_p_sp_out_fc_mean_std_data.pkl
