species,recording_id,root_area_id,node,Subject,RegionID,PostDCA,PreDCA,OO_fraction,OO_count,Modularity,LogOutIn,inter_out_edges,inter_in_edges,post_dca_edges,pre_dca_edges,modularity_edges,modularity_n_modules,anatomy_group,complete_five_measures
Zebrafish,subject_14,14,pRF,14,14,-0.0163494833081252,0.0071671605388979,0.19693489493301,41583,0.5041523804246935,-1.25113248183213,211151,737827,211151,737825,5513,23,Hind,True
Zebrafish,subject_14,16,Hb,14,16,0.0153734493759316,-0.0003958577497052,0.4009999415238875,13715,0.5736629580609348,5.997417382011513,34202,84,34202,84,1603,19,Di,True
Zebrafish,subject_14,17,Hi,14,17,-0.0137856070468642,-0.0030127508436555,0.1940147381447938,3449,0.6997266483169616,1.6158143694424751,17777,3532,17777,3532,395,66,Di,True
Zebrafish,subject_14,18,HR,14,18,-0.0152520211271655,0.0010539262673303,0.2003203294817526,5253,0.5916442435425318,-0.7710639147415058,26223,56697,26223,56697,619,16,Di,True
Zebrafish,subject_14,19,OG,14,19,-0.0024989539838195,-0.0097753005066954,0.0,0,0.599609375,-1.123003741792269,80,248,80,248,16,6,Tel,True
Zebrafish,subject_14,20,OB,14,20,0.0009969218896953,0.0032648935426512,0.1071428571428571,3,0.7178792013789143,-0.1880522315029396,28,34,28,34,236,40,Tel,True
Zebrafish,subject_14,21,OE,14,21,-3.105863459805812e-07,1.844832884325507e-06,0.0,0,0.6618750000000001,0.4700036292457356,7,4,7,4,40,17,Tel,True
Zebrafish,subject_14,22,P,14,22,0.0011121227995439,-0.031655661846853,0.2090329601990049,2689,0.7449378699594402,0.7016558771458417,12864,6377,12864,6377,2831,61,Tel,True
Zebrafish,subject_14,24,PT,14,24,-0.0054177483368254,-0.0036682576153279,0.2359980929447034,29205,0.6006615693814601,-0.8545246692181121,123751,290848,123751,290848,1649,22,Di,True
Zebrafish,subject_14,25,PO,14,25,0.0051048129924978,0.0070408566713996,0.2718209646727889,39426,0.7001061753902661,0.3370860276274106,145044,103539,145044,103539,1320,40,Tel,True
Zebrafish,subject_14,26,PrT,14,26,-0.0178723616954835,-0.0015817446917765,0.1574992124417621,37997,0.711344966870943,-0.2866349052541413,241252,321333,241252,321333,1701,27,Di,True
Zebrafish,subject_14,28,SP,14,28,0.0011577562197159,-0.0169603388122871,0.2253419420609973,5305,0.6734493430979819,2.148683229017034,23542,2745,23542,2745,2487,42,Tel,True
Zebrafish,subject_14,29,TeO,14,29,-0.011559526157302,-0.0020433640035767,0.1373925571901117,134077,0.7545831913980134,-0.2649599962229643,975868,1271926,975868,1271926,43383,127,Mes,True
Zebrafish,subject_14,30,Th,14,30,-0.0139923330415729,0.0014485614115617,0.2180499699167168,34429,0.709188307779529,-0.9856246980080458,157895,423079,157895,423079,4084,33,Di,True
Zebrafish,subject_14,31,TL,14,31,-0.0575527941447903,-0.0060490813217382,0.1097954790096878,714,0.6515816326530611,1.4232544088716257,6503,1566,6503,1566,140,22,Mes,True
Zebrafish,subject_14,32,TS,14,32,-0.0102969783550204,-0.0059176310637187,0.1511710601175801,6377,0.700045351473923,-0.421743726264575,42184,64315,42184,64315,315,51,Mes,True
Zebrafish,subject_14,33,TG,14,33,,,,0,,0.0,0,0,0,0,0,0,Hind,False
Zebrafish,subject_14,34,VR,14,34,-0.0195040539226013,0.0003926554444448,0.1474654377880184,96,0.7243237217598097,3.43552212420323,651,20,651,20,116,18,Hind,True
Zebrafish,subject_14,35,NX,14,35,-0.0046467263225931,0.0006868553350092,0.2242464820165856,19091,0.3997878345702816,-0.430478059620807,85134,130936,85134,130936,9005,11,Hind,True
Zebrafish,subject_14,36,rMON,14,36,-0.0118586997352598,0.000856970077747,0.1262706604114038,43737,0.34878528824471,0.3800218662745125,346375,236867,346375,236867,29170,20,Hind,True
Zebrafish,subject_14,37,rCb,14,37,-0.015554684380978,-0.0014052604960603,0.1349960454609475,24920,0.5620234914525358,0.2136759994533258,184598,149083,184598,149083,8696,62,Hind,True
Zebrafish,subject_14,38,rMOS1,14,38,-0.0102808891516404,0.0060471206047898,0.2996795978767381,169200,0.292191558208435,-0.7321138372480324,564603,1174077,564603,1174077,125994,23,Hind,True
Zebrafish,subject_14,39,rMOS2,14,39,-0.0034138057699124,0.0088431298510108,0.2600948847827637,29166,0.4303298133075716,-1.552712173926844,112136,529764,112136,529764,11375,20,Hind,True
Zebrafish,subject_14,40,rMOS3,14,40,-0.0140848887543284,-0.0062902631403345,0.2309934724912129,241521,0.5135872168334054,1.2442300384750622,1045575,301295,1045575,301295,19218,23,Hind,True
Zebrafish,subject_14,41,rMOS4,14,41,-0.0071628210808754,-0.0011092156828308,0.2071440929477368,77823,0.7265822231391903,1.0677361022055778,375695,129158,375695,129158,5606,66,Hind,True
Zebrafish,subject_14,42,rMOS5,14,42,-0.0063988599359977,-0.0030611609028153,0.2018208811061226,112832,0.484936150143829,1.2470608415518945,559070,160647,559070,160647,32526,31,Hind,True
Zebrafish,subject_14,43,rIPN,14,43,-0.0032842672597,0.0027237584315301,0.1562024766456658,1438,0.5802189188432575,-0.9461858615394124,9206,23715,9206,23715,189,32,Hind,True
Zebrafish,subject_14,44,rIO,14,44,0.0343384136324138,-0.0085159189276035,0.0055555555555555,1,0.40625,3.8122026701459353,180,3,180,3,4,9,Hind,True
Zebrafish,subject_14,45,rHc,14,45,-0.0017652779288319,-0.0035679882404143,0.1767317939609236,199,0.3828125,-0.2289827256509041,1126,1416,1126,1416,8,7,Di,True
Zebrafish,subject_14,46,rRa,14,46,-0.0166615668384918,0.0056330647583689,0.1743995355924824,12017,0.6798495092203678,-0.9803592996264436,68905,183662,68905,183662,1055,23,Hind,True
Zebrafish,subject_14,47,rT,14,47,-0.0169599826439189,-0.0018227454584885,0.1500202555449058,189233,0.5517992923080154,0.910326237055838,1261383,507571,1261383,507571,14433,25,Mes,True
Zebrafish,subject_14,48,raRF,14,48,-0.0191558753376233,-0.0072160325387638,0.1318394648829431,27594,0.6510503953866732,0.5440402308447937,209300,121477,209300,121477,1161,28,Hind,True
Zebrafish,subject_14,49,rimRF,14,49,-0.0209074329982654,-0.0002463961238982,0.1662793439089286,49370,0.5303131506993908,-0.2107216038776369,296910,366556,296910,366556,4912,14,Hind,True
Zebrafish,subject_14,50,rpRF,14,50,-0.0069540464655237,0.0062686754132932,0.1808188803906783,40285,0.4614050079205318,-1.5027374388106542,222792,1001225,222792,1001225,14119,19,Hind,True
Zebrafish,subject_14,52,rHb,14,52,0.0062232765087732,-0.0074001338413912,0.2444444444444444,3124,0.6957777003874355,5.221608467534455,12780,68,12780,68,802,37,Di,True
Zebrafish,subject_14,53,rHi,14,53,-0.0160800205353299,0.0006309842347518,0.2832826747720364,5126,0.6860464571503531,0.6944743207680079,18095,9035,18095,9035,461,41,Di,True
Zebrafish,subject_14,54,rHR,14,54,-0.0286332033202884,-0.0027760863621656,0.1876253827473339,1777,0.5769659166852306,-2.1243556587907557,9471,79256,9471,79256,536,14,Di,True
Zebrafish,subject_14,56,rOB,14,56,-0.0003193659749531,-0.0061822603428277,0.0454545454545454,1,0.8223140495867767,-3.928409745542919,22,1168,22,1168,88,53,Tel,True
Zebrafish,subject_14,57,rOE,14,57,3.237064101173385e-62,-2.881856324500032e-31,0.0,0,0.6918518518518517,-0.916290731874155,1,4,1,4,45,20,Tel,True
Zebrafish,subject_14,58,rP,14,58,0.005268785346293,-0.015297413487845,0.3026351927608089,20936,0.748371050487582,1.6392952559099845,69179,13428,69179,13428,2264,88,Tel,True
Zebrafish,subject_14,60,rPT,14,60,-0.0069761662586783,-0.0031248268959364,0.2155881436435916,22831,0.6402850329758383,-0.5617260249814282,105901,185719,105901,185719,1248,19,Di,True
Zebrafish,subject_14,61,rPO,14,61,0.0032899255843591,0.0044202402775782,0.290874712497707,61842,0.6736827233130269,0.4153749191997887,212607,140340,212607,140340,1549,25,Tel,True
Zebrafish,subject_14,62,rPrT,14,62,-0.0179043055243578,-0.0013449188504186,0.160153060602737,39426,0.6971030180208152,-0.1003940643548887,246177,272175,246177,272175,1458,44,Di,True
Zebrafish,subject_14,64,rSP,14,64,0.0112353267694618,-0.0033952064956306,0.1656298600311042,1491,0.6290594160767173,2.302918370784166,9002,899,9002,899,2512,34,Tel,True
Zebrafish,subject_14,65,rTeO,14,65,-0.0186269903254124,-0.0027028050211798,0.1371061530270053,117421,0.7197619356783249,-0.6438911928752412,856424,1630525,856424,1630525,42465,132,Mes,True
Zebrafish,subject_14,66,rTh,14,66,-0.0101136138986354,-0.0003279082270046,0.2398968155752706,68818,0.6583188653125457,-0.1045099312613758,286865,318468,286865,318468,5832,41,Di,True
Zebrafish,subject_14,67,rTL,14,67,-0.0282668922514499,-0.013654607536201,0.1420584862385321,991,0.7115851543531043,0.5216817203936692,6976,4140,6976,4140,93,25,Mes,True
Zebrafish,subject_14,68,rTS,14,68,-0.0038580661551267,-0.015784412181488,0.1621556694426649,2025,0.8356276521099938,1.0549023232654466,12488,4348,12488,4348,173,60,Mes,True
Zebrafish,subject_14,70,rVR,14,70,0.0009028289375807,-0.006653893862854,0.1791488570897602,964,0.6251260909609228,2.5918787693401684,5381,402,5381,402,151,14,Hind,True
Zebrafish,subject_14,71,rNX,14,71,-0.0178672490534446,0.0052303265515132,0.1733641771315267,10492,0.4916517621550236,-0.9081580834721436,60520,150076,60520,150076,8931,10,Hind,True
Zebrafish,subject_15,0,MON,15,0,-0.0108860571231844,0.001810838330195,0.1086046479284591,23427,0.3116010498489355,0.8980081831396923,215709,87875,215709,87875,16583,29,Hind,True
Zebrafish,subject_15,1,Cb,15,1,-0.0133987364924786,0.004744780364368,0.1533598606963782,21930,0.6398256732277408,0.4500389395946819,142997,91175,142997,91175,5948,95,Hind,True
Zebrafish,subject_15,2,MOS1,15,2,-0.0099541257317571,0.0060018396536724,0.1890595951822186,59695,0.2943362719635937,-0.5758721346711801,315747,561614,315747,561614,65781,34,Hind,True
Zebrafish,subject_15,3,MOS2,15,3,-0.0108553485607514,0.0123266349827198,0.1534841215444368,13436,0.6486505478451424,-0.204648438640551,87540,107420,87540,107420,1850,32,Hind,True
Zebrafish,subject_15,4,MOS3,15,4,-0.0155852509473334,0.0055727189605019,0.1806791370917163,90747,0.4890959573957386,1.7597056941703733,502255,86435,502255,86435,11399,26,Hind,True
Zebrafish,subject_15,5,MOS4,15,5,-0.0093132057929568,0.0086227482942287,0.1337622650923,25738,0.6004333019904969,1.2692189514771766,192416,54078,192388,54078,4781,108,Hind,True
Zebrafish,subject_15,6,MOS5,15,6,-0.0108024420654128,0.0068304959041533,0.1676200228060785,36014,0.5409994615917407,0.6896996542973665,214855,107798,214533,107448,12395,55,Hind,True
Zebrafish,subject_15,7,IPN,15,7,-0.0145422816085841,0.0042284865126044,0.115403422982885,472,0.5241445621318032,-1.1621419901918228,4090,13077,4090,13076,181,26,Hind,True
Zebrafish,subject_15,8,IO,15,8,6.524261735492306e-06,-0.0226862721162557,0.0,0,0.4027777777777779,-3.0726933146901194,4,107,4,107,6,5,Hind,True
Zebrafish,subject_15,9,Hc,15,9,-0.0058644230107949,-5.077342925056883e-05,0.0,0,,-0.2219686931410854,510,637,510,637,0,0,Di,False
Zebrafish,subject_15,10,Ra,15,10,-0.015692619068055,0.0123442222909928,0.139485294117647,5691,0.5598387503149407,-1.0732532121995395,40800,119337,40800,119337,945,36,Hind,True
Zebrafish,subject_15,11,T,15,11,-0.0162354810314531,-0.0036829635126848,0.1893431066668407,58017,0.7016736006006279,0.9277063359947684,306412,121173,306412,121173,1447,48,Mes,True
Zebrafish,subject_15,12,aRF,15,12,-0.0165664989294073,-0.0005546350752722,0.1476934702298133,24627,0.5787107259861132,0.691164081183474,166744,83537,166744,83537,1326,42,Hind,True
Zebrafish,subject_15,13,imRF,15,13,-0.0206078315963131,0.0052019636086177,0.1763060827576956,26289,0.5676989922889321,0.0945613538740357,149110,135656,149110,135656,3419,41,Hind,True
Zebrafish,subject_15,14,pRF,15,14,-0.0149925315940941,0.0109636125632128,0.2092606879284997,28752,0.5333449776876876,-0.9993968423468972,137398,373263,137398,373263,5334,37,Hind,True
Zebrafish,subject_15,16,Hb,15,16,0.0240612647681008,0.0008173437045405,0.3715277777777778,856,0.83207100591716,4.970247233190968,2304,15,2304,15,130,61,Di,True
Zebrafish,subject_15,17,Hi,15,17,-0.0197917575589033,-0.0040064913836953,0.1895481200413936,1099,0.7663602900659038,0.5814950655808191,5798,3241,5798,3241,212,56,Di,True
Zebrafish,subject_15,18,HR,15,18,-0.0124263685314361,-0.0058390853636512,0.2536276313100347,3723,0.7141625969548979,-0.572571591314663,14679,26024,14679,25976,59,22,Di,True
Zebrafish,subject_15,19,OG,15,19,-0.0008785795345574,0.0001180453756247,0.0898876404494382,40,0.613573407202216,1.3641205036255686,445,113,445,113,19,14,Tel,True
Zebrafish,subject_15,20,OB,15,20,-0.0001328771829485,4.44526035451208e-28,0.1428571428571428,1,0.78125,0.6931471805599453,7,3,7,3,8,18,Tel,True
Zebrafish,subject_15,22,P,15,22,-0.0018581544380635,-0.0371114281121089,0.1850581751377832,1511,0.7947228519283084,0.620877782191287,8165,4388,8165,4388,843,121,Tel,True
Zebrafish,subject_15,24,PT,15,24,-0.010807781535401,-0.0070577306138928,0.1944113464273359,15174,0.6352420232439969,-0.6912684630492095,78051,155810,78051,155810,957,35,Di,True
Zebrafish,subject_15,25,PO,15,25,0.0072243433394807,0.006440963663109,0.2787626701126681,20709,0.7009063537119249,0.3100325652279685,74289,54485,74271,54469,806,43,Tel,True
Zebrafish,subject_15,26,PrT,15,26,-0.0161305078071485,-0.0027013363612703,0.116158089165528,11477,0.6937916596162588,-0.5049565631305462,98805,163712,98805,163712,549,64,Di,True
Zebrafish,subject_15,28,SP,15,28,0.0064983971163566,-0.0311795928604765,0.2510335544659167,2611,0.6881482900508058,1.521777832227459,10401,2270,10401,2270,867,75,Tel,True
Zebrafish,subject_15,29,TeO,15,29,-0.0140634688505035,-0.0034083969193655,0.1588403305502973,52109,0.8133677832523485,-0.1317061285014219,328059,374241,328059,374241,12221,319,Mes,True
Zebrafish,subject_15,30,Th,15,30,-0.0193420018789171,-0.0002493624428914,0.2179956613654263,31554,0.696227893572301,-0.9748110555806132,144746,383675,144736,383675,2783,66,Di,True
Zebrafish,subject_15,31,TL,15,31,-0.0648268025196061,0.0042464564562613,0.0423954936258523,143,0.7549097401309264,1.662386086752196,3373,639,3373,639,71,35,Mes,True
Zebrafish,subject_15,32,TS,15,32,-0.0059388470130551,-0.0094605564136859,0.1632072313357884,975,0.7820512820512818,0.5614584888505051,5974,3407,5974,3407,39,34,Mes,True
Zebrafish,subject_15,33,TG,15,33,,,,0,0.4799999999999998,0.0,0,0,0,0,5,2,Hind,False
Zebrafish,subject_15,34,VR,15,34,-0.0055651614010872,0.0021413954133487,0.2438238453276047,227,0.6822621405641692,1.3608692627540806,931,238,931,238,121,25,Hind,True
Zebrafish,subject_15,35,NX,15,35,-0.0071020390039589,0.009299745000424,0.2271625471080521,12839,0.3956506627859827,-0.3724295210308386,56519,82024,56428,81951,4009,11,Hind,True
Zebrafish,subject_15,36,rMON,15,36,-0.0184926460991344,-0.0032137185492174,0.1319063552524957,23929,0.3115460463166123,0.1632747347176691,181409,154081,181409,154081,22301,32,Hind,True
Zebrafish,subject_15,37,rCb,15,37,-0.0166914189847568,-2.3106711531857185e-05,0.157605720844001,17852,0.6581393221837143,0.159981135486316,113270,96524,113270,96524,7223,100,Hind,True
Zebrafish,subject_15,38,rMOS1,15,38,-0.0106205266409192,0.008815419785142,0.297849441847152,78044,0.2863144179905313,-0.5235423884841512,262025,442298,262025,442298,49623,37,Hind,True
Zebrafish,subject_15,39,rMOS2,15,39,-0.0006264455908755,0.0118913017227425,0.3081546689384258,13022,0.559101712717393,-1.4793938551907708,42258,185528,42258,185528,2643,30,Hind,True
Zebrafish,subject_15,40,rMOS3,15,40,-0.0168823152257718,-0.0085566079418407,0.2249122203516745,129457,0.5214846389694227,1.220715436728271,575589,169809,575589,169809,13432,19,Hind,True
Zebrafish,subject_15,41,rMOS4,15,41,-0.010504792298498,0.0005179955545119,0.2183317948461437,48014,0.6793505071918837,0.87105675597929,219913,92035,219913,92035,4455,99,Hind,True
Zebrafish,subject_15,42,rMOS5,15,42,-0.0104772934841931,-0.0072078853378426,0.1839748670370144,51299,0.4149332465374669,1.0725628718013818,278837,95398,278791,95398,21808,42,Hind,True
Zebrafish,subject_15,43,rIPN,15,43,-0.0086965923409178,0.0056111336727882,0.1333189748007753,619,0.5030040816326531,-0.9937461159827404,4643,12544,4643,12544,175,30,Hind,True
Zebrafish,subject_15,44,rIO,15,44,0.0304129267019968,-0.0152630670780655,0.02803738317757,6,0.5361111111111112,2.662587827025453,214,14,214,14,30,13,Hind,True
Zebrafish,subject_15,45,rHc,15,45,0.0001485833509089,-0.0051165906808008,0.002016129032258,1,0.615702479338843,-1.455287232606842,496,2129,496,2129,11,19,Di,True
Zebrafish,subject_15,46,rRa,15,46,-0.0206526168823533,0.0104195874534922,0.1184159773711053,2763,0.7423217807833191,-1.131341281885866,23333,72330,23333,72330,273,43,Hind,True
Zebrafish,subject_15,47,rT,15,47,-0.0209693085801675,-0.0015901178023219,0.1671812077853003,83611,0.5477070292260047,0.8917221452466781,500122,205024,500122,205024,4542,71,Mes,True
Zebrafish,subject_15,48,raRF,15,48,-0.0220225276972105,-0.0081744945491599,0.1406813151400537,16589,0.681414273605215,0.3915737442773611,117919,79712,117917,79712,1062,67,Hind,True
Zebrafish,subject_15,49,rimRF,15,49,-0.0239724919637183,-0.000482131001817,0.1717208207063105,25669,0.5481439585983072,-0.1001685105701624,149481,165230,149481,165230,3769,30,Hind,True
Zebrafish,subject_15,50,rpRF,15,50,-0.0064394599194731,0.009188609312681,0.2148857272589677,22716,0.4698552778328433,-1.4746984784405217,105712,461935,105712,461935,8498,22,Hind,True
Zebrafish,subject_15,52,rHb,15,52,0.0081818823664773,0.0168620719787823,0.1323529411764706,504,0.811654526534859,5.472533244238822,3808,15,3808,15,155,72,Di,True
Zebrafish,subject_15,53,rHi,15,53,-0.01863785586144,-0.0017460102966314,0.2401722201422688,2566,0.7004061707442657,0.7468816957833387,10684,5062,10684,5062,229,73,Di,True
Zebrafish,subject_15,54,rHR,15,54,-0.0217738534674752,-0.0048531575735422,0.141494788201375,638,0.5979591836734695,-2.226599186016124,4509,41799,4509,41799,70,16,Di,True
Zebrafish,subject_15,55,rOG,15,55,-0.0001466038220386,3.253702056994895e-05,0.0,0,0.5546875,0.0,1,1,1,1,8,12,Tel,True
Zebrafish,subject_15,56,rOB,15,56,,-0.0149899679904671,,0,,-4.04305126783455,0,56,0,56,0,0,Tel,False
Zebrafish,subject_15,58,rP,15,58,0.0067444546816346,-0.0206527039183289,0.2102678571428571,6123,0.8080836328947347,1.4039277142719522,29120,7152,29107,7152,821,146,Tel,True
Zebrafish,subject_15,60,rPT,15,60,-0.006000876031484,-0.0055749395533733,0.2131568160080161,14040,0.6369222376512597,-0.537910406804127,65867,112793,65867,112793,710,40,Di,True
Zebrafish,subject_15,61,rPO,15,61,0.0076331703541446,0.0045828298838139,0.2591783747057824,21362,0.6904447045472349,0.5375433859364096,82422,48149,82266,48127,649,34,Tel,True
Zebrafish,subject_15,62,rPrT,15,62,-0.0216401391272797,-0.0040628975187954,0.1466882575037797,17755,0.6541703255409204,-0.0982725005285932,121039,133538,121039,133538,795,60,Di,True
Zebrafish,subject_15,64,rSP,15,64,0.0145122419134045,-0.0033170722222282,0.2571347838372421,910,0.6678229825815298,2.666550470195457,3539,245,3539,245,917,54,Tel,True
Zebrafish,subject_15,65,rTeO,15,65,-0.0212916618935517,-0.0047009650128242,0.1395131429927104,49397,0.7777321037617756,-0.6724583421513419,354067,693635,354060,693635,14431,311,Mes,True
Zebrafish,subject_15,66,rTh,15,66,-0.0071339273890906,-0.0030444360501284,0.2687421463056823,44698,0.6308407297830376,-0.2776605226416416,166323,219553,166323,219553,3119,65,Di,True
Zebrafish,subject_15,67,rTL,15,67,-0.0295584573091689,-0.0131002423523222,0.153925887535631,594,0.7528240190249701,0.6192612907997039,3859,2077,3859,2077,58,38,Mes,True
Zebrafish,subject_15,68,rTS,15,68,-0.0033682009608876,-0.0077714625742217,0.0511455681555195,221,0.8138013087447951,1.375707380761981,4321,1091,4319,1091,41,55,Mes,True
Zebrafish,subject_15,69,rTG,15,69,,0.0842289350290606,,0,,-1.0986122886681098,0,2,0,2,0,0,Hind,False
Zebrafish,subject_15,70,rVR,15,70,-0.0003162109520233,-0.0147443542791848,0.1673121611154144,216,0.6743096646942802,1.7086255689848455,1291,233,1291,233,78,16,Hind,True
Zebrafish,subject_15,71,rNX,15,71,-0.0307486147759096,0.0062969642811081,0.147577709325119,5270,0.3765965108359191,-0.7212278229321927,35710,73455,35710,73455,17535,12,Hind,True
Zebrafish,subject_16,0,MON,16,0,-0.0124100185505509,-0.0014117768694663,0.127388116622204,34906,0.3600243400105873,0.9529906662317784,274013,105655,274013,105655,17079,35,Hind,True
Zebrafish,subject_16,1,Cb,16,1,-0.0166637684342718,0.0006884914570073,0.1416445344593691,29653,0.5913449566283567,0.4709221350992387,209348,130722,209348,130722,9126,88,Hind,True
Zebrafish,subject_16,2,MOS1,16,2,-0.0074649086262923,0.0042804704487003,0.1975732831121781,82458,0.2811429328335152,-0.7152677562329874,417354,853379,417348,853378,79310,35,Hind,True
Zebrafish,subject_16,3,MOS2,16,3,-0.0096395674837345,0.0101158401988135,0.1577412620378476,23423,0.6564978822366749,-0.2330251354306952,148490,187456,148490,187456,2178,51,Hind,True
Zebrafish,subject_16,4,MOS3,16,4,-0.0155389212531289,0.0001378627862991,0.1611112088245123,119081,0.4797488040480161,1.8732224326373867,739123,113549,739123,113549,13480,35,Hind,True
Zebrafish,subject_16,5,MOS4,16,5,-0.007043935239816,-0.0006821508683748,0.1278345085876466,34952,0.6424671046300681,1.3716877698405776,273416,69359,273416,69359,6184,120,Hind,True
Zebrafish,subject_16,6,MOS5,16,6,-0.0091215897421818,0.001129797948912,0.1505358764127413,43275,0.5535673010984596,0.6918122989367396,287473,143928,287473,143867,14187,39,Hind,True
Zebrafish,subject_16,7,IPN,16,7,-0.0316437632416669,0.0018095144967943,0.2156983930778739,1047,0.4902180993239144,-1.1435206702073082,4854,15233,4854,15233,211,21,Hind,True
Zebrafish,subject_16,8,IO,16,8,-0.0024511905218647,-0.0122744915824028,0.0,0,,-3.198673117550681,1,48,1,48,0,0,Hind,False
Zebrafish,subject_16,9,Hc,16,9,-0.00122467443907,,0.0,0,,4.820281565605037,123,0,123,0,0,0,Di,False
Zebrafish,subject_16,10,Ra,16,10,-0.0138342284850853,0.0103957195981993,0.1781721158732847,8414,0.5733995584988962,-1.2451198280724656,47224,164028,47224,164028,906,34,Hind,True
Zebrafish,subject_16,11,T,16,11,-0.0170950030054129,-0.0042119067010986,0.1895404157092431,180317,0.6273068235231802,1.1389826534713352,951338,304565,951297,304565,5119,44,Mes,True
Zebrafish,subject_16,12,aRF,16,12,-0.0151065299873008,-0.0044835767206892,0.1166050651576331,23882,0.6353064763307423,0.627218716128936,204811,109384,204811,109384,1263,45,Hind,True
Zebrafish,subject_16,13,imRF,16,13,-0.0225134812393206,0.0011715935251862,0.1585933619066323,27456,0.5032735247592162,-0.1472258016456945,173122,200582,173122,200582,3076,35,Hind,True
Zebrafish,subject_16,14,pRF,16,14,-0.0172901165163176,0.007125334077089,0.2152224410288926,35301,0.5293969994006671,-1.1272868104104192,164021,506379,164020,506379,4772,49,Hind,True
Zebrafish,subject_16,16,Hb,16,16,0.0177224078003818,-0.0021462623049889,0.308201288525161,1770,0.6945820821488196,5.254713729065905,5743,29,5743,29,433,44,Di,True
Zebrafish,subject_16,17,Hi,16,17,-0.0239457148107445,0.0036780240868391,0.0942031605974035,2605,0.7446507544224766,1.2967669263902937,27653,7560,27653,7560,245,89,Di,True
Zebrafish,subject_16,18,HR,16,18,-0.0165590610296081,-0.0035402237303631,0.18003262199266,2649,0.6445437679203914,-0.6909361072890466,14714,29364,14714,29358,77,22,Di,True
Zebrafish,subject_16,19,OG,16,19,,,,0,0.4444444444444445,0.0,0,0,0,0,3,9,Tel,False
Zebrafish,subject_16,20,OB,16,20,-0.0010232915972284,0.0007383194816829,0.2830188679245283,15,0.5693005671077502,0.1177830356563834,53,47,53,47,805,17,Tel,True
Zebrafish,subject_16,21,OE,16,21,-0.0085054228262582,-0.010121884798787,0.0,0,0.6696000000000001,-0.0870113769896298,10,11,10,11,25,22,Tel,True
Zebrafish,subject_16,22,P,16,22,0.0046497248463185,-0.0393101363398967,0.2727406210997724,3715,0.7707272684273441,0.7738385593983167,13621,6282,13621,6282,1364,103,Tel,True
Zebrafish,subject_16,24,PT,16,24,-0.0108838789448988,-0.0051718599933914,0.2083539270926005,18970,0.62323046931771,-0.7866754940504198,91047,199948,91047,199948,1244,26,Di,True
Zebrafish,subject_16,25,PO,16,25,0.0073731921277183,0.00636149377797,0.3151721144166028,34124,0.6836898835772709,0.3125187769952357,108271,79211,108271,79197,1332,28,Tel,True
Zebrafish,subject_16,26,PrT,16,26,-0.020453891113026,-0.0014850257353444,0.1328566095842471,11389,0.4578033774094915,-0.488782167476817,85724,139759,85724,139759,1129,71,Di,True
Zebrafish,subject_16,28,SP,16,28,0.0106115750827743,-0.0219689276902355,0.2720918101199791,5216,0.6368978027030914,2.1800549979836905,19170,2166,19170,2166,1916,44,Tel,True
Zebrafish,subject_16,29,TeO,16,29,-0.0110271518518184,-0.0022026520170567,0.1399643976241698,95767,0.7335110846722905,-0.4082220918859268,684224,1029170,684224,1029170,36862,176,Mes,True
Zebrafish,subject_16,30,Th,16,30,-0.0176772935158277,0.0023046521900481,0.2034166403037013,19933,0.7378063491482065,-1.0150904632452276,97991,270419,97991,270419,2102,65,Di,True
Zebrafish,subject_16,31,TL,16,31,-0.0585688498318023,-0.013320331879973,0.0499535007307028,376,0.7085257002154509,2.01563389330328,7527,1002,7527,1002,171,28,Mes,True
Zebrafish,subject_16,32,TS,16,32,-0.0110212672415344,-0.009690554729964,0.125087016010946,5211,0.6421214411690604,-0.6304951809494403,41659,78259,41659,78259,315,53,Mes,True
Zebrafish,subject_16,33,TG,16,33,-0.0013596807484462,0.0089970053629761,0.2620087336244541,180,0.553125,0.7780466243464316,687,315,687,315,40,9,Hind,True
Zebrafish,subject_16,34,VR,16,34,0.0023514089090976,0.001862513395079,0.0313439244310863,73,0.6690055832201599,2.501350118513116,2329,190,2329,190,141,12,Hind,True
Zebrafish,subject_16,35,NX,16,35,-0.0077815126846051,0.0075395524154843,0.1862376322480502,19557,0.3491814194139895,-0.4371570652657694,105011,162589,105011,162582,10853,8,Hind,True
Zebrafish,subject_16,36,rMON,16,36,-0.0113596667598018,-0.0016042033407504,0.135662529340761,38550,0.3270724230642978,0.4158669911247618,284161,187480,284161,187480,27544,20,Hind,True
Zebrafish,subject_16,37,rCb,16,37,-0.0226718472193532,0.0020816537065072,0.1359815756684437,26629,0.6031114443071909,0.1886028281021641,195828,162168,195828,162168,12271,67,Hind,True
Zebrafish,subject_16,38,rMOS1,16,38,-0.0147406606344109,0.0061342395441588,0.2954982722941898,121948,0.2723719478215206,-0.4279815975482602,412686,633126,412686,633126,65666,45,Hind,True
Zebrafish,subject_16,39,rMOS2,16,39,-0.0026234666040952,0.0107233691580869,0.234875656690429,15782,0.5445757023667516,-1.453291015816313,67193,287399,67193,287399,4041,39,Hind,True
Zebrafish,subject_16,40,rMOS3,16,40,-0.0164847054366043,-0.0075616730130933,0.2578690867038911,209162,0.5057027183669489,1.1971226798420296,811117,245007,811117,245007,16484,16,Hind,True
