recording_id,node,FCV_raw,EdgeStdFCV,NetTE_raw,NetTE,n_rois
2017-10-30_2,IB_R,0.26723047494378854,-1.046109700773646,0.0005004707705875757,0.19547427667895548,4
2017-10-30_2,ICL_R,0.28168743349146635,0.4473674704276667,-0.0014846286643462555,-0.5798674595105965,8
2017-10-30_2,IPS_R,0.2690378603853255,-0.8593976141618567,0.0012041503666103117,0.4703180200703876,11
2017-10-30_2,IVLP_R,0.26786873514482035,-0.9801741835357913,-0.00014595549060178844,-0.0570074130787109,5
2017-10-30_2,LAL_R,0.27241746173240966,-0.5102676472337765,-0.0005422548027168794,-0.21179431760285725,9
2017-10-30_2,LB_R,0.26614790340761824,-1.157944833324565,0.0004579778575456559,0.17887736047723787,1
2017-10-30_2,LH_R,0.2814403178199461,0.42183916771832164,-0.001474708044337864,-0.5759926557571818,14
2017-10-30_2,LO_R,0.2670960650754495,-1.0599949221558997,-0.0007039748386840295,-0.2749590595078825,30
2017-10-30_2,MB_R,0.2905441447784071,1.3623106844753894,0.007890597376510088,3.081915878778124,16
2017-10-30_2,ME_R,0.2681867121515164,-0.9473255453591418,-0.0006096120339884979,-0.23810275924563,24
2017-10-30_2,OTU_R,0.2817241427883118,0.45115972705126717,-0.002301560824388945,-0.8989454805759205,3
2017-10-30_2,PLP_R,0.2818075832036697,0.4597795453264329,-0.0018262121242532186,-0.7132834024085537,15
2017-10-30_2,PVLP_R,0.28399013919861277,0.6852486536846076,-0.0009430052528074657,-0.3683197511826299,17
2017-10-30_2,SCL_R,0.28547898798147264,0.8390542872304857,0.001341554422007151,0.5239854066990185,6
2017-10-30_2,SIP_R,0.2819070119278467,0.4700510370257574,-0.0021315706006178243,-0.8325505620572196,6
2017-10-30_2,SLP_R,0.28535017692717807,0.8257474517468755,0.0012253673511872752,0.47860496699562216,22
2017-10-30_2,SMP_R,0.28265387097443256,0.547205366029514,-0.0010933284379787596,-0.42703310192424626,21
2017-10-30_2,SPS_R,0.2762952529137591,-0.10967214265847708,0.001421794197732557,0.555325522930763,12
2017-10-30_2,VES_R,0.2703895102124909,-0.7197653288736083,-0.00016250090120604018,-0.06346973287897681,6
2017-10-30_2,WED_R,0.2628328572555696,-1.500405921058586,-0.00018886397659607988,-0.07376664409888796,1
2017-10-30_2,AL_L,0.29548368132817054,1.8725898728023929,0.002679365862072667,1.0465088764964985,22
2017-10-30_2,AME_L,0.26764229344101753,-1.003566760482189,-0.00011188004648357692,-0.0436981986690434,1
2017-10-30_2,AMMC_L,0.27149800769873883,-0.605251914133879,-0.0002931495801410491,-0.11449859912804596,4
2017-10-30_2,ATL_L,0.2799621594495544,0.2691379080225348,0.0017353630526921362,0.6777994988640814,1
2017-10-30_2,AVLP_L,0.2816028029890482,0.438624710120791,-0.001310696330893856,-0.5119328286174198,34
2017-10-30_2,CRE_L,0.28954220520023655,1.2588052423046925,-0.0061580617556240115,-2.405220720506201,10
2017-10-30_2,EPA_L,0.26508715401604266,-1.267525627615372,-0.0005694286057342687,-0.22240788347245702,1
2017-10-30_2,GA_L,0.26614074961641976,-1.1586838562530206,-0.0006490975270378972,-0.25352503492435047,1
2017-10-30_2,GOR_L,0.2752442456949653,-0.2182465210700737,0.00036928116252709514,0.1442341338963697,1
2017-10-30_2,IB_L,0.2644066389496813,-1.337826286838918,-0.0005584206139162304,-0.21810837316180967,3
2017-10-30_2,ICL_L,0.2761281975859496,-0.12692980564397127,-0.0006339013218050783,-0.2475896888447727,8
2017-10-30_2,IPS_L,0.27217032185589035,-0.5357984504423383,0.0007549340737760018,0.2948627585950863,8
2017-10-30_2,IVLP_L,0.2738028448005238,-0.3671505469962821,0.0006614350479616099,0.2583438337839578,7
2017-10-30_2,LAL_L,0.28703526884269476,0.9998259966151051,-0.00046984439914239055,-0.18351220385196512,5
2017-10-30_2,LB_L,0.27217999838630946,-0.5347988157522534,-0.0002554588984048008,-0.09977734229764205,1
2017-10-30_2,LH_L,0.2949061371452577,1.8129266283035015,-0.0017546970593689123,-0.6853509907644212,11
2017-10-30_2,LO_L,0.2628293413238194,-1.5007691346478822,0.0009927956214337492,0.38776691346420455,22
2017-10-30_2,MB_L,0.2962247886786947,1.9491500224194132,0.012022611460214274,4.695801267711134,16
2017-10-30_2,ME_L,0.2617515795919886,-1.6121073900060454,-9.119063551805695e-05,-0.03561731186989919,16
2017-10-30_2,OTU_L,0.2850636322794417,0.796145935735548,-0.0012660761736536612,-0.49450505166335673,4
2017-10-30_2,PLP_L,0.2841868245786231,0.7055672514024981,5.857262444771267e-05,0.02287734283395324,13
2017-10-30_2,PVLP_L,0.27082962399230914,-0.6742993423231227,-0.0005673511295605467,-0.22159646115522696,11
2017-10-30_2,SCL_L,0.29397296955084995,1.7165256809979776,0.005324518644985216,2.0796547809778034,8
2017-10-30_2,SIP_L,0.2962288880774529,1.9495735111110957,-0.004378565198558656,-1.710183521956813,7
2017-10-30_2,SLP_L,0.2959546481107002,1.9212431310781577,0.0014830754947267265,0.5792608212696045,23
2017-10-30_2,SMP_L,0.2899540188910638,1.3013476860704645,-0.006015335984757918,-2.3494747739632267,22
2017-10-30_2,SPS_L,0.2755295271295423,-0.18877550138753024,-0.0001675157936133837,-0.06542845359466888,15
2017-10-30_2,VES_L,0.2808544417017975,0.3613151920341342,-0.0013487220695133613,-0.5267849522351569,6
2017-10-30_2,WED_L,0.26456584199812955,-1.3213798041531597,0.0006653292673690978,0.25986484113672315,1
2017-10-30_2,EB,0.2844312763447368,0.730820359166946,-0.0006444221943718836,-0.2516989397259245,3
2017-10-30_2,FB,0.2835894428041058,0.6438546830368225,-0.0010291148884142226,-0.40195252201469556,13
2017-10-30_2,FLA,0.27240544820814194,-0.5115087052461058,1.1359068713320179e-05,0.004436634207180472,6
2017-10-30_2,NO,0.27093981275110185,-0.6629162844526034,-0.0012623212399152164,-0.4930384466193935,1
2017-10-30_2,PB,0.27556168964366773,-0.185452950488852,0.004536414309666523,1.7718363549124734,1
2017-10-30_2,PRW,0.26933153742452537,-0.8290592859232776,0.00012839105424574244,0.05014708137953757,7
2017-10-30_2,SAD,0.2710625617852113,-0.6502356864122257,-0.000361957433568329,-0.14137362594077674,20
2017-10-30_2,SOG,0.28042712015671234,0.3171707082381493,0.00014503763203447005,0.05664891514020091,71
2017-11-08_1,AL_R,0.2995286405852524,2.588159027753078,0.0072438764687584095,2.148819523860282,23
2017-11-08_1,AME_R,0.26953895472826933,-1.358365573501428,-0.00023607322955732603,-0.07002863272466586,1
2017-11-08_1,AMMC_R,0.2705842478035061,-1.2208091197054205,0.0008072191679448136,0.23945304915054277,4
2017-11-08_1,ATL_R,0.2770057643833147,-0.3757628167719963,-0.004405756671341122,-1.306921231137194,1
2017-11-08_1,AVLP_R,0.2799951812975634,0.01763268099183607,-0.0036246074590176036,-1.0752015592559647,28
2017-11-08_1,CRE_R,0.28200277166475435,0.2818236702254153,-0.007627792864866725,-2.262704272039736,8
2017-11-08_1,EPA_R,0.27820812930291716,-0.2175363265871516,-0.0002790177411737542,-0.08276766898543224,1
2017-11-08_1,GA_R,0.2680359857385419,-1.5561503759554585,-0.0020658875802250344,-0.612823753363771,1
2017-11-08_1,GOR_R,0.2768852848261877,-0.39161745220957656,0.0010939631056721064,0.3245126128239957,1
2017-11-08_1,IB_R,0.28093110917294845,0.14079710501486647,0.0022028628322774855,0.6534560166506185,4
2017-11-08_1,ICL_R,0.28096419554958946,0.14515114193285308,-0.003059308508483872,-0.9075115900849674,8
2017-11-08_1,IPS_R,0.29151240332390604,1.5332537609134786,-0.003590921016244511,-1.0652088314351063,11
2017-11-08_1,IVLP_R,0.2724831510594454,-0.970920926454411,0.0025783103977358836,0.7648285755729404,5
2017-11-08_1,LAL_R,0.2839951225836073,0.5440092080493937,-0.0006900667461283688,-0.20470101930127613,9
2017-11-08_1,LB_R,0.2686195992884306,-1.4793491302456834,-0.002263271520660748,-0.6713756166836371,1
2017-11-08_1,LH_R,0.27632893214578297,-0.464831274810517,-0.005109736245116492,-1.5157493439648324,14
2017-11-08_1,LO_R,0.26846539147630843,-1.4996422712658333,-0.00031303864468457804,-0.09285961105522227,30
2017-11-08_1,MB_R,0.28786989269077234,1.0539137007158825,0.00425903463668613,1.2633976876302202,16
2017-11-08_1,ME_R,0.27174013257462,-1.0686992340877222,-0.0003978320906032724,-0.11801269212601409,24
2017-11-08_1,OTU_R,0.27396671774814063,-0.7756893904370376,-0.0005074833952808201,-0.1505395947207862,3
2017-11-08_1,PLP_R,0.2760352461664742,-0.5034791935620825,-0.0026779333472730375,-0.7943806724251214,15
2017-11-08_1,PVLP_R,0.27507020471509863,-0.6304748495768364,-0.0010659148921334349,-0.3161924062162166,17
2017-11-08_1,SCL_R,0.2825490271632841,0.35370874344022185,-0.002194635112784803,-0.6510153504743008,6
2017-11-08_1,SIP_R,0.2844191888609612,0.599814660768057,-0.0042947407970832414,-1.2739895433740758,6
2017-11-08_1,SLP_R,0.28813545726413303,1.088860953147524,0.0006281496026274361,0.18633395197340563,22
2017-11-08_1,SMP_R,0.2963089799289601,2.1644643599147972,8.847800460457779e-05,0.026246066528948377,21
2017-11-08_1,SPS_R,0.2791314066909465,-0.09603665690017105,0.0002989296547400595,0.08867432805302249,12
2017-11-08_1,VES_R,0.2838402553050041,0.5236292838363981,0.0018650290725503145,0.5532411963328316,6
2017-11-08_1,WED_R,0.27421820525845364,-0.7425946240866448,-0.001037437444127013,-0.3077448717324591,1
2017-11-08_1,AL_L,0.2908304986661567,1.4435177923424285,0.002990468055809345,0.8870907961390213,22
2017-11-08_1,AME_L,0.26705454236157483,-1.6853044608101702,0.00025355561575257304,0.07521459813172801,1
2017-11-08_1,AMMC_L,0.2786213438959071,-0.16315891281199515,0.0003516011864113066,0.10429878218264958,4
2017-11-08_1,ATL_L,0.27938039746696836,-0.0632704509538383,0.00032420018211853745,0.09617056336892185,1
2017-11-08_1,AVLP_L,0.28948097341623086,1.2659255819990098,0.0016623663627880565,0.4931234417888738,34
2017-11-08_1,CRE_L,0.28145349742203457,0.20954134215880488,-0.009480062590005514,-2.812160542587617,10
2017-11-08_1,EPA_L,0.2703183216947652,-1.2558039487698731,-0.0010335468867314426,-0.30659077893057934,1
2017-11-08_1,GA_L,0.27473887684100895,-0.6740762935003249,-0.004291753404766485,-1.2731033649634744,1
2017-11-08_1,GOR_L,0.2719450846390557,-1.0417283492231477,0.001373705778453554,0.40749532512205117,1
2017-11-08_1,IB_L,0.2818647630352473,0.2636622778676468,0.0038155151778813644,1.1318323197775326,3
2017-11-08_1,ICL_L,0.2861149158720576,0.8229656600222082,0.0003484280349854502,0.10335750029228985,8
2017-11-08_1,IPS_L,0.2820880035879707,0.2930398557963375,0.007236272404091239,2.146563858307731,8
2017-11-08_1,IVLP_L,0.2851092745449527,0.6906272201871144,0.0021474528815807717,0.6370192394103182,7
2017-11-08_1,LAL_L,0.28066255603418827,0.1054565691414519,-0.0018837820276749184,-0.5588040626069346,5
2017-11-08_1,LB_L,0.2800362210716085,0.02303335369882622,-0.0006328315142603185,-0.1877227916601556,1
2017-11-08_1,LH_L,0.28543812916076494,0.7339031930575285,0.003520795028714481,1.0444066971380346,11
2017-11-08_1,LO_L,0.270701811780173,-1.2053381631789053,-0.00024296666082735012,-0.07207349637789098,22
